smiles,molecular_formula,num_atoms
CSC(=C(c1ccc(Cl)cc1)c1cc(Cl)ccc1C)n1nnnn1,C16H13Cl2N5S,37
CC(C)(C)Oc1ccc(NC(=O)N2CCC(=CC=C3NC(=O)CS3)C2=O)cc1,C20H23N3O4S,51
Cc1ccc(Oc2c(NC(=O)c3ccc(Cl)cc3)c3cc(F)cc4sc2nc43)cc1,C23H14ClFN2O2S,44
CCN(Cc1ccc(Cl)cc1)C(=O)Nc1ccc2c3ccc([nH]3)c2c1,C20H18ClN3O,42
O=C(c1ccc(Br)c(Br)c1)N1CCN(CC2CCCC2)C1=O,C16H18Br2N2O2,40
COc1cccc(NC(=O)c2oc(=O)c3cc(Cl)ccc3c2Nc2ccccc2C(=O)O)c1,C24H17ClN2O6,50
Cc1cccc(CN2CCN(C(=O)N3C(=O)C4=NC3=N4)CC2)c1,C16H17N5O2,40
CC(C)(C)c1cccc(OCCCN2CCCCC2=O)c1,C18H27NO2,48
CN(C)C(=O)C(=CC(F)=C1c2ccnc1n2)c1cc(Cl)ccc1C#N,C18H12ClFN4O,37
O=C1NCCN2CCCN(CCOc3cc(ccc3F)-c3ccc(s3)C2)c2ccc(c(=O)[nH]2)N1,C24H26FN5O3S,60
COC(=O)N(Cc1c(OC)c2ccc1c(=O)n2C)C(=O)C1CCCC1,C18H22N2O5,47
COc1ncc(-c2cc3c(Br)ccnc3cc2Br)cc1C(=O)O,C16H10Br2N2O3,33
Cc1nc(-c2nc(N3CCCCC3)c3ccccc3n2)c2nc(N(C)C)nc(C)c2c1C,C25H29N7,61
CCCCN1CCN(c2nnc3n(Cc4cccc(N5CCCC5)c4)c(Nc4ccccc4)nn23)C1=O,C27H33N9O,70
COc1c2ncc3c1c([nH]2)=Nc1cc2ccc1OC2C3CCCCN1CCCC1,C23H26N4O2,52
CN1C(=O)c2ccc(Cl)cc2C1=O,C9H6ClNO2,19
Fc1ccc(-c2ccccc2-c2n[nH]c3ccnc-3n2)cc1,C17H11FN4,32
COc1ccccc1-c1cnc2c(c1N(C)C(C)C)n1c(=O)n2CC1,C19H22N4O2,47
COc1cccc(C(=O)NNC(=O)c2ccc(Cl)cc2)c1,C15H13ClN2O3,34
CN(C)C(=O)c1cc2c(N3CCN(C)S3(=O)=O)nc1C1=Cc3ccccc3OC1=C2,C21H20N4O4S,50
COc1ccc(OC)c(N(C)c2nc(S(N)(=O)=O)ncc2C)c1,C14H18N4O4S,41
