smiles,molecular_formula,num_atoms
COc1ccc2cc1N1CCCN(CCCCCC3CCCN3C(=O)N2)C1=O,C21H30N4O3,57
Cc1cccc(N=C2C(C(C)O)Cn3c(-c4ccc(F)cc4)nn2c3=O)c1,C20H19FN4O2,44
CN(c1cc2ccccc2n(C)c1=O)S(=O)(=O)c1ccc(C(=O)OCCN2CCCCC2)cc1,C25H29N3O5S,63
CC1(C)CCN(c2nnc3nc(Cl)oc3n2)CCC1(C)C,C14H20ClN5O,41
CCOC(=O)OCCBr,C5H9BrO3,18
O=C1N(CCCCCCC2CCCCC2)CCN1CCNS(=O)(=O)c1ccccc1,C23H37N3O3S,67
CCC(=O)n1c(=O)c2cnc1c(C=Cc1ccc(Cl)c([N+](=O)[O-])c1)n2,C16H11ClN4O4,36
NC1=Nc2ncnc1c2C(=O)Nc1ccccc1,C12H9N5O,27
O=C(O)COC(=O)C(=Cc1ccccc1)c1ccccc1,C17H14O4,35
CCCN(C(=O)c1c(C)sc2ccc(C(F)(F)F)cc12)c1nnc(-c2ccccc2)o1,C22H18F3N3O2S,49
CC1(C)C(=O)NC(N2Cc3ccc2cc3)C1Oc1cccc(Cl)c1,C19H19ClN2O2,41
O=[N+]([O-])c1ccc(C(F)(F)F)c(Cl)c1[N+](=O)[O-],C7H2ClF3N2O4,19
CC(C)(C)CCN(CC1CCCCC1)C(=O)c1ccc([N+](=O)[O-])cc1,C20H30N2O3,55
CCCN(C(=O)N(C)C)C(=O)N1CCN(C(=O)c2ccc(OC)cc2)C1=O,C18H24N4O5,51
CN(c1ccccc1)c1cccc(-c2nc(-c3cccc(O)n3)cn2CCCOc2ccccc2Cl)n1,C29H26ClN5O2,63
COc1cc(C(F)(F)F)ccc1C(N)=NC=CCCCC(=O)Nc1ccccc1Cl,C21H21ClF3N3O2,51
O=[N+]1C2=CSC1=CC(N(CCCC1Cc3ccc1cc3)CCN1CCCCC1)=C2,C24H30N3OS+,59
CC1(C)CCCCC(C#N)=C(C(F)(F)F)CCC1,C14H20F3N,38
CCC(C(=O)OCc1ccccc1Cl)C(OC(=O)c1ccccc1NC(=O)c1ccc(C#N)cc1)c1cccn1C,C32H28ClN3O5,67
C=C1C(CCC(=O)OC(=O)C(C)=CC=C2CCCCC2)CCCC1C(=O)O,C22H30O5,55
CC1(C)CN1,C4H9N,14
COc1ccc(C=CC=C(Oc2ccccc2)c2ccc(OC)cc2OC)cc1,C25H24O4,53
CCOc1ccc(-c2ccccc2)cc1C(=O)N1CCCC1,C19H21NO2,43
O=C(NC(=O)C(F)(F)F)c1ccc(F)cc1,C9H5F4NO2,21
CCCCCCN(C)CCCCCCn1c2nc3c(C)ccc(c31)S2,C21H33N3S,58
COc1ccc(COC(C)=O)c(C2(C)CC(=O)OC3CCCC(O)C32)c1,C20H26O6,49
O=C1CCN2C3=CC=C(C2=CC=C3)C2CCCN12,C15H16N2O,33
CCOC(=O)c1ccc2c(cc(C)c3ccc(C(F)(F)F)cc32)c1OC,C20H17F3O3,43
C=C(C(=O)N(C)C(=O)N1CCN(S(=O)(=O)c2ccc(Cl)cc2)CC1)c1ccc([N+](=O)[O-])cc1,C21H21ClN4O6S,54
Cc1ccc(C(=O)Nc2ccccc2)n2c(-c3ccccc3)nnc12,C20H16N4O,41
Cc1ccc2c(c1)n1c(=O)n2CC(CCCN(C(=O)c2ccccc2)c2ccccc2)C1=O,C27H25N3O3,58
CC=CCCCN(C(=O)c1cccc(C(F)(F)F)c1)C(=O)N1CCCC1,C19H23F3N2O2,49
COc1ccc2c(c1)-c1cccccc3ccccc3c(=O)n-2c1=O,C21H15NO3,40
C#CC(=O)N(CCCOc1cc(OC)ccc1OC)C(=O)N1CCCCC1,C20H26N2O5,53
O=c1[nH]c(=O)c2ccccc2[nH]1,C8H6N2O2,18
CC(CCN(C)C)OCc1nc2c3ccc(n3C)n2n1,C14H21N5O,41
CCN(C)C(=O)CC(C(C)n1c(=O)c2cccc(-c3cccnc3)nnc1[nH]2)C(F)(F)F,C21H23F3N6O2,52
CC(NC(=O)n1c2ccc1c(N(C)C(=O)N(C)C)n2)C(C)(C)C,C16H25N5O2,47
COc1ccccc1C(=O)NC(CC(OC(=O)c1ccc(C)cc1)C(C)(C)C)C(=O)O,C24H29NO6,58
COc1ccccc1C1=NN(C)C(=O)C(=CC=CC=CC=C(OC(=O)Nc2ccccc2)C(=O)O)N1,C26H24N4O6,59
CCN1CC2=NNC(=C3C(=CC=C3[N+](=O)[O-])C1=O)S2,C11H10N4O3S,28
COc1ccc(S(=O)(=O)N2Cc3oc(cc3OC)C2=O)cc1NC(=O)N1CCCC1,C19H21N3O7S,51
O=C1CC2C(CO1)OC(=O)N2CC(COc1ccccc1)C1CCCCC1O,C21H27NO6,50
