smiles,molecular_formula,num_atoms
CCN(C(=O)OC)C(=O)c1cccc(OC)c1,C12H15NO4,32
COc1ccc2c(c1)Oc1cc(Cl)ccc1N=C1NC(=Cc3ccccc31)C=CN2C,C25H20ClN3O2,51
COC(O)=CC=C(C=CN=Cc1ccc(Cl)cc1)NC(=O)Nc1cccc(Cl)c1,C21H19Cl2N3O3,48
CCCCC(=O)N(C)c1nc2ccccc2s1,C13H16N2OS,33
O=C=NC(=O)N(Cc1ccccc1)C(=O)C(F)(F)c1ccccc1,C17H12F2N2O3,36
O=C(C#CCOc1c(Cl)cccc1Cl)Nc1nnc2sc(-c3cccc(Cl)c3Cl)cn12,C20H10Cl4N4O2S,41
c1ccc2c(c1)nc1n2CCN1CC1COCO1,C13H15N3O2,32
COC(=O)c1ccc(Sc2cccc(Sc3ccc(C(=O)O)cc3Cl)c2)c(=O)n1C(=O)NC(C)CO,C24H21ClN2O7S2,56
Cc1cccc(C(=O)N2CCC=C(CCCC3C(C)OC(=O)N3Cc3ccccc3C(=O)O)C2=O)c1,C28H30N2O6,64
COC(=O)c1ccc2cc1N=C2C(N(C)C(=O)N1CCCC1)C(C)(C)C,C20H27N3O3,52
COc1cc(O)ccc1C(C)(C)C(=Cc1nnn[nH]1)C1CC2OCCN(C1)C2=O,C20H25N5O4,52
CCN1CCN(C(=O)Cn2c(-c3ccc(F)cc3)noc2=O)CC1,C16H19FN4O3,43
Cc1cccc(N(CCC(C)(C)c2ccc([N+](=O)[O-])cc2)C(=O)c2ccccc2F)c1,C25H25FN2O3,56
CSCCN(CCCN1CCCC1)CCN1C(=O)NC2=NC1=C2C,C17H29N5OS,53
CC1=Nc2c(C(=O)N(C)C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)sc1c2C,C20H22N4O4S2,52
CCN1CC(=CC=CC=C(F)C=CC=C2C=c3c(sc4ccccc34)=NN2C)C=CC1=O,C26H24FN3OS,56
C=CC=C(Cl)C=C(C(=O)N(C)N=c1[nH]nnn1C(=O)c1ccccc1)c1ccc2ccccc2c1,C26H21ClN6O2,56
CCN1C2=CC=C(Cl)C(=CC=C2)N(S(=O)(=O)O)c2nc1ccc2C,C16H16ClN3O3S,40
COC(=O)C(CCC1CCCCC1)C(C)C1OC(=O)C2=C1C=C2,C19H26O4,46
COS(=O)(=O)CC(F)(F)F,C3H5F3O3S,15
CCOC(=O)NCCOC(=O)c1ncc(=O)sc1C(F)(F)F,C11H11F3N2O5S,33
COc1ccc(-c2cccn2-c2ccc(C)c(F)c2)cc1OC,C19H18FNO2,41
CCOC1=CC(=C2N(C(=O)N(C)C(C)=O)c3nc(-c4ccccc4)n2c3CCOC)C(=O)NC1,C24H27N5O5,61
CCN1CCN(C(=O)c2ccc3[nH]c4ccc(CN5CCCCC5=O)c3c24)CC1,C23H28N4O2,56
c1ccc2c3ccc(cc3C3(CN4CCCCC4)CCCCC3)c2c1,C24H29N,54
CN(C)CCNc1cc([N+](=O)[O-])cn1-c1ccc(Cl)c(Br)c1,C14H16BrClN4O2,38
CC(C)(C)CCCCN1N=C2SC(=CC=C2C(=O)c2ccccc2)C1=O,C21H24N2O2S,50
CCCCC(=O)C1CCCCC1,C11H20O,32
CCCn1c(=O)c2c(F)nc1n2CCC(C)(C)C,C13H20FN3O,38
O=C(C=C(Cl)C=Cc1ccc(Cl)cc1)Nc1nccc(N(C(=O)Nc2cccc(C(F)(F)F)c2)c2ccccc2)n1,C29H20Cl2F3N5O2,61
CCCN(CCCCOP(=O)=O)Cc1ccc2cccc(F)c2c1,C18H23FNO3P,47
