smiles,molecular_formula,num_atoms
CCOC(=O)c1nc(-c2ccc3ccccc3c2)[nH]c1C(=O)Nc1ccccc1,C23H19N3O3,47
N#Cc1ccccc1N1CCN(CCCNS(=O)(=O)c2ccccc2)CC1,C20H24N4O2S,51
CC(F)=Nn1c(C)ccc1C(=O)Nc1ccccc1C(=O)O,C15H14FN3O3,36
CCSC1=NN2C(SC(=O)N(C)C(=O)Nc3ccccc3)=NN1c1ccccc12,C19H18N6O2S2,47
CCCC(=O)NC(=Nc1ccccc1C#N)Sc1ccc(C)s1,C17H17N3OS2,40
CC(=O)NC(=O)COC(=O)CCCCCCCCCCCCC=C(C)C,C21H37NO4,63
COc1ccc(OCCN2CC(=CC=C3C(=O)c4ccc3[nH]c4=O)SCC2=O)cc1,C22H20N2O5S,50
C=CN=C(Sc1nc2nc(-c3ccccc3)ncc2o1)C(C)N1CCCC1=O,C20H19N5O2S,46
Cc1ccc(C#N)c(-c2nc(N(C)C)nc3nc(-c4ccccc4)ccc23)c1,C23H19N5,47
CC1C(C2COC(=O)N2C)N(C(C)(C)C)C(=O)N1CC(=O)OP(=O)(O)O,C14H24N3O8P,47
O=C(Nc1ccncc1)C(c1ccccc1)N1CCN(S(=O)(=O)c2cccc(C(F)(F)F)c2)CC1,C24H23F3N4O3S,57
CCN(C)C(=O)N1CCOC1=O,C7H12N2O3,24
Cc1nnc(C(C)(C)C)n1S(=O)(=O)c1ccccc1,C13H17N3O2S,36
C(=Cc1ccccc1-c1nc2c3cn4nc3n1c24)Nc1cccc(-c2ccn[nH]2)c1,C23H15N7,43
Cc1ccc(S(=O)(=O)N(C)C(=S)NS(=O)(=O)c2ccccc2)c(C#N)c1,C16H15N3O4S3,41
COc1cc(NC(=O)c2ccccc2OC)nc(O)n1,C13H13N3O4,33
CC=CC=CC=CC=Cc1nc2nnc1s2,C12H11N3S,27
CC(I)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C9H4F15I,29
CCCCCCCCCCN1C(=O)C(C)=C(Br)C1=O,C15H24BrNO2,43
O=C(CBr)NCBr,C3H5Br2NO,12
C(=Cc1ccccc1)c1ccccc1,C14H12,26
COc1cccc(-c2c3ccc(OC)c2C(=O)N(S(=O)(=O)c2c(-c4cc[nH]n4)ccc(F)c2OC)CC3)c1,C27H24FN3O6S,61
CN(C)C(=O)NC(C)(C)C#N,C7H13N3O,24
CN(c1c(-c2cccc(F)c2)nc(-c2cn3c(n2)OCC3)c2ccccc12)S(=O)(=O)c1ccc(F)cc1,C27H20F2N4O3S,57
COc1c(I)c2cnc1nc2N1CCCCC1,C12H14IN3O,31
Clc1cc2nc3c1CCCCCCCN23,C12H15ClN2,30
O=C(Nc1ccccc1)c1c(C(=O)N2CCCC2)c2ccc1c(OCCN1CCCC1)n2,C25H28N4O3,60
O=C1Nc2ccc(cc2)-c2nc3nc(n2)NCC1CCCN3,C15H16N6O,37
FC(F)(F)c1ccc2c(c1)nnn2CC1C2CCN1C=C2c1ccc(Cl)cc1,C20H16ClF3N4,42
CC1=CC=CCN1N=C(c1ccccc1)c1ncnc2ccccc12,C21H18N4,43
O=C(C1=CC=C2NC1=CC=C2Cl)n1c(=O)[nH]c2ccccc21,C16H10ClN3O2,30
O=C(c1ccc(Cl)cc1)N(CCN1CCN2CCCCC2C1)Cc1ccc2c(c1)OCO2,C25H30ClN3O3,62
CN1C(=O)N(c2cccc3ccccc23)C(C)(C)CC1(C)C,C19H24N2O,46
O=C1NC(CCn2c3nnc2s3)CC(C2OCC2O)N1,C11H15N5O3S,31
N#Cc1ccccc1N1CCC2CC(=CC=CCCCOc3ccc(Cl)cc3)C(=O)NC2C1,C27H28ClN3O2,60
COc1ccc2ccc3cc4c(C(=O)N(CCCN(C)C)C(=O)N5CC5=O)c(c3c2c1)CO4,C25H25N3O5,58
Cn1c2nc(c(-n3cccc3)c1=O)-c1ccc(Cl)cc1S2,C15H10ClN3OS,31
O=c1c2cccn3c(SCc4cccc(NCc5ccccc5)c4)nc(c13)NN2,C22H19N5OS,48
CC(=O)N(C)C(=Nn1nc(-c2ccccc2)c2ccccc21)c1cccc(Cl)c1[N+](=O)[O-],C23H18ClN5O3,50
O=C(O)C(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1Br,C14H9Br2NO4,30
NC(=O)NC(=O)C1=CC=C1,C6H6N2O2,16
COC(=O)N(C)C(=O)CSc1ccc(O)c([N+](=O)[O-])c1N1CCCN(C(=O)OCCO)C1=O,C18H22N4O10S,55
CC(O)C(=O)Nc1cc(Cl)ccc1C(=O)Nc1ccc(C(F)(F)F)cc1F,C17H13ClF4N2O3,39
C=CC(=O)OC(=O)CCCCCCCCCCCCCCCC,C20H36O3,59
Cc1cccc(N(C)C(=O)NC(=O)c2cccc(Cl)c2)n1,C15H14ClN3O2,35
CN(Cc1ccccc1)c1ccc(N2c3c[nH]c2n3)cc1,C17H16N4,37
CCCC1CC2C=C(c3ccc(C)cc3)C(=O)OC2CO1,C18H22O3,40
Cc1ccc(CN(C(=O)N2CCCC2)C(=O)N2CCCC2)cc1,C18H25N3O2,48
CCCCCCCC1CCC(C(=O)c2cc(C3=C4SC(=NC4=O)S3)c(Cl)s2)NC1=O,C21H23ClN2O3S3,52
CN(C)C(=O)COC(=O)c1ccc(C#N)cc1,C12H12N2O3,29
