smiles,molecular_formula,num_atoms
CC(=O)OCCN(C(=O)c1ccc(C)cc1)c1ccccc1,C18H19NO3,41
CCCCCn1c(N(C)C)nc2ccccc21,C14H21N3,38
COc1cccc(-c2cccc(C)n2)c1,C13H13NO,28
Cc1cc(C(=O)C2CCCCC2C2C(C)C3CC4C(CC2C32CCCC2)C4(C)C)oc1C,C30H44O2,68
CC(CCN1C(=O)c2ccccc2C1=O)OC(=O)c1ccccc1,C19H17NO4,41
Cc1cccc2ccc(CN3CCN(C(=O)N4CCCCC4)C3=O)cc12,C21H25N3O2,51
C=C1C=CC(=O)N(CCCCN(C(=O)OCC)C(=O)c2ccc(F)cc2)C1=O,C20H21FN2O5,49
CC(C)(C)SCC(N)C(=O)O,C7H15NO2S,25
CCCC(NC(=O)NCc1ccccc1-c1nccc(C)n1)C(C(=O)Nc1ccccc1)n1cccc1,C29H32N6O2,67
O=C(SCCCCOc1cc(C(F)(F)C(F)(F)F)ccc1F)c1nnccc1[N+](=O)[O-],C17H13F6N3O4S,44
CCCCC(=O)NC(=CC=C(c1cccc(-c2ccccc2)c1)c1nncn1C)C(F)(F)F,C25H25F3N4O,58
O=C(c1ccc(C(F)(F)C(F)(F)F)cc1)c1cn2cc1nc2C(=O)Nc1ccccc1,C21H12F5N3O2,43
CCN(CC)S(=O)(=O)N(CC)CC,C8H20N2O2S,33
COc1sc(N)nc1N1CCN(B(O)O)C1=O,C7H11BN4O4S,28
COc1ccc2ccc(OC)c(-c3ccccc3C(=O)O)c2c1,C19H16O4,39
CC(C)(C)N(C#N)C(=O)N(C1CCCCC1)C(C)(C)C,C16H29N3O,49
Cc1ccc(C)c2cc(OCC(C)NC(=O)c3ccc(NC(=O)c4ccc[nH]4)cc3)ccc12,C27H27N3O3,58
CCOC(=O)c1c(C(C)=C(OC2NC(=O)N3CCCC(C)(C)C3C2O)SC)noc1-c1ccccc1OC,C27H35N3O7S,70
CC1(C)CCC2OC3OC(=O)CCCCCOC3OC21,C15H24O5,40
CC(C)(C)C(=O)N1CCC(n2nc3n(c2=O)C(=O)c2cccnc2-3)CC1,C18H21N5O3,47
Cn1nnn(-c2nccn2Cc2ccccc2)c1=O,C12H12N6O,31
O=S1(=O)N2CCN1C1CCC3C4C2CCN4CCN3C1c1ccc(F)cc1,C19H25FN4O2S,50
CCCCSC(=O)N1C(=O)N2CCC1C(OC(C)=O)C2=O,C13H18N2O5S,37
CCCN(C)C(=O)C(Sc1cc2ccc1[nH]2)=C(C)Sc1c2[nH]c(C)c1C2=O,C20H21N3O2S2,46
CCOC(=O)C(=Cc1ccccc1C1CCCCC1)C1NC1=O,C19H23NO3,44
CSC(=O)CCCCl,C5H9ClOS,17
CCCCCNC(=O)n1ccc(C(F)(F)F)cc1=O,C12H15F3N2O2,34
COC(=O)C(C(=O)n1c(C)nc2ccccc21)=C(C)c1cc(C)ccc1OC,C22H22N2O4,50
CC(C)(C)C(=O)OC(=O)C(C)(C)C,C10H18O3,31
CCOC(=O)c1ccc(CC)c2ccccc12,C15H16O2,33
CN(C(=O)c1cc2cccn2c2ncccc12)c1cccc2ccccc12,C23H17N3O,44
CC(C)(C)n1c2ccc1c(S(=O)(=O)N1CCCNC1=O)c2,C14H19N3O3S,40
CCN(C(=O)c1cccc2ccccc12)c1ccccc1,C19H17NO,38
COc1cc(NC(=O)C2CN3CCN2c2cc4ccc2n4CCC3=O)ccc1C#N,C22H21N5O3,50
CN(C(=O)N1CC2Oc3[nH]c4ccccc4c3OC2CN1C)c1ccccc1,C21H22N4O3,47
COc1ccc(F)c(Cl)c1C(=CN=C(C)c1ccccc1F)C(=O)N1CCCCC1,C23H23ClF2N2O2,53
CCCCCCCCCCNC(=O)c1ccc2c3c(C(C)(C)C)cc(cc13)[N+]2=O,C25H35N2O2+,64
C=C(C=C(C(=O)CCN1CCCC1)N1CCC(C)(C)C1=O)c1ccc(C)cc1OC,C25H34N2O3,64
CCN(C(=O)c1c(C)nn2nc[nH]c12)S(=O)(=O)N1CCCCC1,C13H20N6O3S,42
COP1(=O)CC(Cn2c([N+](=O)[O-])cnc2N2C(=O)NC3C(C4OC(C)C(O)C4O)C32)OP(=O)(O)O1,C16H23N5O12P2,50
COc1nc2c(=CC=Cc3ccccc3NC(=O)N(C)S(=O)(=O)c3cccc(Cl)c3)n1C(C)=CC=2,C25H23ClN4O4S,58
Cc1cccc(Cp2c3ccccc3c3ccccc32)c1,C20H17P,38
CC1CCCCC1N1C(=O)N(C)S(=O)(=O)c2ccc(s2)-c2ccccc2Sc2ccccc21,C25H26N2O3S3,57
CN(CCCCN(Cc1ccccc1)c1ccc(Cl)c(Cl)c1)CCOc1ccc(-c2ccc[nH]2)cc1,C30H33Cl2N3O,68
COc1ccccc1N1CCC(=Nc2c(C)[nH]c3ccc(-c4ncnn4-c4ccccc4)nc23)N=C1c1ccccc1,C33H28N8O,69
COC(=O)Nc1cn(C)c(=O)n(C)c1=O,C8H11N3O4,26
COc1ccc2c(N=c3nnn4ccc(C(=O)N5CCCCCC5)c4s3)cccc2c1,C23H23N5O2S,54
COc1cc(C)c(C(=O)N(C)C(=O)N2CCCCC2)c2ccccc12,C20H24N2O3,49
Cc1c2c(=O)n(C)c(=O)n1c(=O)n(Cc1ccc(Cl)cc1)c2=O,C15H12ClN3O4,35
CCOc1nc2cn1cc2CCN(CCc1ccccc1)C(=O)Nc1ccccc1,C24H26N4O2,56
