smiles,molecular_formula,num_atoms
CC(OC1CCCCC1)C(=O)OC(C(=O)O)C(C)(C)C,C15H26O5,43
C=CC1NC(=O)NC1=O,C5H6N2O2,14
CC(C)CCOS(=O)(=O)c1ccc2c3ccc(c2c1)C1=NN2CCCN(C2=O)C(=O)N13,C21H22N4O5S,53
Cc1cccc(-c2nnc(NC(=O)C(C)(C)C(C)(C)C)n2-c2nncn2C(=O)c2ccccc2)c1,C26H29N7O2,64
CCc1cc2cnc(N)n2c(N(c2nc3ccc([N+](=O)[O-])cc3s2)c2ccccc2Cl)n1,C21H16ClN7O2S,48
COc1cccc(-c2cc3ccc(OC)cc3c(=O)o2)c1,C17H14O4,35
COc1ccc([N+](=O)[O-])cc1N(Cc1ccccc1)Cc1cc(N2Cc3nc4nn3cc42)ccc1F,C26H21FN6O3,57
CC(C)(C)C(=O)C(CCCCOc1ccc([N+](=O)[O-])cc1)=C1C(=O)OCOC1=O,C20H23NO8,52
CC(C)NC(=O)C(N)CNC(N)=O,C7H16N4O2,28
CC1(C)COc2nc(N3CCCN(CCC4CCCC4)C3=O)ncc21,C19H28N4O2,53
CN1CCCN(CCN(CCC2CCCCC2)C(=O)c2ccccc2)C1=O,C22H33N3O2,60
Cc1nc(N)n(C(=O)c2ccc(C(F)(F)F)[nH]2)n1,C9H8F3N5O,25
Cn1c2ccc1c1[nH]c(N3CCCCC3)nc12,C13H16N4,32
CC(=O)OC(=O)CCc1ccc(C)cc1,C12H14O3,29
Clc1cccc(C2=CC(CCCc3ccccc3)N3C(=C2)C=CN=C3N2CCOCC2)c1,C27H28ClN3O,60
CCN(C)C(=O)n1ncnc1-c1ccccc1Cl,C12H13ClN4O,31
CC(C)(C)N(C(=O)c1ccc(Cl)cc1C=C1C(=O)NC(=O)N1c1ccccc1)C(=O)N1CCCC1,C26H27ClN4O4,61
COc1ccc(F)c(C(=O)N2CC(Cc3ccc4c(F)ccc(C(F)(F)F)c4c3)CC2=O)c1F,C24H17F6NO3,51
FC12C(=NN=C1c1ccccc1)Sc1ccc(I)cc12,C15H8FIN2S,28
C=CC1=C(N)NN=NN1c1ccccc1Cl,C10H10ClN5,25
COc1ccccc1OCCCC(O)C(=O)NN=C(C)c1ccccc1,C20H24N2O4,49
CN(CCn1c(=O)c2ccc1c1[nH]c3cc(I)ccc3c21)Cc1ccccc1Br,C23H19BrIN3O,47
CC(C)(C)Oc1ccc(C(=O)N2C3CCC(C3C(C)(C)C)C2C(C)(C)C)cc1,C25H39NO2,63
COP1(=O)OCCC(CCOC(=O)c2ccc(C)c(S(=O)(=O)c3ccccc3)n2)O1,C19H22NO8PS,52
Cc1ccc(C(=O)NC(=O)c2ccccc2)c(NC#N)c1,C16H13N3O2,33
O=C(c1c(Cl)c2[nH]c1c(=O)[nH]c2=O)N1CCCC2CCCCC21,C16H18ClN3O3,39
O=C(CN1c2ccc(cc2N2CCCC2)S1(=O)=O)OCC(=O)N1CCCCC1,C19H25N3O5S,53
O=C1Nc2cc(Cl)c(Cl)c1c(=O)n2,C7H2Cl2N2O2,14
COc1cc(F)c(F)cc1Sc1ncc(C)n1CCNC(=O)c1ccc(F)cc1,C20H18F3N3O2S,47
O=C1N2CCCC3(CCN(C4CCN(S(=O)(=O)c5ccc([N+](=O)[O-])cc5)C4)C(=O)N13)C2,C19H23N5O6S,54
CCc1ccc([N+](=O)C(Br)=C2C=C3C(Br)=C2[N+]3([O-])[O-])cc1,C14H10Br2N2O3,31
O=C(c1cc2nn1c(=S)n2CCN(CCN1CCCC1)Cc1ccccc1)N1CCCCC1,C25H34N6OS,67
Cc1cc2nc(n1)N2C1CCCC(CC2CCC(=O)N2)C1,C16H22N4O,42
O=C(O)N(Cc1cccc(Br)c1)C(=O)c1ccccc1,C15H12BrNO3,32
CC1NC(=O)N(C)C(C(=O)Br)C1(C)C,C9H15BrN2O2,27
CCCOc1cccc2c(-c3ccc([N+](=O)[O-])cc3C=CC=C3C=C4C=C3C(=O)CC4)cc(OC)cc12,C31H27NO5,64
CCOP(=O)(CCCCl)OP(=O)(O)OCCC(C)(C)Cl,C10H22Cl2O6P2,42
CCN(C(=O)CCCC(C)C)C(=O)C1=CC(C)=CC1=O,C16H23NO3,43
CC(CN1CCOCC1)NC(=O)C1=CC2=C3SC3=C1C2(F)F,C15H16F2N2O2S,37
COc1c(F)cccc1-c1ccccc1NC(N)=Nc1cc2ccc1o2,C20H16FN3O2,42
CCOC(=O)C1CCCCN1C(=O)c1c(C(=O)O)ccc2c1OCCO2,C18H21NO7,46
COC1=CC=CC=c2nc(N)[nH]c(=O)c(c3ccc2o3)=CC=CC(F)=C1,C19H16FN3O3,42
NC(=O)N1CCN2CC3NC(=O)NC(=C21)C3O,C9H13N5O3,27
COC(=O)Cn1c2nn(c1=O)-c1cc(c3ccc(C(=O)N4CCCCC4)cc3c1)S2,C21H20N4O4S,50
CSCSc1scc2c1C(=O)NC2=O,C8H7NO2S3,21
Fc1ccc2c(N3CCCC3)ccc(N3CCCCC3)c2c1,C19H23FN2,45
CCOc1ccc(-c2cc(OC)ccn2)n(C)c1=O,C14H16N2O3,35
Cc1nnc(-c2ccc(Cl)nc2)n1-c1ccccc1S(=O)(=O)O,C14H11ClN4O3S,34
Fc1ccccc1CCCN1CCN(CC=Cc2nc3nccnc3n2-c2ccccc2)CC1,C27H29FN6,63
c1cc2c3cc1CN3Cc1nc3cc(OCCN4CCCCC4)ccc3n1-2,C22H24N4O,51
