smiles,molecular_formula,num_atoms
COc1ccc(Oc2c(C(C)=O)c3ccc2o3)c(OC)c1,C16H14O5,35
COc1cc2sc(N3CCN(C(N)=O)C3=O)nc2s1,C10H10N4O3S2,29
CCCCCC(OC1C(O)C(C2OC3OC2C(O)C3O)OC1N(C)C)C1=CC=C(COC)OC1,C24H39NO9,63
COc1ccc(C(=O)N(CCC23Oc4ccc2c(c4)-c2cccc(O)c2O3)c2ccccc2O)cc1,C29H23NO6,59
CC(=O)N(C(=O)N1CCCCC1=O)c1nnc(-c2ccccc2)c2ccccc12,C22H20N4O3,49
COc1ccc(N(C)C(C)(C)C)c(-c2c(C)c(C)cn3nnnc23)c1,C19H25N5O,50
CN1CCN(C(=O)c2cnnnn2)C(CCN2CCNCC2)C1,C14H24N8O,46
COc1cc(C2=NN2)ccc1CN1C(=O)NCC1(C)C,C14H18N4O2,37
CSc1ccccc1Sc1cc2ccc1c(=O)n2-c1ccccc1N(C)C,C22H20N2OS2,47
O=C1COc2c(C(=O)c3ccc4ccccc4c3)ccc(O)c2O1,C19H12O5,36
COc1cc2ccc1C(=CC=C(F)C=C1N=C(N(C)C=O)NC(=O)N1C)S2,C18H17FN4O3S,43
COc1ccc(C)cc1C(=O)N(CCCCc1ccc(C(C)(C)C)cc1)C(=O)c1ccccc1,C30H35NO3,69
CCOC(=O)C(C)c1ccc2c(CCCC(C)OC3CCCCC3)cc(C)cc2c1,C27H38O3,65
Cc1cc(C=Cc2ccccc2)n2nc3c4ccccc4c(O)nc3c2n1,C22H16N4O,43
CC(=O)OC(=O)N(C)C(=O)C1=CCCCC1,C11H15NO4,31
C=C(Cl)C=CC=C(c1nnc(CCc2ccccc2)s1)c1nc(C(=O)O)nn1C,C20H18ClN5O2S,47
COC(=O)CN(C(=O)NC(=O)C1=CCCC=C1Cl)C(=O)c1ccc(F)cc1,C18H16ClFN2O5,43
CCOC(=O)C1=C2C(=O)OC3C(O)C(O)C4C(OC(=CC(OC)=C2C(=O)O)C(OC)=C1)C34,C21H22O11,48
CCNC(=O)c1ccccc1OC,C10H13NO2,26
CCCCCCC(C)OC(=O)C(COC(=O)c1ccc(C)cc1)Oc1cc(C#N)cc(OC)c1,C27H33NO6,65
COC1=C(C(=O)N(C(C)=O)C(=O)c2ccccc2OC)C(C)CC=C1,C19H21NO5,46
O=C(NN=CN=NN=C(Sc1ccccc1[N+](=O)[O-])c1ccccc1)c1ccccc1,C21H16N6O3S,47
CC(C)(OC(=O)c1ccccc1)C1CCCCC1,C16H22O2,40
CC(=O)OCCCOc1ccc(C(=O)c2ccc3[nH]c(=O)ccc3c2)cc1,C21H19NO5,45
CCCCCCOS(=O)(=O)OCCOC(=O)c1sc2ccccc2c1C(=O)N1CCN2CCCC1C2=O,C25H32N2O8S2,68
COc1c(OCCCn2c(=O)n3c4ccc3c2n4)cc(Cl)cc1C(F)(F)c1cccc(C(F)(F)F)c1,C24H17ClF5N3O3,53
CC(=NC(N)=S)c1ccc(F)cc1,C9H9FN2S,22
CC(C)C1CCCCCCCCCC(CCCCCCC(=O)O)OC(=O)O1,C22H40O5,64
COC(=O)Nc1cc(C(=O)N2CCCCC2)n(-c2cc(C)cc(Cl)c2)n1,C18H21ClN4O3,47
CC(=O)N1CCN(C(=O)N2CCCCC2)C1=O,C11H17N3O3,34
Cc1c2n(CCN3CCCCC3)c(=O)n1S(=O)(=O)C2(F)F,C12H17F2N3O3S,38
O=C1OCCN1CC1=C(S(=O)(=O)N2CCCCC2)C=C1C(F)(F)F,C14H17F3N2O4S,41
O=C(COP(=O)(O)O)Nc1ccccc1Cl,C8H9ClNO5P,25
CC(=C(NC(=O)c1cccnc1)c1ccccc1)c1ccccc1,C21H18N2O,42
CN(C)C(=O)N(C(=O)C1CCCCC1)c1ncncc1C#N,C15H19N5O2,41
CCN1CCN(C(=O)c2cn(-c3ccccc3)c(Nc3ccccc3F)n2)CC1,C22H24FN5O,53
NC(N)=NC(=O)OCCCCCSc1ccc(Cl)cc1,C13H18ClN3O2S,38
O=C1NCCN1S(=O)(=O)C1=CC=CSc2c(Cl)cccc21,C13H11ClN2O3S2,32
CCC(=O)NC1C(O)CSCC1NC(=O)N1CCC2C1C1CN2S(=O)(=O)O1,C15H24N4O6S2,45
CN(C)Cc1cnc2n1CCN(C(=O)N1CCN(C(=O)c3ccnc4ccccc34)CC1)C2,C24H29N7O2,62
