smiles,molecular_formula,num_atoms
CCCC(=NC(=O)N(C)S(=O)(=O)c1cccc(-c2ccccc2)c1)c1ccccc1Br,C24H23BrN2O3S,54
Cc1ccc(-n2ncccc2=O)cc1S(=O)(=O)Nc1ccccc1,C17H15N3O3S,39
CC1NC(=O)NC1C(C)(C)C=CC=Cc1cccc(F)c1,C17H21FN2O,40
CN1CC2=CC=C3N=C(c4ccccc4)N=C(N)N3C2c2ccccc21,C21H19N5,45
CCC(C(=O)n1nc2occcc-2c1=O)N1CCCCC1,C15H19N3O3,39
Cc1cc(-c2ccc3c(c2C#N)OCO3)cc2c3ccc(c4nc(CNC(=O)N5CCOCC5)ccc34)c12,C30H24N4O4,62
CCCCc1nc(S(=O)(=O)N2CCCCC2)cs1,C12H20N2O2S2,38
CC(C)(C)CC(=O)Nc1ccccc1S(=O)(=O)OCCN1CCSCC1=O,C18H26N2O5S2,53
CN(C)c1nc(SCC2CCCCC2)c2ccccc2c1C=Cc1ccc(C(F)(F)F)cc1,C27H29F3N2S,62
CCOc1cc(CC)ccc1C(N=C1C=C(Cl)C(C(F)(F)F)=C1)=C(C)c1ccc(NC(=O)CNC(C)=O)c(O)c1,C29H29ClF3N3O4,69
CC1CC=CC=C1C(=O)OCC(=O)Nc1cccc(Cl)c1,C16H16ClNO3,37
COc1ccc(-c2nc(-c3ccccc3Br)c(OC)cc2OC)[nH]1,C18H17BrN2O3,40
COc1ccc(N(C)C(=O)N(c2cccc(OC)c2)c2cscc2C(=O)Nc2ccc(F)c(F)c2)cc1,C27H23F2N3O4S,60
COc1ccc(-c2ncco2)nc1N1CC2CN(C1=O)C(=O)N2C(C)CC(C)O,C19H23N5O5,49
COc1ccc2c(c1)OCCC2C(=O)OC(=O)Nc1ccccc1,C18H17NO5,41
C=C(NC(=O)c1ccc([N+](=O)[O-])c(Br)c1)SC#N,C10H6BrN3O3S,24
c1ccc(-c2cncc(-n3cnc4ccccc43)c2)cc1,C18H13N3,34
COC(=O)N1C(=O)NC(Cl)=C(C2OC(O)C(O)C2O)C1(C)Cl,C11H14Cl2N2O7,31
CC1(C)CC(=O)OC(=O)O1,C6H8O4,18
O=C(O)C(O)C(C1CCCC1)N1Cc2ccccc2C1=O,C16H19NO4,38
CCC1OC(C(C)OC2OC(OC)C(O)C(O)C2O)OC(C)C(C)(C)OC1CC,C20H38O9,57
CC1=CC=C2N=C(NC2=O)S1,C7H6N2OS,17
COc1cc(C(=NNc2cccc3c2CN(C)S3(=O)=O)C(=O)N2CCCCC2)ccc1Cl,C22H25ClN4O4S,56
Cc1ccccc1C(=O)N1CCCC2c3ccc(cc3)OC3CCN(C3)CC21,C24H28N2O2,53
O=C(N(Cc1ccccc1)Cc1cc(Cl)cc(C(F)(F)F)c1)N1N=NC2=NC1=N2,C18H12ClF3N6O,41
O=C1C2=CC=CC1=c1cc(NS(=O)(=O)c3ccccc3)c(O)cc1=C2,C19H13NO4S,38
CCn1cc2c3ccc(c2n1)S(=O)(=O)N3C(C)C,C12H15N3O2S,32
CN1CCCN(C(=O)OCc2ccc(C=C(Cl)OC(=O)N3CCCN(C)C3=O)s2)C1=O,C19H23ClN4O6S,54
COc1ccccc1C(=O)c1ccc2c(=O)n(C3OC4C(=O)OCC4C3C)ncc2c1,C23H20N2O6,47
O=C(Nc1ccccc1Cl)N1C(=O)N(C2=CC=C(C(F)(F)F)CC2)C2CCCCC21,C21H21ClF3N3O2,50
COC(=O)c1cc2ccc1c(OC)c2C(=O)c1ccccc1,C18H14O4,36
CN(c1ccccc1)c1nc2ccccc2c(=O)n1C,C16H15N3O,35
CC(=O)c1nc2sc1c(=S)n2C(=O)N(C)C(=O)c1ccc(Cl)cc1,C15H10ClN3O3S2,34
CC1=CC2=C(C(=O)N3CCNC(=O)C3)C=CC(=C1)S2,C14H14N2O2S,33
CCCCCC(=O)OC(=O)C1=CCCCC1,C13H20O3,36
CC(=O)N1CC2(Cc3ccccc3)CC3OC(=CC=C(C)c4cccc(c4)S1(=O)=O)C(=O)N(C2)C3=O,C27H26N2O6S,61
Cc1sc(C2=CC(Cl)=CC(=O)C2=O)nc1C(=O)N(C)C,C13H11ClN2O3S,31
C=CC=C1SC2OC(C)C1C2N(CC(=O)O)C(=O)[O-],C12H14NO5S-,29
COc1ccc(C(=O)Nc2nc3ccc2S(=O)(=O)N3CCOC(=O)c2ccccc2)cc1,C22H19N3O6S,51
COC(=CC=C(C=Cc1ccccc1OC)[N+](=O)[O-])c1cc(NC(=N)N)cc(=O)o1,C20H20N4O6,50
Cc1ccc(O)c(C(=O)NC(=O)c2ccc(Cl)cc2)c1,C15H12ClNO3,32
C#CC=C(C(=O)OC(C)C)[N+](=O)[O-],C8H9NO4,22
CCOC(=O)C1=C2C(C3CCCCC3)=c3c(OC(C)(C)C)ccc2c3=C1C(=O)N1CCCC1,C28H35NO4,68
O=C(NN=c1nc(Nc2cccc(Cl)c2)[nH]c2ccccc12)NC(=O)c1ccccc1[N+](=O)[O-],C22H16ClN7O4,50
OC1c2ccccc2OC(C2CCCCC2)C1O,C15H20O3,35
Cc1nc(OC2C(O)C(O)C(O)C2O)[nH]c1C(=O)O,C10H14N2O7,27
CC(=O)n1c(=O)c(-c2ccc(O)cc2)cc2ccccc21,C17H13NO3,34
COc1cc(Cl)ccc1N(C)CCSc1nc2sc3ccccc3n2n1,C18H17ClN4OS2,43
CC(=O)NC(=O)C1=C(C)C(=O)N(C(=O)c2cc(Cl)c(F)c(C(F)(F)F)c2)C1=O,C16H9ClF4N2O5,37
COc1c2ccc3c4cc(cc13)NC(=N4)NC1CN(C)CCC1NC(=O)N2,C19H22N6O2,46
