smiles,molecular_formula,num_atoms
COC1=CC=C2C=C(C)C1=CC=C2C(=O)N1CCCC1,C17H19NO2,39
COc1ccc(CN(C2=CC=C(C(=O)N3CCCCC3)CC2)C2CCCCC2)cc1,C26H36N2O2,66
C=CC=CC(C)=Cc1ccc(CN2CCN(c3ccc(F)cc3)C2=O)cc1O,C23H23FN2O2,51
CC1=CC=CCC1(C)OC1CCC(C)(C(C)C(=O)O)C2CCCC12,C21H32O3,52
CCN(C(C)=O)C(C1OC(=O)c2ccccc2C1=O)C(C)(C)C,C18H23NO4,44
CCOC(C)(C)OC(=O)NC(=O)CN(N=N[NH+]([O-])[O-])c1cc(I)cc([N+](=O)c2cccc(OC)c2)c1,C21H25IN6O8,61
CN1C(=O)c2nc1sc2N(C(=O)N1CCCCC1)c1ccccc1,C17H18N4O2S,42
Cc1ccc(C=CN=[N+](c2ccccc2)c2ccccc2C)cc1,C22H21N2+,45
CC(=O)Nc1nn(-c2cccc(Cl)c2)c(=O)[nH]1,C10H9ClN4O2,26
CN(C)C(=O)n1c(=O)n(-c2nc3ccc2cc3)c2ccc(Cl)cc21,C17H13ClN4O2,37
C[N+](CCCCCN1CCOS1(=O)=O)(COC(F)(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F)CC(=O)O,C16H22F11N2O6S+,58
O=C(NC1C(O)CN(C(=O)O)C(=O)C1C(F)F)c1cnc(-c2ccc(Br)cc2O)o1,C17H14BrF2N3O7,41
CN(CCOC(=O)c1ccc(C(=O)NC(=O)C(=O)O)c2ccccc12)S(=O)(=O)c1ccccc1,C23H20N2O8S,54
N#Cc1ccccc1SC1=NCCCN1C(=O)NC=CC=Cc1ccccc1,C22H20N4OS,48
CCCOC(=O)c1ccc(C(=O)CCCCc2ccccc2)cc1,C21H24O3,48
CCN(C(=O)NC)C(=O)C(=CC=CC=CC=Cc1ccccc1)NN=Nc1ccccn1,C24H26N6O2,57
O=C1NCC(Cl)=CC=C1Cl,C6H5Cl2NO,15
COC(=O)COC(=CC(F)=C1C=C(S(=O)(=O)Nc2ccc(Cl)cc2)C=NC1=Nc1nnnn1C)c1cccc(Cl)c1,C25H20Cl2FN7O5S,61
CCCCN1CCOC(=CC=C2N=C(C)C(c3ccc(Cl)s3)=C(C#N)S2)C1=O,C20H20ClN3O2S2,48
CC(C)(C)Oc1nc(O)nc2ccccc12,C12H14N2O2,30
O=C(OCl)n1c(Cl)nnc1OCl,C3Cl3N3O3,12
Cn1nc(C(=O)O)n(C(=O)c2ccccc2)c1=O,C11H9N3O4,27
CC(C)(CCCCCCCCCN1CCOCC1)n1c(Cl)nc(P(=O)=O)c1Cl,C19H32Cl2N3O3P,60
COC1=CC(=O)N(C)S(=O)(=O)C1=Cc1ccccc1C(=O)N(C)C(=O)NC(=O)NC1CCCNC1=O,C22H25N5O8S,60
O=C(Nc1ccccc1F)Nc1cccc2cc(-c3ccc4n3CCOC4)ccc12,C24H20FN3O2,50
COc1ccc(C(=O)N2CCN(C(=O)CCC(=O)N3CCCCC3)C2=O)cc1,C20H25N3O5,53
O=C1c2cc3ccc(O)cc3n2C(=O)N1Cc1ccccc1,C17H12N2O3,34
COc1cc(F)cc(N2CCN(Cc3ccc(N4CCCN(C)C4=O)nc3Oc3ccccc3)CC2)c1,C28H32FN5O3,69
