smiles,molecular_formula,num_atoms
COC(=O)C(CCCCCCN(C(=O)OC)C(=O)C1CCNC(=O)N1)N1CC(=O)NC1=O,C19H29N5O8,59
CCCC(C(=O)OC)=C(C)c1cc2ccccc2[nH]1,C16H19NO2,37
CC(=O)Cn1nnnc1-c1cc(Cl)ccc1Oc1ccc([N+](=O)[O-])cc1,C16H12ClN5O4,38
Cc1nn(S(=O)(=O)C2=CC3=CC(=CC=C2Br)C(=O)N3C(N)=O)c2ccccc12,C18H13BrN4O4S,41
O=C1CCCCN1c1nc2ccc(F)cc2n1-c1ccc2ccccc2n1,C21H17FN4O,44
CC12CC3CCC1N(S(=O)(=O)c1ccc(Cl)cc1Br)C3CN2C(COc1cccc(Br)c1)C(=O)Nc1ccccc1,C30H30Br2ClN3O4S,68
CCN(C)CCc1c(OC)ccc2c(C#N)ccc(C#N)c12,C18H19N3O,41
Cc1ccc(NC(=O)CSc2ncc(C)nn2)c(S(=O)(=O)c2ccccc2C)c1,C20H20N4O3S2,49
O=C(O)N(c1ccccc1Sc1nnc[nH]1)c1ccccc1[N+](=O)[O-],C15H11N5O4S,35
CN(C)CCOCCN(C(=O)C1=NN=C=N1)C(=O)C1CCCCC1,C16H25N5O3,49
O=C1C2=CC=CC2=CN1CCN(Cc1cccc([N+](=O)[O-])c1Cl)C(=O)c1ccccc1,C23H18ClN3O4,49
COC(C)(C)OC,C5H12O2,19
COC(=O)C1=CC=C2CCCCCCC2(C)C1,C15H22O2,39
CC12CCC(CC1)N(c1ccc(Cl)c(Cl)c1)C2,C14H17Cl2N,33
CCN(CC)C(=O)C1=C(C)N(C(=O)c2cc(F)ccc2C(F)(F)F)CCC1,C19H22F4N2O2,49
CC(C)(C)NC(=O)c1cc(C(F)(F)F)sc1C(=O)c1nccc2cc(C(F)(F)F)ccc12,C21H16F6N2O2S,48
CN(C)C(=O)NNS(=O)(=O)c1ccc([N+](=O)[O-])cc1,C9H12N4O5S,31
COc1ccc(N2CCCC(c3cccc4ccccc34)C2C)cc1OC,C24H27NO2,52
COC(=O)c1ccccc1-c1ccccc2c(=O)c(C)ccc1-2,C20H16O3,39
COc1ccc2cc(N3CCN(c4nc5oc4c(=O)c4ccccc54)C(=O)C3)ccc2c1,C25H19N3O4,51
CC(C)NC(=O)COC(=O)N=c1[nH]c2ccc1c(C=CCl)n2,C14H15ClN4O3,35
CN(C)CCOP1(=O)Oc2cc([N+](=O)[O-])ccc2S1,C10H13N2O5PS,32
CC(C)(C(=O)O)C(=O)c1ccc(C=CC=Cc2ccccc2-c2cccs2)s1,C23H20O3S2,48
COc1ccc2c(c1OCC1=C(C(=O)N3CCC(C)C3)C(=O)OS1(=O)=O)CCCC2,C21H25NO7S,54
CCCC(CN1C(=O)C2=CC=C1S2(=O)=O)C(=O)OC,C12H15NO5S,34
CC(C)(C)c1ccccc1[N+](=O)[O-],C10H13NO2,26
CCCC(C)(C)CCOC(=O)C1=CC=C(C)C1=O,C15H22O3,40
CC1CCCC2C(C(O)c3nsc4nc5ccc(Br)cc5n34)OCC(=O)N12,C18H19BrN4O3S,42
CC(=Cc1ccccc1)N=C(N)N=C=O,C11H11N3O,26
CCCCCCNC(=O)N(C)c1nc2ccc(C(=O)O)cc2[nH]1,C16H22N4O3,44
COc1cccc(-c2nnc3n(C)c4ccc5sccc5c4cc2-3)c1OC(C)(C)C(N)=O,C24H22N4O3S,54
CCCSC1=NCCC(C)(C)S1,C9H17NS2,29
COC1=CC=C(Cl)C2=CC=c3nc4n(c3=CS4)CCN(CCCOCCNC2=O)C1=O,C21H23ClN4O4S,54
O=C1NCCN(S(=O)(=O)c2ccccc2)C1=CC(=O)c1ccccc1O,C18H16N2O5S,42
CCOc1nc(-c2cc(F)cnc2N(C)CC)ccc1Cl,C15H17ClFN3O,38
O=C(OS(=O)(=O)c1cccc(Cl)c1)c1ccc2c(c1)CCCC2=CC=C(F)C1C(=O)N2CC1C2,C25H21ClFNO5S,53
O=C(NCCN1CCc2ccc(F)cc2S1(=O)=O)N1CC=CC=C1C1CCCC1,C21H26FN3O3S,55
CC1(C)CC2C(=O)N(C(=O)N3CCC4(CCCC4)C3)C1C(=O)N2C(C)(C)C,C21H33N3O3,58
CC(CCNC(=O)N=C=S)NS(=O)(=O)c1ccccc1,C12H15N3O3S2,34
Nc1cc(I)cc([N+](=O)[O-])c1I,C6H4I2N2O2,16
CN(C)C(=O)C(=Cc1ccccc1)c1ccc(Br)cc1,C17H16BrNO,36
COc1ccccc1NC(=O)c1cc2c(o1)CCN2CN1CCN(Cc2ccccc2)C1=O,C25H26N4O4,59
CCCC(CCc1ccc(Cl)cc1)Nc1nc2nc(OC)ccc2c2ncnn12,C21H23ClN6O,52
O=C(O)C1CN(CCN(CCn2c(=O)c3ccc2nc3Cl)Cc2ccccc2)c2cccc(=O)n21,C25H24ClN5O4,58
COc1ccc2c(=O)n3c(OC)c(c2c1)CCC3(C)C,C16H19NO3,39
CCCCCCc1ccc(-[n+]2cccc3cccc[n+]32)c2ccccc12,C24H26N2+2,52
O=C1NCCN1C(=O)c1ccc(C(F)(F)F)cc1,C11H9F3N2O2,27
COc1ccc2cc1C(=O)C(Sc1ccc(OC)n(CCOCCOC(=O)Nc3cccc(C(F)(F)F)c3)c1=O)=C2,C28H25F3N2O7S,66
COc1cc(O)c(Cl)cc1NC(=O)c1ccc(Cl)cc1,C14H11Cl2NO3,31
Cc1cccc(CCN(C(=O)c2ccc(C)s2)c2ccccc2)c1,C21H21NOS,45
