smiles,molecular_formula,num_atoms
COc1ccc(C2=C(S(=O)(=O)N3CCN(C(C)=O)CC3)C=CC2(F)F)cn1,C17H19F2N3O4S,46
CC12CCCCC1C1CN3C(=O)C=CC(=CNC(=O)CN(C1=O)C2=O)C3=O,C19H21N3O5,46
CC(C)(C)C(NCCn1c2nn3c(=O)n2cc13)c1nc2ccc1[nH]2,C16H19N7O,41
COc1cc(N(C)C(=O)N2CCN(C(=O)OC(C)(C)C)C2=O)ccc1NC(=O)N1CCCC1,C22H31N5O6,64
O=C1C(CCCCN2CCCC2)N(C(=O)c2cc3ccc2cc3)C2CCCN1C2,C24H31N3O2,60
CCN(c1ccc(Nc2ccc(N)cc2)c(=O)[nH]1)c1cc(C(F)(F)F)cc2ccccc12,C24H21F3N4O,53
CC(C)(C)N(c1nc2ccccc2s1)c1cccc2ncccc12,C20H19N3S,43
CCOC(=O)C(c1ccccc1)=[N+](c1cc2ccc1c1ccccc21)C1CCCCC1,C28H28NO2+,59
COc1ccc(N(CCn2c(=O)[nH]c3ccccc32)Cc2ccc(N3CCOCC3)cc2)cc1,C27H30N4O3,64
N=C(SC1=CC=C2C(F)=CC=C2C1)N1CCN(CC(=O)Nc2ccc(F)c(F)c2)CC1,C22H21F3N4OS,52
O=C(c1cccnn1)N1CC2=Nc3ccccc3C3=C1CCCN23,C18H15N5O,39
CCN1CC(=O)N(CC2=C(C#N)Cc3cc(Cl)c2s3)C1=O,C14H12ClN3O2S,33
Oc1nc2n(-c3ccccc3)c(-c3ccccc3)cn2n1,C16H12N4O,33
CCCC(C)(C)OC(C)(C)C,C10H22O,33
Cc1cccc(C(=O)N(CCCCCN2CCCC2)C(=O)N2CCCCC2)c1,C23H35N3O2,63
O=C1CSC(=Nc2nn3ccc2c3)N1CCNc1cccc(Cl)c1,C16H14ClN5OS,38
CCCCCCCCCCC(=O)C1=CC=C(C)C1=O,C17H26O2,45
O=C(O)CN(C(=O)Nc1ccccc1)c1ccnn1-c1ccccc1C(F)(F)F,C19H15F3N4O3,44
O=c1c2ccc(c(F)c2)n1CCn1c(Nc2ccccc2)nc2ccccc21,C22H17FN4O,45
COC(=O)c1ccc2cc(Cl)c3ccccc3c2c1,C16H11ClO2,30
CCCn1c([N+](=O)[O-])c([N+](=O)[O-])c(S(=O)(=O)NCCCC(=O)O)c(Br)c1=O,C12H15BrN4O9S,42
C=C(C=CC(=O)O)C(=O)Nc1ccccc1,C12H11NO3,27
CCCn1c(=O)[nH]c2c(NC(=O)C3(C)CCCC3)c(C)[nH]c2c1=O,C17H24N4O3,46
COc1ccc2c(c1)NC(=O)C2=C(c1ccc2cc1N2C)N(C)C,C19H19N3O2,43
O=C1c2sc(SCCCCCCn3c(Br)cccc3=O)c3c2C(=O)N1C3,C18H17BrN2O3S2,43
NC1=NC2=CC=C(F)C(=N1)N(Cc1ccccc1F)C2=O,C14H10F2N4O,31
CC1(C)CNC(=O)NC1C(=O)Nc1ccc(OCCOC2=CC=c3c2c2c4cc(=O)n(c(=O)n4c3=O)C2)c2ccccc12,C31H27N5O7,69
COc1ccc2c(C(=O)N3CCCC3)c(C(=O)N3CCCC3)oc2c1OC,C20H24N2O5,51
N#Cc1ccccc1SC(=S)NC(=O)c1ccccc1,C15H10N2OS2,30
COc1ccc(Br)cc1N1C(=O)N2CCC1C2=O,C12H11BrN2O3,29
CN1CCC(C(=O)Nc2ccc(OCCN3CCCCC3)cc2)NC1=O,C19H28N4O3,53
CN(C(=O)C1COC(C)(C)C(=O)N1)C1=CC=C(C(F)(F)F)CC1,C15H19F3N2O3,41
CCn1c(CCCCCOc2cc(Br)ccc2OC)ccc(C)c1=O,C20H26BrNO3,51
O=C(NC1CCCC1)N1CCN(C(=O)C(=CN=Cc2ccccc2)c2ccc(O)cc2)C1=O,C25H26N4O4,58
CCOC(=O)N(C)C(=O)NC(=O)c1ccc(C#N)cc1F,C13H12FN3O4,33
CC1(C)CC(Cn2c(=O)n(-c3ccccc3O)c3ccccc32)OC1=O,C20H20N2O4,45
C=C(C)C(=Nc1c2ccc3cc2[nH]c13)N(Cc1ccccc1)C(=O)N(C)C,C22H22N4O,48
CCCCCn1cnnc1Sc1cc(Cl)ccc1-c1cccc(F)c1,C19H19ClFN3S,44
O=C1C(NC(=O)N(C(=O)O)S(=O)(=O)c2cccc(Cl)c2)=Cc2ccccc21,C17H11ClN2O6S,38
COc1cc2cc(C(=O)N3CCCCC3C(C)(C)C)nnc2s1,C17H23N3O2S,45
CC1(C(=O)OCCCN2C(=O)CC(=O)NC2=O)CCCCC1,C15H22N2O5,43
COc1c2ccc(c1OC)-c1[nH]c3ccccc3c1N1CCN3C(=O)C4N(CC1CCC4(C)C)C(=O)C3C2,C30H34N4O4,69
O=C(NCN=C1NCCCN1)Nc1ccc(C(F)(F)F)c(N2CCCCC2)n1,C17H24F3N7O,52
Cc1ccc(C(=O)CSC2=NNc3ccccc3S2)cc1,C16H14N2OS2,34
