smiles,molecular_formula,num_atoms
COc1ccc(C(=O)N(Cc2ccc3ccncc3c2)C2CCCCC2)cc1,C24H26N2O2,53
COC(=O)c1c(C(C)(C)C)c2ccc(C(F)(F)F)cc2oc1=O,C16H15F3O4,38
CC(C)OC(=O)C(=O)Sc1ccc(Br)cc1C(=O)O,C12H11BrO5S,30
CCCCn1cc(C(N)=O)nc(O)c1=O,C9H13N3O3,28
CCOc1ccc([N+](=O)c2ccccc2)n2c1nc(C)[n+]2C,C16H18N4O2+2,40
COc1cccc(CN2CCCC(c3ccc(Oc4ccc(OC)cc4OC)cc3)C2)c1,C27H31NO4,62
CCN1CCN(C(=O)Nc2c3c4cccc3n(C(C)C)c2cc4)C1=O,C19H22N4O2,47
COC(=O)c1cc(OC)ccc1N1C(c2ccc3n(c2=O)CCOC3=O)=NN(CC(C)(C)C)c2ccccc21,C29H30N4O6,69
O=C(O)C(=Cc1ccccc1C(=O)O)c1ccccc1,C16H12O4,32
O=C1N2CCCN1c1c(N(CCN3CCCCC3)c3ccc(Cl)cc3)nc(=O)[nH]c1C2,C22H27ClN6O2,58
C=C(Br)C=Cc1cccc(OCCC(=O)N2CCCCC2)c1,C18H22BrNO2,44
CCCOc1cc(OC)ccc1C1=C2C(=O)C(C(C)=O)=C(C(=O)OCC)c3ccc(cc32)C1=O,C27H24O7,58
Clc1cccc(-c2nc(NN=c3[nH]c4ccc3cc4)c3ccc(Cl)cc3n2)c1,C21H13Cl2N5,40
COc1ccc(C(=O)C2=C(c3ccccc3C(C)(C)C)COC2=O)c(OC)c1,C23H24O5,52
COc1cc(C(=O)N(CCCOc2cccc(C(F)(F)F)c2)c2cccc(C#N)c2)ccc1C,C26H23F3N2O3,57
COc1ccccc1N(CCc1ccc2cc1C(C#N)=N2)C(=O)C(CO)N(C)C,C22H24N4O3,52
CN(C)c1ccccc1N(NC(=O)c1ccccc1)C(=O)c1ccc(O)cc1,C22H21N3O3,49
CN(C(N)=O)C(=O)NC(N)=NC1=CC=C1Br,C8H10BrN5O2,26
COC(CCCN1CCC2C(=O)OCC2C1=O)=C(C(=O)c1ccccc1)c1ccccc1C(F)(F)F,C27H26F3NO5,60
O=c1cccc(-c2cc(F)ccn2)n1C1CCCCC1,C16H17FN2O,37
COc1ccc(C2CC3CC(C)(Cc4ccc5c(c4C)NC(=O)C5)C2C(C)(C)O3)cc1,C27H33NO3,60
COc1ccc2c(C(=O)OC(C)=O)ccc(OC)c2c1OC,C16H16O6,38
CC1CCN(N=Cc2ccccn2)C(=O)N1S(=O)(=O)C1=CC=C(F)C=CC(O)=C1,C19H19FN4O4S,47
COc1cccc(C(=O)N(CCCCN2CCN(C(=O)c3ccccc3)C2=O)C(C)C)c1OC,C26H33N3O5,67
CN(C(N)=O)c1nc(-c2ccccc2)ns1,C10H10N4OS,26
Cc1ccc(C(=O)N(C)C(=O)N(c2ccc(C(=O)Nc3ccccc3)cc2)C(C)(C)C)cc1,C27H29N3O3,62
CC(C)(C)Cn1cccc1-c1nc2sc1c(=O)n2C1CCCCC1,C19H25N3OS,49
Cc1ccccc1C=Cc1ccccc1N1CCNC1=O,C18H18N2O,39
COCCCN1CCN(C(=O)NC2OC2C2CN(c3ccc(Cl)c(N)n3)CC(=O)O2)CC1,C20H29ClN6O5,58
CCCc1ccccc1N(CCC)c1nnc(NC(=O)Nc2cccc(F)c2)cc1-c1ccccc1,C29H30FN5O,66
O=C(c1nc(-c2ccccc2)nc2ncccc12)N1CCC=C1c1ccccc1,C24H18N4O,47
CN(CCCCn1nc(-c2ccccc2)n(C)c1=O)C(=O)c1ccc(Cl)cc1Cl,C21H22Cl2N4O2,51
CN=C(C)C1=CC(C(F)(F)F)=C(C=C(O)C(F)(F)c2cccc(C(F)(F)F)c2)S(=O)(=O)N1,C18H14F8N2O3S,46
O=C1CCCCN1C(=Nc1cccc2ccccc12)SC1CCCCC1,C22H26N2OS,52
CCOC(=O)NCCNC(=O)NC(CCSc1ccc(C(C)(C)C)cc1)C(=O)Nc1ccccc1,C26H36N4O4S,70
CCCCOC(=O)c1cc(C)ccc1C(=O)NC(=O)NCc1ccccc1,C21H24N2O4,51
C=Cc1ccsc1NC(=O)Nc1cc(C2=CC(OC)=CCO2)c(OC)cc1-c1cc2cc(c1N(C)C)C=CO2,C30H29N3O5S,68
COc1ccc2c(c1)cc(S(=O)(=O)NS(=O)(=O)c1ccccc1)c(=O)n2CCO,C18H18N2O7S2,47
CCn1nc(N)nc1C1=CC=Cc2cccc1c2,C14H14N4,32
COc1ccc(C(C)(C)CCNC(=O)NNC(=O)c2ccc(C)s2)cc1,C19H25N3O3S,51
CCCCOc1cc(C)cc(-c2nc(C#N)c(C(=O)N3CCCCC3)n2CC(=O)OC)c1,C24H30N4O4,62
CNC(=O)C(CN(C)C)n1c(N2CCCCC2)c(C#N)c2cc(C(F)(F)F)ccc21,C21H26F3N5O,55
COc1ccc(S(=O)(=O)N2CCN(C(=O)c3ccccc3CN3CCCCC3)CC2)cc1C,C25H33N3O4S,66
CC(CCc1cccc(N(CCc2ccccc2)C(=O)c2ccccc2Br)c1)c1ccccc1C#N,C32H29BrN2O,65
Cc1n[nH]cc1C(=O)Oc1cccc(Br)c1,C11H9BrN2O2,24
CCN(C)C(=O)NC(=O)Nc1ccc2c(c1)sc1c(OC)cccc12,C18H19N3O3S,44
CCN(CCCl)C(C)=O,C6H12ClNO,21
CCCCCCN(CCN1CCCCC1)C(=O)c1ccc2c3ccc(cc3OC)c2n1,C26H35N3O2,66
CCCn1c(=O)[nH]cc(-c2ccccc2NC(C)C(NC(=O)c2ccccc2OC)C(C(=O)O)N(C)C)c1=O,C28H35N5O6,70
O=C(N1CCCCC1)N1CCN(C2CCCC2)C1=O,C14H23N3O2,42
