smiles,molecular_formula,num_atoms
O=C(O)C(O)(CS(=O)(=O)c1c(Cl)cc(Cl)cc1Cl)C(Cl)(Cl)Cl,C10H6Cl6O5S,28
O=C1C[S+]([O-])C(=Cc2ccccc2-c2ccc(F)cc2F)N1c1cccc(F)c1,C22H14F3NO2S,43
COc1ccc(OC)c([N+](=O)c2ccc3cc2C=C3C2CC2)c1,C19H18NO3+,41
O=C1C=CC=C(F)C1=CC1=CNS(=O)(=O)NC1=O,C10H7FN2O4S,24
CCN(C)C(=O)Nc1nc2cc(C(F)(F)F)ccc2n2c(C)ccc12,C17H17F3N4O,42
CC1(C)CN(CCn2c(=O)[nH]c3c(c2=O)C2=C(C(F)(F)F)C3=C2C(F)(F)F)CCN2CCC1CC2,C23H26F6N4O2,60
Cc1ccc([N+](=O)[O-])c(C)c1,C8H9NO2,20
[O-][N+]12N=C3C=C1C=CC32,C6H4N2O,13
COc1cc(C#CC(=O)N(c2ccccc2)c2ccc(Cl)cc2)ccc1Cl,C22H15Cl2NO2,42
CC(C)N(C(=O)N1CCCC1=O)S(=O)(=O)c1ccc2ccc(F)cc2c1,C18H19FN2O4S,45
O=C(Nc1cc(Cl)ccc1-c1cc(Cl)cc(Cl)c1)N1CCCC1,C17H15Cl3N2O,38
C1CCC(CN2CCCCC2)CC1,C12H23N,36
COC(=O)CC(C(=O)c1ccc(OC)cc1)=C(Cl)C=C(C)NN=Nc1cc(Cl)cc(Cl)c1,C22H20Cl3N3O4,51
CCCCCCOc1nc2c(c3ccc(Cl)cc13)C(=O)N(CC(C)(C)C)C2=O,C22H27ClN2O3,55
COc1ccc(C(=O)NCCOC(=O)N(C)c2ccccc2C)cc1,C19H22N2O4,47
COc1ccc(OC(=O)c2cnc(N(C)C)c3ccc(OC(C)(C)C)c(F)c23)cc1,C23H25FN2O4,55
CCCCC(C(=O)N1CCCCC1)n1c(=O)c2ccc1c(=O)o2,C17H22N2O4,44
CCCCCOC(=O)C1=C(CCC(=O)OC)C2=CCCN(C2=O)C1=O,C18H23NO6,48
O=C1N(c2ccc(Cl)cc2)CCCN1c1cc(O)ccc1-c1ccco1,C20H17ClN2O3,43
CCOC(=O)CC(=O)OCC(C)(C)C,C10H18O4,32
C=CC=C(C=Cc1cccc(Cl)c1)c1ccnc(N)n1,C16H14ClN3,34
COc1ccc(N=c2[nH]c(-c3ccc4n(c3=O)CCN4C(=O)c3ccc(Cl)cc3)cs2)cc1,C24H19ClN4O3S,52
Fc1ccc(C(=NC=Nc2nc3ccc2nc3)N2CCCCC2)cc1,C19H18FN5,43
COc1cccc(C(=O)N2CCCC2CCOC(=O)CN2Cc3cc(ccc3C(F)(F)F)C2=O)c1,C25H25F3N2O5,60
CN1C(=O)N(C(=O)NN=C=S)CCC1(C)C,C9H14N4O2S,30
CCSCCN(C(=O)OC)C(=O)C1CCCCC1,C13H23NO3S,41
Cn1c(CCCc2cccs2)ccc(-c2cccs2)c1=O,C17H17NOS2,38
COC1OC2OP(=O)([O-])OC1C1OC3OC1C(C1=NNC2N(C(=O)OCCOP([O-])(O)(O)OC)C1=O)C3C,C17H25N3O16P2-2,53
CC(=O)N1CCN(S(=O)(=O)c2ccc(C(=O)N3CCN4CCC3C4)cc2)CC1,C19H26N4O4S,54
CCOc1ccccc1-c1cccc2nc(Nc3ccccc3)nc(C)c12,C23H21N3O,48
CCOC(=O)N(C)CCCN(Cc1nc2c3c(ncc1-3)c1cccc2c1)C(=O)NC1=C2C=CC=C2C=C1,C29H27N5O3,64
C=Cc1cccnc1N=C1NC=NC1=C1N=C(SC)SC(N2CCCCC2)=N1,C19H21N7S2,49
CC(=O)OCCS(=O)N(CC(C)(C)C)S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C15H18F13NO5S2,54
CC1=Nc2nnc(n2-c2ccccc2)N1C,C11H11N5,27
CCN(CC)C(=O)c1cc([N+](=O)[O-])ccc1OC,C12H16N2O4,34
O=C(c1cc(Cl)ccc1Cl)N(CC1CCCN(CCN2CCCC2)C1)c1cc2ccc1[nH]2,C25H30Cl2N4O,61
COc1ccc2c(c1)[nH]c(=O)n2CCN1CCN(C(=O)N2CCCC2)CC1,C19H27N5O3,54
COc1ccc2c(c1)N1CCN(CC1)S(=O)(=O)c1ccc(Cl)cc1C#C2,C19H17ClN2O3S,43
CN(CCCCCOc1cc2ccccc2c2ccccc12)C(=O)c1ccccc1,C27H27NO2,57
CC(C)NC(=O)NC(=O)NC1=NN=N1,C6H10N6O2,24
COCC1CCCC(C)N1S(=O)(=O)c1c2cc3ccc4nc2nc3c14,C18H19N3O3S,42
COC(=C1Nc2cc(Cl)ccc2S1)N(C)C(N)=O,C11H12ClN3O2S,29
CC(=O)c1ccccc1C(C)(C)C,C12H16O,29
OC=CC=C(Cl)c1ccccc1,C10H9ClO,21
Cc1cccc(OCCCCCSc2cccc(C(=O)N3CCCCC3)n2)c1,C23H30N2O2S,58
CN(C)CCN(C)c1nc2nc(NC(=O)N(C)C)n(-c3ccccc3F)c2s1,C18H24FN7OS,52
CC1=CC=C(CCCCCCCCC2CCCCC2)C1=O,C20H32O,52
Clc1ccccc1Nc1ncc2ccccc2n1,C14H10ClN3,28
CN(C)N=C(N1c2cccn2CC1C1CN2CCN1C2=O)C(F)(F)F,C15H19F3N6O,42
O=C(c1ccccc1)c1c2cc([N+](=O)[O-])cc1N(C(=O)c1ccccc1)C2=O,C21H12N2O5,40
