smiles,molecular_formula,num_atoms
COc1cc(NC(=O)C2=C(C#N)NN=C=N2)cc(OCCCCCc2ccccc2)c1,C23H23N5O3,53
CCCC1CC(C(=O)N2CCN(C(=O)c3ccccc3C(=O)Nc3ccc(SC)cc3)C2=O)NC(=O)C1C,C28H32N4O5S,67
CCOc1cccc(C2CCCC3N4C(c5ccccc5)=CSC4=NC(=O)N23)c1,C23H23N3O2S,50
COS(=O)(=O)c1cccc(C2=Nc3c4c2c(C(C)(C)C)n3C4)c1,C17H18N2O3S,41
C=CC=C(C(=O)OCCN(C)C(C)=O)C(=O)n1c(Sc2ccccc2)nnc1-c1ccccc1,C25H24N4O4S,58
O=c1[nH]nc(C2c3ccc(cc3)N2S(=O)(=O)c2ccccc2F)n1-c1ccccc1Cl,C21H14ClFN4O3S,43
Cn1c(=O)n(C#N)c(=O)n(Cc2cc3cc(I)ccc3cc2I)c1=O,C16H10I2N4O3,35
CN(C(=O)NC(=O)N1CCNC1=O)C(=Cn1nc(Sc2cccc3ccccc23)sc1=N)Oc1ccccc1,C26H23N7O4S2,62
CCN(CCCN(C)Cc1ccccc1)C(=O)c1ccccc1C#N,C21H25N3O,50
CCCN(C1CCCCC1)S(=O)(=O)C1=CC=C2NC(=O)C=C21,C16H22N2O3S,42
N#Cc1ccc(Cc2cccc([N+](=O)[O-])c2)cc1Cl,C14H9ClN2O2,28
CCC1=CC=C(C(=O)OC)CC1,C10H14O2,26
N#CC(=O)c1ccc(C#N)cc1Oc1cc(Cl)ccc1F,C15H6ClFN2O2,27
c1ccc(-c2cccc(N3CCCCC3)c2)cc1,C17H19N,37
C#CSCC(OC(=O)c1ccccc1C(=O)N(C)C(=O)c1ccc([N+](=O)[O-])cc1)C(=O)OCCOc1cccc(OC)c1,C30H26N2O10S,68
C=C1C=C(C(=O)OC)C(C)(C)CCC(=O)O1,C12H16O4,32
COC(=O)N(CCOCCN(CC(=O)O)C(=O)O)CCN1CCN(C(=O)OC)CC1,C17H30N4O9,60
CC(=O)NC(CN(C1=NN2C(=CC=C1)c1cnc2nn1)c1ccccc1)c1cncc(F)c1,C23H19FN8O,51
Cc1ccc(C2=C3C(=O)c4ccccc4N(CCCO2)C3=O)s1,C18H15NO3S,38
O=C(OCCCCCC1CCCCC1)c1ccccc1,C18H26O2,46
CCCCN(Cc1ccccc1)C(=O)n1cnnc1SCC(C)=CC=Cc1ccc(Cl)c(C)c1,C27H31ClN4OS,65
O=C(N1CCCC1)N1CCC(CCCN2C(=O)c3ccccc3C2=O)C1,C20H25N3O3,51
CC(C)(C)c1c(Cl)cc2c3sc(c(C(=O)NCC(=O)O)c13)S2,C15H14ClNO3S2,36
CCOc1cc(OC)ccc1[N+](=O)c1ccc2c(C(=O)N(CC)C3CCCCC3)cccc2c1,C28H33N2O4+,67
CC(C)(C)C1=CC=C2CCN(c3ccccc3C(=O)N3CCCCC3=O)C1O2,C23H28N2O3,56
COC(=O)C1=C(c2cccc(F)c2)CCN(C)C1=O,C14H14FNO3,33
COc1ccc(S(=O)(=O)N2CCCCC2)c(C(=O)N(C)C)c1,C15H22N2O4S,44
COC1=c2sc(c3c4nnc-3c2=CC=CC(C(=O)O)=C4)C=C1Oc1ccccc1F,C22H13FN2O4S,43
O=S1(=O)c2ccc(cc2)N1C1=N[N-]C(=CC=[N+]2Cc3ccc2cc3)S1,C17H12N4O2S2,37
CCCCN(N=C1N2CC(CN1S(=O)(=O)NCCOc1ccccc1OC)N(C)C2=O)c1cccc(F)c1,C25H33FN6O5S,70
CC(=O)N(CCc1ccccc1)Cc1ccccc1-c1cc2cc3ccc2c(=O)n13,C26H22N2O2,52
COc1c(Cl)cccc1-c1c(C)ccc(=O)n1C(=O)N1CCCC1,C18H19ClN2O3,43
COC(=O)N(C)C(=O)c1ccc(Cl)c2cc(Cl)ccc12,C14H11Cl2NO3,31
CC(=O)C=C(C(=O)OCC1CC(C)C(C)(C)C1C)C(=O)Oc1cc(Cl)ccc1C,C23H29ClO5,55
CC(C)(C)C1CCCC1C(=O)C1c2ccc(cc2)C1C(C)(C)C,C22H32O,51
CCCN1CS(=O)(=O)C(=C(C=C2C(=O)N3CCC2(C)CC3)C(=O)Nc2ccccc2)C1=O,C23H27N3O5S,59
O=C(Nc1ccc(O)c(Cl)c1)N1COc2c1c1ccc2[nH]1,C14H10ClN3O3,30
CCOc1cccc(Sc2ncc(S(=O)(=O)NC(C)=O)c3ncccc23)c1,C18H17N3O4S2,44
CCOC(=O)C1=CC=C(C)C(c2ccccc2OC)C1C,C18H22O3,41
COc1ccc(F)c2ccc(CN3CCN(C)C3=O)cc12,C16H17FN2O2,38
COc1ccc(S(=O)(=O)N(C)C2NC(=O)N(C3CCCN(c4ccc([N+](=O)[O-])cc4)C3)C2=O)c(F)c1,C22H24FN5O7S,59
COc1c2n(CCCc3ccccc3)c3nc(C)c-2cc13,C18H18N2O,39
CCCCCCCCCC(C(=O)NCc1ccc(C)cc1)n1c2ccc(c1=O)CC2,C26H36N2O2,65
CC=CC=C(C(=O)O)c1cccc2c(CC(=O)O)cccc12,C18H16O4,38
CCCCCCCCCCCOCCOC(C)=O,C15H30O3,48
COCCCCOc1c[nH]c(C(=O)N2CCc3c(c4ccc3cc4OC)C2=O)c1,C22H24N2O5,52
Cc1ccc2nnn(C(=O)c3nnc(-c4cccc(C(F)(F)F)c4)n(C)c3=O)c2c1C,C20H15F3N6O2,46
Cc1nc(NC(=CC(N)=O)c2ccc(Cl)cc2)ccc1Cl,C15H13Cl2N3O,33
CCN(C(=O)NC(=O)c1ccc[nH]1)S(=O)(=O)C1=CC=C1Cl,C12H12ClN3O4S,32
CCN1CCCN(c2ncccc2-c2cc(Cl)ccc2Cl)C1=O,C17H17Cl2N3O,40
