smiles,molecular_formula,num_atoms
COc1cccc(N(Cc2ccc(C(F)(F)F)cc2)c2nc(N)c(C)c3ccccc23)c1,C25H22F3N3O,54
COC1C(O)C(O)C(O)C(=O)N1C(=O)c1c[nH]cc1F,C11H13FN2O6,28
CC(C)=CCOC(=O)COC(=O)C1=C(CCC(C)(C)C(=O)OCC(=O)O)CCCC1,C22H32O8,62
CCC(=O)N(Cc1ccccc1C)C(=O)c1ncc2ccccc2n1,C20H19N3O2,44
C1CSC[Se]C1,C4H8SSe,14
CN(C)CCNC(=O)c1nc2ccccc2n1C,C13H18N4O,36
COc1ccc2c3c(N(C(=O)c4ccccc4O)C(C)(C)C)n(c2c1)C(=O)NC3,C22H23N3O4,52
CC1=C(C(=O)N(C)C)C(=O)C(Cl)=C1,C9H10ClNO2,23
COc1ccc(OC)c(OC(=O)N(C)C(=O)N2CCCC(=O)C2)c1,C16H20N2O6,44
O=C(OCCCN1CCCC1)N1CCC(n2c(=O)c3ccc-3c2=O)C1=O,C18H21N3O5,46
CC(=O)OCCN1CC(=O)N(Cc2cc3cc(c2)C3)CC1=O,C16H18N2O4,40
CCC1CCCC2(CCCC(C)(C)C2=O)C1,C15H26O,42
COc1c2ccc3c(-c4ccc(F)c5c(F)cccc45)c2n(C(=O)N(C)C)c13,C22H16F2N2O2,44
CC(=O)OC1CCCC1NC(=O)c1ccc(N2CC(C(=O)Oc3ccccc3)CCC2=O)cc1,C26H28N2O6,59
CCN1C(=O)c2nc1ccc2-c1nc(C(=O)c2cccc(C)c2)nn1C,C19H17N5O2,43
CC(C)(C)C(C)(C)c1c2nc(-c3ccc(I)cc3I)n(c1=O)CC2,C19H22I2N2O,46
Cc1cccc(C(=O)NC2COC(OC(C=NO)=C3Sc4nnc3s4)C2O)c1,C17H16N4O5S2,41
COc1ccc(C(=O)N2CCCC2)c(-c2cc(F)c(C(C)(C)C)o2)c1,C20H24FNO3,49
COc1ccc(-c2c(-c3nc4c(c5cccnc35)CCN(C)C4)c3[nH]c2nc3C(C)(C)O)cc1,C27H27N5O2,60
C=CN(C)S(=O)(=O)c1ccc2c3ccc(c2c1)C(=O)NC1CCCN(C3=O)C1=O,C20H19N3O5S,47
COc1cc(Cl)c(Cl)c(C)c1C(=O)c1ccc(C(C)=O)[nH]1,C15H13Cl2NO3,33
CCOC(=O)c1c(N(C)C(=O)NC(=O)N(C)C)sc2ccccc12,C16H19N3O4S,43
COc1ccc(O)c(-c2ccccc2O)c1C(=O)Nc1ccccc1,C20H17NO4,42
N#Cc1ccc(C(=O)NCCN2CCN(C(=O)N3CCn4cccc43)CC2)cc1,C21H24N6O2,53
CCCCc1ccccc1C(=O)OCC,C13H18O2,33
O=C(OC(F)(F)F)C(F)(F)C(F)(F)F,C4F8O2,14
COc1ccc(C=CN=C(Sc2ccccc2)N(C)C(=O)c2ccc(C(C)=O)cc2)cc1,C26H24N2O3S,56
CCCCCCCCCCCCCCCCCC1=CC(=O)OC1=O,C21H36O3,60
CCCCCCCC(=O)O,C8H16O2,26
CN(C)C(=O)N1CCN(CCCNC(=O)N(C)c2ccccc2)C1=O,C17H25N5O3,50
COCCCCn1c(=O)[nH]c2cc(SC=CC=Cc3ccccc3)ccc2c1=O,C23H24N2O3S,52
CC(=CC=CC=C(Nc1ccccc1)c1cccnc1)C(=O)N(CC(=O)O)C(=O)N(C)C,C24H26N4O4,58
COC(=O)c1ccc(C(=O)OC2CCCCC2)c2ccc(OC)cc12,C20H22O5,47
CCN(C(=O)c1ccc2c3nn(cc3C(F)(F)F)c2n1)C(=O)N1CCN2CCCCC2C1,C21H23F3N6O2,54
Cc1nc(C#N)nc(C(F)(F)Cl)n1,C6H3ClF2N4,16
COS(=O)(=O)c1ccc2cccc(OC3CCCC3C)c2c1,C17H20O4S,40
Cc1cc(-c2nc(Oc3cccc(Br)c3)n[nH]2)ccn1,C14H11BrN4O,30
CC(C)C(=O)n1c(=O)c2ccc3c(ccc-2c1=O)OCCO3,C16H15NO5,37
NC(=O)NCCCCSc1nc2ccccc2s1,C12H15N3OS2,33
O=c1n2c(=O)n(-c3cccc(N=Cc4ccccc4)c3)c(=O)n1CC2,C18H14N4O3,39
CCSC(=S)NC(=O)C=CC=Cc1ccc(Cl)c(Cl)c1,C14H13Cl2NOS2,33
CCCN1C(=O)CCN(S(=O)(=O)c2ccccc2)C1=O,C13H16N2O4S,36
c1ccc(Nc2nnc(CN3c4nc3c(-c3ccccc3N3CCCCC3)[nH]4)[nH]2)cc1,C23H24N8,53
O=C1CC(=CC=C([N+](=O)[O-])[N+](=O)[O-])C(=O)N1,C7H5N3O6,21
C=CCCCN1N=NNC1=CC=C1C(F)=CC=C1Br,C13H14BrFN4,32
Cc1cc2ccccc2n1C(N)=O,C10H10N2O,23
CC(C)(C)C1CCCC2CCC(Nc3ccccc3C#N)C(=O)N21,C20H27N3O,48
COc1cccc(C(=O)N(CCCCN2CCCC2)C(=O)c2ccccc2)c1,C23H28N2O3,56
O=C1NC2=NC(=O)N(Cc3ccc1cc3-c1ccc(Cl)cc1)C2=O,C17H10ClN3O3,34
CCOC(=O)CCOC(=O)c1ccc(C(=O)OCCC(=O)OCC)c(OC)c1,C19H24O9,52
