smiles,molecular_formula,num_atoms
CC(C)(C)c1ccc(NC(=O)c2ccccc2N=C(N)N)nc1,C17H21N5O,44
c1ccc(CN2c3ccc(cc3)C2c2ccccc2)cc1,C20H17N,37
COC(=O)C=C(C=CC=C(O)c1ccc(C(F)(F)F)cc1)C(=O)OC(=O)c1ccccc1-c1ncc(C)s1,C27H20F3NO6S,58
CN(C)C(=O)CSc1nnc(SCC(=O)Nc2cccc3ccccc23)s1,C18H18N4O2S3,45
CN1C(=O)N=C(N2CCCCC2)C(=CC=C(F)C(F)=C(C2=NN=C(C(F)(F)F)N(C)S2(=O)=O)c2ccccc2F)C1=O,C25H22F6N6O4S,64
O=C(OC1CCCCC1)C1CCCC1,C12H20O2,34
CC(C)CCCCC(=O)Nc1nc2c3ccc(nc3)n2n1,C15H19N5O,40
CCCCCCN(C)C(=O)CN(C(=O)c1cccc(Br)c1)c1ccc(F)cn1,C21H25BrFN3O2,53
CC(C(=O)OC1CCCC2CCCCC21)=C(C(=O)O)C(=O)c1ccccc1,C22H26O5,50
CCn1c(=O)n2c(=O)n(c3ccc1cc3C)CCC2,C14H17N3O2,36
Cc1ccc(NC(=O)Nc2ccc(NC(=O)c3cccc(=O)n3-c3ccccc3)c(C(=O)O)c2)cc1,C27H22N4O5,58
O=c1oc2ccccc2cc1-c1ccccc1Cl,C15H9ClO2,27
COc1cc(Cl)ccc1Oc1cccc(N(C)C(=O)COc2cc(Cl)ccc2Cl)c1,C22H18Cl3NO4,48
O=C(O)c1n[nH]c2ccc(cc2)cc1[N+](=O)[O-],C10H7N3O4,23
CCCCOP1(=O)OC(C(=O)NC2CN(C(C)c3cc4ccccc4[nH]c3=O)C2=O)CN1C,C22H29N4O6P,58
CCc1nc(-c2ccc(OC)cc2)c2ccccc2n1,C17H16N2O,36
C=CC=C(C(=O)NC)C(=O)N1CCCC1,C11H16N2O2,31
Nc1cccc(NC(=O)c2ccc(Cl)cc2)c1,C13H11ClN2O,28
CCC(=O)NC(=O)c1cc(C(=O)C2=CC=C2)ccc1C,C16H15NO3,35
Nc1nc(C(=O)N2CCCCC2)cs1,C9H13N3OS,27
CCC(C)=C(C)C(=O)N1CCN(CC(=O)OC)C1=O,C13H20N2O4,39
Cc1ccc(-c2nn[n+]([O-])n2CC2=CC3=CC=CC3=C2N)cc1I,C17H14IN5O,38
Cc1nn(-c2ccc(Cl)c(N(C)C)c2)cc1C1=Cc2ccc(cc2)C(=O)N1c1ccccc1,C27H23ClN4O,56
CN(C(=O)c1ccccc1-n1cccc1C(=O)N1CCCCC1)c1nnnc2ccccc12,C25H24N6O2,57
COc1ccc(N2CCN(C(=O)N3CCCCC3)C2=O)cc1,C16H21N3O3,43
O=C1C=CC=Cc2ccccc2CN2CCN1CC2,C16H18N2O,37
CC(C)(C)CSCCCCCCCCCCn1c(=O)n2c(=O)n(c1=O)CC2,C20H35N3O3S,62
COC=CC=C1Oc2ccccc2N=C1N1CC2CCN(C2)S1(=O)=O,C17H19N3O4S,44
O=C(NC1CN(C(=O)c2ccccc2)c2cc3nn4cc(CN5CCCCC5)nc4n3n2C1=O)c1ccncc1,C28H27N9O3,66
O=C1C(=O)C(F)(F)S(F)(F)(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C8F16O2S,27
C=CC=CC(OC(=O)c1ccccc1)C(=O)Oc1ccccc1,C19H16O4,38
CCN1CCCN(C(=O)N(C)C)C1=Nc1nc2cc(-n3c(=O)c4ccc3cc4Cl)ccc2n1C,C24H26ClN7O2,60
COc1ccc(C)c(-c2oc(C3CCN4CCCCC4C3)c3c2NC(=O)C3)c1,C23H28N2O3,56
CCCC1(C)C(=O)OCCC1CCCC1=CC(=O)c2c(OC)ccc1c2C(=O)OCCC(=O)O,C26H32O8,66
COc1ccc2c(c1)-c1ccc(C(=O)N3CCC(C)CC3)c(=O)n1C2,C20H22N2O3,47
COc1ccc(C(=Cc2ccccc2)C(=O)N2CCN(S(=O)(=O)c3cccc(OC)c3)C2=O)cc1,C26H24N2O6S,59
CCn1ccnc1-n1c2nnc1c(Nc1ccccc1N1CCCCC1)n2,C19H22N8,49
COc1ccccc1CCN1C(=O)C2=CCCN2C1=O,C15H16N2O3,36
CCCCCCCO[Si](F)(F)C(F)(F)C(F)(F)F,C9H15F7OSi,33
CCN1CCN(C2=CC=C2)C1=O,C9H12N2O,24
Cc1ccc(I)cc1,C7H7I,15
CN(C)C(=O)N1CCN(c2ccccc2N2CCCN(c3nccs3)C2)C1=O,C19H24N6O2S,52
CCN(C(N)=O)c1nc(N)nc2cc(Cl)c(Cl)cc12,C11H11Cl2N5O,30
COc1cc(C(=O)c2ccccc2OC)ccc1OCCCCCOc1ccc2cc1CCO2,C28H30O6,64
O=S1(=O)C#CC2CCN3CCC(CCN1C2)C3,C12H18N2O2S,34
CC1(C)CCN2C(=O)C1N(C1CN3CCN(C3=O)C1C1(C)CCCCC1)C2=O,C21H32N4O3,57
O=C1OC2(CCCC2)CCN1C(=N[N+](=O)[O-])N1CCCC1,C13H20N4O4,41
CCCCC(NC(=O)c1ccccc1C(=O)c1ccccc1)c1nc2cc(Cl)ccc2[nH]1,C26H24ClN3O2,54
CCN1CCN(CCN2CCN(CCCC34CC=C(CC3)S4)CC2)C1=O,C20H34N4OS,60
CCC(=O)N(CC)C1=CC=C1Cl,C9H12ClNO,24
