smiles,molecular_formula,num_atoms
CC1COCCN(CCNC(=O)c2nc3cc4ccc3cc24)CCO1,C19H23N3O3,48
CCN(C)CCC=C(OCCN1C2=NC(=N2)n2c1nc1cccc(Cl)c12)c1ccccc1,C24H25ClN6O,57
CCc1nc(NN=Nc2ccc(Nc3nc4cc(O)ccc4o3)cc2)cc(-c2cccc(OC)c2)n1,C26H23N7O3,58
O=C(Nc1csc(CNC(=O)c2cc(F)ccc2O)c1-c1ccccc1)C1=CC=C1,C23H17FN2O3S,47
O=C(c1nc(-c2ccccc2)c2ccccc2c1N1CCCC1)N1CCCCC1,C25H27N3O,56
COP1(=O)N(CCCl)CCN1CCCl,C7H15Cl2N2O2P,29
CCCCNC(=O)C1C(O)CCN(C(=O)N=CC=Cc2nnc3n2C(=O)c2ccccc2-3)C1C(O)C(=O)O,C25H28N6O7,62
COC1=C(C)COC1=O,C6H8O3,17
CC(C)(C)S(=O)(=O)N1CC(=CC=CC(F)=C(F)F)C(=O)NC1=O,C13H15F3N2O4S,37
CCOC(=O)c1nn(C2=CC=C3CN(C2)S3(=O)=O)c2cc(OC)ccc12,C17H17N3O5S,43
Cc1ccc2c(c1)[nH]c(=O)n2N(C)C1CCCCC1,C15H21N3O,39
Cn1c(=O)n(C(=O)c2ccccc2F)c2cc(C#N)ccc21,C16H10FN3O2,32
Cc1ccc(CN2CCCCC2)cc1,C13H19N,33
COc1cc(-n2c(C)cc(=O)[nH]c2=S)ccc1C(=O)Nc1cccc(C)c1,C20H19N3O3S,46
COc1ccccc1NC(=O)c1sc2c(N(C(=O)c3ccccc3OC)C(C)C)c3ccc2c1N3C,C28H27N3O4S,63
COCCn1c(-c2ccccc2Cl)nc2cc(C)ccc21,C17H17ClN2O,38
COc1cnc(C(=O)C2=CCCC(C(=O)c3ccc(OCCN(C)C)cc3)=C2C)cc1Cl,C25H27ClN2O4,59
COCC(CCCCCCCCn1c2nc3c(SC#N)c(ccc31)S2)NC#N,C20H25N5OS2,53
CC(=O)OC(=O)c1c(O)c2ccc1c(C(C)(C)C)c2,C15H16O4,35
CCN(Cc1ccccc1)c1nc2ccc(F)cc2s1,C16H15FN2S,35
CCOC(=O)c1ccccc1[N+](=O)[O-],C9H9NO4,23
Cc1ccc(C(Cl)=C2CC(O)C(COc3ccccc3Cl)OC2=O)cc1,C20H18Cl2O4,42
CCC12C(OC)=CC=C(OC)C(=O)OC1C(O)C(O)C(OC)C2O,C16H24O8,43
Cc1c(I)cc(C(C)(C)C)n1C(=O)N1CCCCC1,C15H23IN2O,42
CC(=O)Nc1ccccc1-c1nccc2c(=O)nc3n(C)c4ccccc4n3c12,C22H17N5O2,46
CC1CCC(C(=O)C(C(=O)OC2CCCC2)=C(c2ccc(C(F)(F)F)c(F)c2)C(F)(F)F)N(S(=O)(=O)c2ccc(F)cc2)C1,C29H27F8NO5S,68
CCCCCCC1CCCN(C2=Nc3cc2cs3)C1,C16H24N2S,43
C=CC(=Cc1cccc(S(=O)(=O)N(C)CCCNC(=O)c2ccc(O)cc2OC)c1)Oc1cccc(F)c1,C28H29FN2O6S,67
CC1(COc2cc3ccc2c2ccccc32)CCN(CC(=O)N2CCOCC2)C1=O,C24H26N2O4,56
COC(=O)CN(C(=O)NCCN1CCCCC1)C(=O)N(C)C,C14H26N4O4,48
CC(C)(CCCCC1=CC=C(c2ccccc2)CC1CCC1COC(=O)O1)c1ccccc1,C30H36O3,68
COc1ccc(S(=O)(=O)N2CCCC2CCCN2CCCC2)c(-n2c(=O)c3ccc2cc3)c1,C25H31N3O4S,63
CC(C)(C)C1=C(C2CCCCC2)C2C3CC=C(C(=O)O3)C2CC1,C21H30O2,49
COC(=O)c1ccccc1NC(=Nc1nc(C)ccc1C)c1ccccc1C,C23H23N3O2,50
CC(=O)OCCCn1cc(-n2nc3nc(N(C)C)c4ncccc4n3c2=O)c2ccccc2c1=O,C24H23N7O4,58
O=c1c(Cl)cc(Cl)cn1CCN1CCCCC1,C12H16Cl2N2O,33
CC(C)(C)CCCOC(=O)C(C(=O)C(C)(C)C1CCCCC1)=C1C(=O)CCOC1=O,C24H36O6,65
COS(=O)(=O)c1cc(-c2sc3nc2C(=O)N3CC(=O)N2CCCCC2)ccc1C,C19H21N3O5S2,50
C=C(N=C(NC(=O)Nc1ccc(Cl)cc1)c1ccc(Cl)cc1F)SC,C17H14Cl2FN3OS,39
CCOC(=O)C(=CC=CC=CC=CC(=O)c1ccccc1)C(=O)NC(=O)c1ccccc1,C26H23NO5,55
CN(C(=O)c1sccc1NC(=O)Nc1cc(F)cc(F)c1)c1cccc(Cl)c1F,C19H13ClF3N3O2S,42
COc1cc(-c2nc3ccc(Cl)cc3n2C)ccc1OCCCSc1nc(=O)n2c(=O)n1CCC2,C24H24ClN5O4S,59
O=c1[nH]c2nc(C=CC=C3C=C(F)C([N+](=O)[O-])=C3)ccc2s1,C14H8FN3O3S,29
ClC=C(Cl)c1cccc(-c2ccc(Cl)cc2)c1,C14H9Cl3,26
