smiles,molecular_formula,num_atoms
CN(C(=O)c1ccc(O)c2c3ccc(cc3)c12)C1CCCN(C(=O)C(F)(F)F)C1=O,C21H17F3N2O4,47
CCCCC12CCN(CC1)C(=O)C2=C(C)Sc1nnc2n1CCC2,C18H26N4OS,50
COc1ccc2c(c1)C(=O)N(CCCCCC1CCN(c3nc4cc5ccc4n35)CC1)CC2,C27H32N4O2,65
CC(=O)OC(C)Cc1cc([N+](=O)[O-])n(C)n1,C9H13N3O4,29
COC(O)=C(C=Cc1ccc(C)cc1)C(=O)CN1CCN(C(=O)c2n[nH]c3ccccc23)CC1,C26H28N4O4,61
CCCCCn1c(C(=O)Nc2nc(C)c(C)[nH]2)ccc1-c1ccccc1,C21H26N4O,51
C=C(C=Cc1ccccc1)C(=O)N(CCNC)C(=O)c1ccccc1,C21H22N2O2,47
CCC1NC(=O)C(O)C1N(C(=O)Oc1cc(N)cc(C(F)(F)F)c1)C1=NS1,C15H15F3N4O4S,39
O=c1[nH]c(S(=O)(=O)O)cc2c(Cl)cc(Cl)cc12,C9H5Cl2NO4S,22
CCOc1ccc2c(c1)cc(OC1CCCC1)c(=O)n2C(=O)c1ccc(Br)cc1OC,C24H24BrNO5,55
COc1c(O)ccc2ccc(S(=O)(=O)NN)cc12,C11H12N2O4S,30
FC(F)(F)c1nc(-c2ccccc2N2CCN(CCNc3cccc4ccccc34)CC2)c[nH]1,C26H26F3N5,59
COC(=O)COC(=O)c1ccc(S(=O)(=O)OCCCc2cc3ccc2cc3)cc1,C21H20O7S,49
O=C(O)C1CCCCN1C(=O)c1[nH]nnc(=O)c1N=C(C(=O)N1CCCCC1)c1ccccc1,C23H26N6O5,58
CCc1cccc(NC(=O)n2nc3nc2SC(C2=CC=C(C)CO2)=N3)c1,C18H17N5O2S,43
FC(F)(F)C1=C=C(Cl)C(Cl)=C1Cl,C6Cl3F3,12
CNC(=O)c1csc(Nc2ccc(-c3noc(-c4ccccc4)n3)cc2)n1,C19H15N5O2S,42
COc1ccc(Oc2c3ccc(C(=O)O)c2CN(Cc2ccc(I)cc2)C3=O)cc1,C23H18INO5,48
O=C(N1CCCCC1)C12CCN(CC1)CC2C(F)(F)F,C14H21F3N2O,41
Clc1ccc(Cl)c(CCCCCCCN2CCCCC2)n1,C17H26Cl2N2,47
CC(=CNc1cccc(OC(=O)CCCN2CCCC2)c1)c1cccnc1,C22H27N3O2,54
