smiles,molecular_formula,num_atoms
COC1=CC=C(C(=O)N2CCOCC2)C=C(C(=O)c2ccccc2NC(=O)C2CCCC2)S1,C25H28N2O5S,61
CCCC1NCCCC1N(c1cccc(C(F)(F)F)c1)c1nccc2cc(OCC)ccc12,C26H30F3N3O,61
O=C(NS(=O)(=O)c1cc(F)cc(Cl)c1)c1ccc(F)nc1C(F)(F)F,C13H6ClF5N2O3S,31
C#CC1C2CC(C1NC(=O)c1ccccc1)N(C(=O)c1ccccc1)C2=O,C22H18N2O3,41
CC(C)(C)Oc1cccc2ccc(OCCN3CCCCC3=O)cc12,C21H27NO3,52
CCN1c2nc3cn(C)c1c3s2,C8H9N3S,21
Cc1c2sc(C(=O)N3CCN(S(=O)(=O)c4ccccc4)CC3)c1C(=O)N2C,C18H19N3O4S2,46
CCCCCCCCn1c(N2C3=NN(C)C2=NC=C3)nc(C(=O)NCC)c1NCC,C21H34N8O,64
CN(C)c1nnc2n1CCN2c1cc(F)cc(N)n1,C11H14FN7,33
O=C1N=C2SC1=CC=C(F)c1ccccc1NC2=O,C13H7FN2O2S,26
CC(C)(C)C(=O)N1CCN(CCN2CCC(C(=O)N3CCN(c4ccccc4)CC3)NC2=O)C1=O,C25H36N6O4,70
CCCOC(=O)c1ccc(-c2cc(Oc3ccccc3)ccc2-c2ccco2)cc1OC,C27H24O5,56
COc1ccc(C(=O)N2CCN3CCCC2C3)cc1Cl,C15H19ClN2O2,38
CN1C(=O)C(OCC(=O)NCc2ccccc2O)=CC(=C(OCCC(F)(F)F)c2cc3ccc2[nH]3)C1=O,C25H22F3N3O6,58
O=C(O)C1=NNC(Sc2ccc(F)cc2)=C([N+](=O)[O-])N1,C10H7FN4O4S,25
COc1cccc(OCCN(C(=O)Nc2ccccc2)C(=O)Nc2ccccc2)c1,C23H23N3O4,53
CCCCCOc1ccc(C)c(=O)n1-c1ncncc1-c1cccc(F)c1,C21H22FN3O2,49
COc1ccccc1OC1Cc2nc(-c3ccc(Cl)cc3Cl)c([nH]2)C1,C19H16Cl2N2O2,39
N#Cc1ccc(N(C(N)=O)S(=O)(=O)c2ccccc2Cl)cc1,C14H10ClN3O3S,32
CN(C(=O)C1=CC=CC2=C3NC(C(F)(F)F)=C4C(=O)N(C)C12C(=O)N34)C(=O)C(F)(F)F,C17H10F6N4O4,40
CSC(=CC=CC(C)=NOc1ccccc1C)c1ccccc1,C20H21NOS,44
CN(C)C(=O)N(C)CCC(=O)OCCCCCCn1c(=O)[nH]c(=O)[nH]c1=O,C16H27N5O6,54
Cc1ccccc1N1CCc2ccccc2C1=O,C16H15NO,33
COc1ccc(C(=O)n2cc(-c3ccc(O)cc3OC)cc(-c3cccc(O)c3)c2=O)cc1,C26H21NO6,54
S=c1nc2nc(n1CCN1Cc3ccc1cc3)N1CCCCC21,C17H19N5S,42
CCCCN(C(=O)NC(=O)c1ccccc1)C(=O)c1ccccc1,C19H20N2O3,44
Cc1[nH]nc(-c2ncccc2C#N)c1C(=O)CCC[N+](C)(C)C,C17H22N5O+,44
N=C(N)NCCCNC(=O)c1ccccc1C(=O)OCCN1CCCCC1,C19H29N5O3,56
Cc1nc(C(=O)N2CCCCC2)ccc1C#N,C13H15N3O,32
CC(=O)OCCCN(C(=O)O)C(=O)N(C)C,C9H16N2O5,32
CCOC(=O)CCCCCNC(=O)OC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,C13H16F9NO4,43
CCCCNC(=NN1CCC(C)C1)NC(=O)N1CCN(C(=O)Nc2cccc(C)c2)C1=O,C22H33N7O3,65
N#CC(=O)c1ncc(C#N)c(C(=O)c2ccccc2)n1,C14H6N4O2,26
c1cc2[nH]c1cc2CCCCCCCC1CCCCC1,C19H29N,48
CCCCCOc1cc2c3c(ccc1c3OC)N(C)C(=O)Nc1ccc(c(C)c1)C=CC=CC=2,C29H32N2O3,66
Cc1ccc2c(N3CCC(N=C=NNC4=NN=C=N4)CC3)nc(-c3ccccc3C)cc2c1,C25H24N8,56
COc1ccc2n(c1=O)CCCN2CCOc1ccc(Cl)cc1,C17H19ClN2O3,42
O=C(Nc1ccccc1C=C(O)c1ccccc1-c1ccccc1)c1ccccc1,C27H21NO2,51
Cc1nnc(-c2cc(Cl)ccc2-c2ccccc2)[nH]1,C15H12ClN3,30
CCC(=O)N1CCN(C(=O)c2cc(OC)c(C(C)(C)C)c(Cl)c2Cl)CC1,C19H26Cl2N2O3,52
O=C1CCCCN1CCN1CCCC1c1ccc2c(=O)n1CC2,C18H25N3O2,48
CC1CC(CC2C3C(C)OC(=O)N3CCN2C(=O)c2sc3c4oc(nc24)S3)CCO1,C20H23N3O5S2,48
O=C(CC1CN2CCN1C2=O)c1ccccc1-c1ccccc1N1CCCCC1,C24H27N3O2,56
COc1cc(C(=O)NC(C)=Cc2c3nc([nH]c2=O)S3)ccc1-n1cccc1-c1ccccc1C,C26H22N4O3S,56
COC1=CC=CC(F)=CC=C1NS(=O)(=O)Nc1ccc(F)c(F)c1O,C15H13F3N2O4S,38
NC(=O)N=c1nc(-n2cccc(C(F)(F)F)c2=O)n(-c2ccc(Cl)c(F)c2)c(=O)[nH]1,C16H9ClF4N6O3,38
CN1CCCSc2nc(-c3cc(Br)ccc3Br)nn2C2=NC3=C(Br)C=CC3=C2S1(=O)=O,C19H14Br3N5O2S2,45
O=C1N2CCN(CC2)CCN1Cc1cccn1-c1cccc2ccncc12,C21H23N5O,50
CC1(C)C(=O)N(C(=O)Sc2cc3ccc2oc3=O)C(C(=O)Oc2cccc(Cl)c2)C1NC(=O)c1ccc(C(=O)OCC(=O)O)cc1,C31H23ClN2O11S,67
CCCC1C(=O)N(C(=O)c2ccc(OC)cc2OC)C2OC1C2C,C18H23NO5,43
