smiles,molecular_formula,num_atoms
CSc1nc(C)nc(=O)n1C(=O)CC(C)(C)C,C11H17N3O2S,34
Cc1[nH]c2c3cccc2c1C3=C(NC(=O)C1CCCCN1C)c1ccccc1,C24H25N3O,52
CCOC(=O)c1ccc(C)cc1,C10H12O2,24
COc1ccc2c(OC)c(O)c(=O)n(-c3ccc(OC)c(OC)c3)c2c1,C19H19NO6,45
COc1c(Sc2ccccc2)ccc(C)c1Cl,C14H13ClOS,30
O=C1NC1C(O)COc1ccccc1Sc1ccccc1,C16H15NO3S,34
CCC1CC2OC(=O)C1C2OCC1C=CC=C2C(C)=C(OC)C=CC21C(=O)c1cnc(C(=O)OC)cc1[N+](=O)[O-],C29H30N2O9,66
c1ccc(-c2nnc(-c3ccccc3)n2Cc2cnc[nH]2)cc1,C18H15N5,37
O=C(C1=CC=CC2=CC(=C1)OCC2)n1c(=O)c(=C2N=C3N=C2c2ccccc23)c2ccc3[nH]c4ccc1cc4c3c2,C34H20N4O3,60
COC(=O)C#CC(=O)OC(C)(C)C(C)(C)Oc1c(OC)ccc2cc(OC)ccc12,C23H26O7,56
CC(C)(C)c1ccc(CN2CC3CCCCN3C2=O)cc1,C18H26N2O,46
Cc1cccc(C(=O)NS(=O)(=O)c2cccc(CCCCN3CCC4(CCCC4)OC3=O)c2)c1,C26H32N2O5S,65
Cc1[nH]cnc1C=CC=C(Cl)C=C(Cl)c1cccnc1NN=NN,C15H15Cl2N7,37
CN(C(=O)c1ccccc1)c1ccccc1,C14H13NO,29
CC(CN(C)c1ccccc1C(C)(F)F)Nc1nc2ccnnc2[nH]1,C17H20F2N6,43
CCNC(=O)C(N)CCC(NC(=O)NC)C(=O)O,C10H20N4O4,36
CN(C)S(=O)(=O)c1c(Cl)c2ccc1c1[nH]c(=O)n(CCN3CCCCC3)c21,C18H23ClN4O3S,49
CCOC(=O)COC(=O)c1ccccc1C=C1CCC(C)(C(=O)O)CO1,C19H22O7,48
COc1ccc(F)c(NC(=O)c2cnc(N3CCN(CCN4CCOCC4)CC3)n2C)c1,C22H31FN6O3,63
CCSC(=O)NC(C(SC)C(=O)O)C(OS(=O)(=O)O)C(O)C(C)O,C11H21NO9S3,40
CCN1CCN(C(=O)N(Cc2ccccc2)Cc2ccc(Cl)cc2)c2cccnc21,C24H25ClN4O,55
CN(C)C(=O)N(Cc1ccccc1)C(=O)c1ccc(C(=O)Nc2ccc(F)c(NC(=O)c3ccccc3)c2Cl)cc1,C31H26ClFN4O4,67
CCCCCCS(=O)(=O)Oc1ccc(C(C)(C)C)c(C(C)(C)C)c1,C20H34O3S,58
O=C1N(CCCCCOc2cc3c4cc2cc3-4)CCN1CCCCCN1c2ccccc21,C27H31N3O2,63
COC(=O)C1=NCCN1C(=O)N(CCN1CCC2(CCCC2)C1)C(=O)C1(C)CCCC1,C23H36N4O4,67
CC1OC(=O)Nc2cccc(c2)C(F)(F)c2ccc(C#N)c3c2OCCN3C1C1CCCCC1,C26H27F2N3O3,59
COC1OC(C2OC(=O)N(C=O)C(C(O)C(COC(C)=O)OS(=O)(=O)O)O2)C(O)C1O,C14H21NO15S,44
CC1=C(Cl)C(=O)N(CCCCC2CCCCC2)C1=O,C15H22ClNO2,41
Cc1cccc(S(=O)(=O)N2CCc3nnc2s3)c1,C11H11N3O2S2,29
COC(=C(C)NC(=O)N1CCCCC1)c1ccc(Cl)cc1,C16H21ClN2O2,42
O=C(NC1CCCC1Cn1c(=O)c2cc3ccc2c(S(=O)(=O)N2CCC2)c31)c1ccccc1,C25H25N3O4S,56
CN(C)CCCCNC(=O)Nc1nsnc1-c1ccc(Br)cc1,C15H20BrN5OS,43
COC1=CC=CN(CC(=O)Nc2cccc([N+](=O)[O-])c2)N=N1,C13H13N5O4,35
CC(C)OC(=O)Nc1nnc2c(cc(C(F)F)n2C2CC2)n1,C13H15F2N5O2,36
O=C(C1=CC=C1)N1CCCCCCC1,C12H17NO,31
Cc1nc2ccc(C(F)(F)F)nc2n1CC(C)C,C12H14F3N3,32
C=C(F)C=CC=CC=Cc1nnc(Sc2ccc(F)cc2)[nH]c1=O,C17H13F2N3OS,37
CC1(C)CCCN(C(=O)OCC2=C([N+](=O)[O-])C=C3CN2S3(=O)=O)C1,C14H19N3O6S,43
CC(C)(C)c1ccnc(N(CCC2CCCCC2)C(=O)c2ccccc2)c1,C24H32N2O,59
CCOC(=O)N(CCN1CCN(c2cc(N)nc(N)n2)CC1)C(=O)c1ccccc1,C20H27N7O3,57
COc1ccc(N(C)C(=O)c2ccccc2)cc1,C15H15NO2,33
CCn1c(-c2ccccc2C(C)C(=O)OC)n[nH]c1=O,C14H17N3O3,37
O=C1C(Cc2ccccc2)CCN1c1nc(=O)c2ccccc2s1,C19H16N2O2S,40
O=C1OCCN1C(=O)c1ccccc1,C10H9NO3,23
O=c1[nH]c2ccc1c[nH]c(-c1ccccc1)nc2,C14H11N3O,28
COc1cc2c(C(C)(C)C)c3nc4n-2c(O)ncc-4c13,C15H15N3O2,35
C1=C2CCCC1=C1C2=CC=C1c1ccccc1CCC1CCC2CCCCN21,C27H31N,57
NC1=C(c2ccc(Cl)c([N+](=O)[O-])c2)NC2=CC=COC2=C1,C14H10ClN3O3,30
COc1c(Cl)ccc(C(=O)n2c(=O)n(C)c(=O)c3ccccc32)c1Cl,C17H12Cl2N2O4,37
CCC(=O)Nc1nc(-c2ccc(C#N)cc2)c2ccccc2c1C,C20H17N3O,41
