smiles,molecular_formula,num_atoms
O=C1N(C2CCCCCCCCCCC2)CCCN1S(=O)(=O)C1=CC=C1,C20H32N2O3S,58
Cc1nc(C(=O)N(CCCCC2CN3CCN(C2)S3(=O)=O)CC(=O)N(C)C)c(C)s1,C19H31N5O4S2,61
COc1ccc2c(c1)-n1c(ccc1N(C)C)C2=O,C14H14N2O2,32
O=C1NC2CCN(C=C(O)c3ccccc3C(F)(F)F)CCN1C2=O,C16H16F3N3O3,40
CN1CCN(c2ccnc(C(F)(F)c3cccc4sccc34)c2)CC1=O,C19H17F2N3OS,43
COc1cnc2c(N3CC4CCCCN4C3=O)nc3nc2c1cc3C,C18H19N5O2,43
COc1ccc(Cl)c(S(=O)(=O)N2CCN(C(=O)OC3=CC=C4OCCCC4C3)C(=O)C2)c1,C21H23ClN2O7S,55
CCN(C(=O)c1ccc(C=Cc2cc(OC)c(Cl)c(OC)c2)cc1)C(=O)N1CCCCC1,C25H29ClN2O4,61
O=C1Nc2ccc3[nH]c(nc3c2)NC(=O)NC2C(CC(O)C2O)N1,C14H16N6O4,35
CC1C(=CC=CI)C2(C)CCN1CC2,C12H18IN,31
COc1c(NS(=O)(=O)c2ccccc2Cl)cccc1-n1cnnc1SC,C16H15ClN4O3S2,41
CCOC1(C(O)c2nc3c4[nH]c2c3sc2ccccc24)CCCCC1,C20H22N2O2S,45
CCCCc1nc2cc3cc(C(F)(F)F)cc(Cl)c3cc2s1,C16H13ClF3NS,35
CCOc1ccc(OC)cc1NC1=C(C)c2ccccc2S(=O)(=O)N1,C18H20N2O4S,45
CC1(C2CCCC3C4CCC(CC32)C4C2C3OC(=O)C2(C)CC3O)CCN(c2ccc3cc2OC3)C1=O,C31H39NO5,67
O=C(c1ccccc1)C(CCCCCCc1ccccc1)c1ccccc1,C26H28O,54
COC(=O)C1=C2OCOC2=CC1=CC=C1CCCOC1=O,C15H14O6,35
Cc1ccc(-c2nc(NC(=O)N3CCCC3)sc2C(C)(C)C)cc1,C19H25N3OS,49
COc1ccc2c(c1)C(=O)Nc1ccc3c4[nH]c(=O)[nH]c1=CC=C(C(=CC=4)O2)N(C)C3,C23H20N4O4,51
