smiles,molecular_formula,num_atoms
CN(C)CCCCc1ccc(C(=O)Nc2nc(C#N)c(-c3ccccc3)s2)cc1,C23H24N4OS,53
CC12CCC(CN(CCOC(=O)c3ccccc3)CC1)OC2=O,C18H23NO4,45
Cc1nc2cc(CCCN(C)C(=O)Nc3cccc(Br)c3)c1[nH]2,C17H19BrN4O,41
CCOC(=O)CCCCCl,C7H13ClO2,23
COc1ccc([N+](=O)[O-])c(C(c2cc(C#N)c3c(c2)OCO3)c2ccccc2OC)c1,C23H18N2O6,49
CC(C)=C1C(=O)OC2C(C)C3C(O)C(C)(C)C(OC1=O)C3(C)C1CCCC21C,C23H34O5,56
Cc1c(Cl)cccc1Sc1nc(=O)[nH]c(=O)s1,C10H7ClN2O2S2,24
CCCCC(=O)N(CC)CC,C9H19NO,30
CCC1OCCN(CCN(C(C)=O)C(=O)c2ccco2)C1C(=O)O,C16H22N2O6,44
CC=CC(=Cc1cc2ccccc2s1)C1CCCN1C(=O)NC(=O)N1CCCC1C1CN(CC)C(=O)O1,C28H34N4O4S,68
Cn1c(=O)c2ccccc2n(C(=O)CN2CCC(C(C)(C)C)CC2)c1=O,C20H27N3O3,53
CCSCCCCCCn1c(=O)[nH]c(=O)n(CC)c1=O,C13H23N3O3S,43
CCC1CN(c2n[s+](Cc3cc(C(F)(F)F)ccc3Cl)c3nc(C([O-])(F)F)nn23)CCN1C,C19H20ClF5N6OS,52
Cc1ccccc1N1CCN(S(=O)(=O)c2ccccc2)CC1,C17H20N2O2S,42
C=C(Cl)C=CC=CN=CC(=O)N(C(=O)c1ccccc1)c1ccc(Cl)cc1,C21H16Cl2N2O2,43
CCn1c(=O)c2ccc3c2c1n(C(C)(C)C)c(=O)n3C(C)(C)C,C18H25N3O2,48
COC(=O)C(=CC=CC(Cl)=Cc1ccc(OC)cc1Cl)C(=O)N(Cc1ccccc1)C(=O)c1ccccc1,C30H25Cl2NO5,63
O=C(Nc1ccccc1)Nc1cccc(-c2cccc(=O)[nH]2)c1,C18H15N3O2,37
O=C(c1ccc(N2CCN(C(=O)c3ccc4cc3CCO4)CC2)cc1)N1CCCCC1,C25H29N3O3,60
O=S(=O)(O)c1cccc(-c2ccc(O)o2)c1,C10H8O5S,24
CCOC(=O)C(C(=O)OC1C(O)C2OCC1N2C(=O)C1=CC=C2C=CC=C1C2=O)=C(OC)c1cccc(C)c1,C29H27NO9,62
CCn1c(Cl)c(CN2C3CCN(C3)S2(=O)=O)[nH]c1=O,C10H15ClN4O3S,34
O=C1NC2CCCC(c3ccccc3)C2CC1NC1CCCC1,C20H28N2O,46
Cc1cc(C(F)(F)F)c2c(Sc3nnc(-c4ccc(F)cc4)n3C)ccc(Cl)c2c1,C21H14ClF4N3S,44
c1ccc(Oc2ccccc2N=NN=Nc2cccc3ccccc23)cc1,C22H16N4O,43
CCCCCOC(=O)C(=C(C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F,C21H11F29O2,63
CNC(=O)CN1CCC(C=Cc2cccc3ccccc23)=CC1=O,C20H20N2O2,44
CN(C)CCN1CCN(CCc2cc3ccc([N+](=O)[O-])cc3c3cc4ccccc4n23)CC1,C26H31N5O2,64
C=C(C(NC#N)C(=O)O)[N+](=O)[O-],C5H5N3O4,17
CC(=O)NC1=CC=c2c1ccc1c2=CC=C1CCCCN1CCN2CC(C1)OCC2=O,C25H29N3O3,60
COc1ccc(C(F)(F)F)cc1C(=O)N1CCC(NS(=O)(=O)c2ccccc2Cl)=N1,C18H15ClF3N3O4S,45
CCCCN1CCCN(C(=O)C(Cl)=CC=Cc2ccccc2)C1=O,C19H23ClN2O2,47
COc1cc(C2=C(c3ccccc3)Nc3c[nH]c4cccc2c34)ccc1C,C24H20N2O,45
COc1ccc(C=C(O)c2c(C)nnn3cccc23)s1,C14H13N3O2S,33
N#Cc1ccc(S(=O)(=O)NN)cc1,C7H7N3O2S,20
COc1ccc(OC)c(-n2c(C(=O)N3CCN(C(=O)C(C)C)C3=O)cc3ccccc32)c1,C24H25N3O5,57
CC1(C)CCC(N2CCN(C(=O)c3ccc(C(F)(F)F)c(C(F)=C(F)F)c3)C2=O)CO1,C20H20F6N2O3,51
CC(=O)N(CC1C2OC1C2O)C(=O)c1nsc(=NP(=O)(O)O)[nH]1,C10H13N4O7PS,31
Cc1ccc(-c2cccc(-c3ccc4c(=O)n3c4=O)n2)c(OCCCN2CCCC2)c1,C25H25N3O3,56
Cc1ccc2cccc(-c3ccc(C(=O)OCC(C)(C)C(=O)Nc4ccccc4C)nc3)c2c1,C29H28N2O3,62
COCCCOC(=O)N1CC(OC(=O)c2c(Br)c[nH]c2C)CCC1C1CCCCC1,C22H33BrN2O5,60
COc1cccc(NC(=O)CN2c3ccc(cc3C(=O)N3CCN=C3SC)S2(=O)=O)c1,C20H20N4O5S2,51
CCCCCN1C(=O)NC2=Nc3ccc(-c4cccc([N+](=O)[O-])c4)c1c32,C19H18N4O3,44
CN1N=NN(C(=S)N(C)C(=O)c2ccccc2)C(=CC=Cc2ccccc2)C1=O,C21H19N5O2S,48
Cc1ccc(CN(C(=O)c2ccc([N+](=O)[O-])cc2)C(C)C2NC(=O)C3c4ccc(s4)C32)s1,C23H21N3O4S2,49
COC(C=C1c2ccc3n1c(C(F)(F)F)nn23)=NC=C(Cl)C=C(Cl)c1cccc(Cl)c1,C20H12Cl3F3N4O,43
COc1c2cc1-c1c(=O)n(CCCC3CCCCC3)c(=O)c=1-2,C18H21NO3,43
O=C(C=C1C(=O)c2ccc1cc2)OCCCCCCCCCCCC1CCCCC1,C27H38O3,68
Cc1ccc(-c2ccc(F)cc2)nc1,C12H10FN,24
CC(COC(=O)c1ccccc1[N+](=O)[O-])OC(=O)c1cc2ccc1c(=O)o2,C18H13NO8,40
