smiles,molecular_formula,num_atoms
COC(=O)c1ccccc1Oc1ccc(S(=O)(=O)O)c2c(-c3cccc([N+](=O)[O-])c3)n(C)nc12,C22H17N3O8S,51
CC(C)CN(C(=O)N1CCCN(C(=O)c2ccco2)C1=O)c1nc2ccncc2s1,C20H21N5O4S,51
CCN=C(NC(=O)C1c2cnc(s2)N1c1ccccc1)Nc1ccccc1,C20H19N5OS,45
CC(O)C(C)(C)OC(NC(=O)O)C(O)C1OC(=O)NC(C2OCC(O)C2O)C1O,C16H28N2O11,48
COC(=O)N=C1NC(=O)N1,C4H5N3O3,13
Cc1cccc(-c2ccccc2C(=O)N2CCCCC2)c1,C19H21NO,42
COc1ccc(SC=C2CN(C)C(=O)N(Cc3ccccn3)C2)cc1F,C19H20FN3O2S,46
CS(=O)(=O)N1CCCN(CCCCCC2CCCC2)C1=O,C15H28N2O3S,48
O=C(CCCCCCC1CN2CCN1CC2)N1Cc2ccc(Cl)cc2C1=O,C21H28ClN3O2,55
CC(C)(C)NC(=O)C=C1C(=O)N2CCN1CC2,C12H19N3O2,36
O=C1N2CCN3CCCCCCCc4cccc(c4)C4=CC=C5N=C2N1C5CN4CC3,C25H31N5O,62
CC(=O)N(CC(=O)C(F)(F)F)C(=O)c1ccccc1F,C12H9F4NO3,29
COC(=Cc1cccnc1N(C(=N)Nc1ccccc1)c1ccc(Cl)cc1)c1ccccn1,C26H22ClN5O,55
O=C1CCCCN1C(=O)C1=C(c2cc(Cl)cc(C(F)(F)F)c2)C(=O)N(CC2CCCCC2)S1(=O)=O,C23H24ClF3N2O5S,59
CCN1CCN(CCCCCCCCCC2CCCCC2)CC1,C21H42N2,65
COC1=C(F)C=C1S(=O)(=O)N1CCN(C(=O)CN2CCCOC2=O)CC1,C15H20FN3O6S,46
CCN(C)CCN(C(=O)NS(=O)(=O)c1ccncc1)c1cc(Cl)ccc1C(F)(F)F,C18H20ClF3N4O3S,50
O=C(OCC(=O)N1CCOCC1C1CCCCC1)N1CCCCC1,C18H30N2O4,53
Cc1nn(CCOC(=O)c2cc[nH]c2)c(=O)[nH]1,C10H12N4O3,28
COS(=O)(=O)N1CCC(C=Cc2ccc(F)c(F)c2)CC1,C14H17F2NO3S,37
Cc1ccc(C2N3CCC(c4ccccc43)C2(C)C)cc1,C20H23N,42
CC(C)(C)OC(=O)N1CCC2(CCCCC2)C1=O,C14H23NO3,41
CCN(C(=O)NC1CCCC1)C(=O)c1cccc(C)n1,C15H21N3O2,40
CC1n2c(=O)n(CC3(c4ccc5cc(F)cc-5s4)CCCC3)c(=O)n1c2=O,C19H18FN3O3S,45
CCC(=O)N(CC)C(=Nc1ccccc1C)c1ccc([N+](=O)[O-])cc1,C19H21N3O3,46
O=C(CN1CCCCC1)Nc1ccccc1,C13H18N2O,34
CCOC(=O)C(=O)OC(=O)c1ccc2ccccc2c1,C15H12O5,32
CCN(C(=O)COc1ccccc1Cl)c1cccc(O)c1,C16H16ClNO3,37
COC1C=C(Br)C=CC1(CN1CCCC1)OC,C13H20BrNO2,37
COc1cc(Cl)cc(N2CCN(C(=O)C3=CC=C4C=CC(C)=C3O4)C2=O)c1,C20H17ClN2O4,44
Cc1nn2nc3nc2c1=C(N(C)C)N3CC(C)(C)C,C13H20N6,39
CN(C)C(=O)N(C1=C(C(F)(F)F)C(Cl)=C1)S(=O)(=O)Nc1cc2ccc1o2,C14H11ClF3N3O4S,37
NB(O)Oc1cc(C(=O)OCc2ccccc2)ccc1-c1ccccc1,C20H18BNO4,44
COc1ccc2c(C(=O)OC(C)(C)C)cc(OC3CCCCC3)cc2c1,C22H28O4,54
COc1cc(C)cc(Br)c1C(=O)N(CCN1CCCCC1)c1ccc(C)cc1,C23H29BrN2O2,57
ON=C(c1cc(Cl)cc(Cl)c1)c1ccccn1,C12H8Cl2N2O,25
COc1ccc(C(=O)N2CCN(CC3OC3CCCC3CCCCC3)C(=O)C2)c(=O)o1,C23H32N2O6,61
CC(C)(C)CCn1c(=O)nc2n(c1=O)CCN2C(=O)c1cccc2ccccc12,C22H24N4O3,53
CN(C)Cc1cccc(NC(=O)N(C)c2nc3nn2CS3)c1,C14H18N6OS,40
CC(COc1cc(Cl)ccc1Cl)N1CCCCC1,C14H19Cl2NO,37
C=C(C)c1ccccc1-c1c(C)nc2n(CCN3CCCC3)nnn12,C19H24N6,49
Cc1ccc(CN2CC3OCCN(C3c3ccc(Br)cc3)S2(=O)=O)cc1Cl,C19H20BrClN2O3S,45
CN1c2ncc(Br)c1n2,C5H4BrN3,13
CN(C)CCCCSC(=S)SSN=NSC(N)=S,C8H16N4S6,34
COc1cc(OC)c2c(C(=O)OC=C(C)C)c1OCO2,C14H16O6,36
NNC(=O)NCC(=O)O,C3H7N3O3,16
CC(=O)OC(=O)c1nc(C)c2c(c1C)CCCC2,C14H17NO3,35
C=C(C)c1ccc(Cl)cc1S(=O)(=O)c1cc2c(OC)c(c1)C(C(=O)N1CCCC1)=C2,C23H22ClNO4S,52
CN(C(=O)C1CCN2CCCC1C2CN1CCCCC1)C1Oc2cc(Cl)cc1n2,C22H31ClN4O2,56
CC(C)(C)c1cc(C(=O)NCCCN2C(=O)c3ccccc3C2=O)c2ccccc2c1,C26H26N2O3,57
