smiles,molecular_formula,num_atoms
CN1CCC(c2ccccc2)N(C(=O)c2c3n(c(=O)n2C)C(=O)NC3=O)C1=O,C18H17N5O5,43
COc1ccc(-c2cccnc2CCSc2ccccc2)cc1,C20H19NOS,42
Cc1nc(C(C)(C)c2ccccc2)nc2ccccc12,C18H18N2,38
COc1ccccc1NC(=O)C(C)NC(N)=O,C11H15N3O3,31
Cc1ccc(C(=O)N(CCN2CCCC2)C(=O)c2ccc(-c3ccccc3)n(C)c2=O)cc1,C27H29N3O3,62
COc1ccc(OC2CCCN3C(=O)CCC23)cc1OC(C)(C)C,C19H27NO4,49
O=C(Cc1nc(=O)[nH]c(=O)[nH]1)N1CC2OC1C(O)C2O,C10H12N4O6,26
Cc1ccc(C)c(N(C)c2ccccc2C)c1,C16H19N,36
CCCC(=O)OCCOC(C)(C)C,C10H20O3,33
Cc1nn(Cc2ccc([N+](=O)[O-])cc2)cc1-c1cccc(Cl)c1,C17H14ClN3O2,37
CCOc1ccc(C(=O)N2CCCCC2)c(-c2nc(N3CCCC3)n(C)n2)c1,C21H29N5O2,57
COC(=O)C1=C(c2ccccc2)CCN(CCN(Cc2ccccc2)C(=O)c2ccc(C(F)(F)F)cc2)C1=O,C30H27F3N2O4,66
O=C(c1ccc(Br)cc1)N1CCN(CCCOc2ccccc2)CC1,C20H23BrN2O2,48
N#CC#CCCCCCC(CCCN1CCCCC1)NC(=O)C1CCCCC1,C24H39N3O,66
Cc1ccc(Cl)cc1S(=O)(=O)NCCCCc1ccc2c(=O)n1C2,C17H19ClN2O3S,43
CCSc1nc2ccc1cc2C(=O)OC(C)=O,C12H11NO3S,28
COc1ccc(C(=O)N2CCCCC2=O)cc1,C13H15NO3,32
COC(=C(F)C(=O)N1CCCC1=O)C(F)(F)F,C9H9F4NO3,26
O=C(OC1CCCC1)N1CCCN(S(=O)(=O)c2ccc(Cl)cc2)C1=O,C16H19ClN2O5S,44
CCCC1C(=O)N(CCCCc2cccc(=O)n2C)C(=O)N1CC,C18H27N3O3,50
COCOC1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C1(F)F,C14H5F23O2,44
C#CS(=O)(=O)N1CCN(S(=O)(=O)OCCCc2cc(NC(=O)c3ccccc3)ccc2OC)CC1,C23H27N3O7S2,62
CCCC(=O)N1CCCCC1,C9H17NO,28
COC(=O)CC1=CC=C2C(OC)=CC=C12,C12H12O3,27
CC1(C(=O)OC(=O)C(=CCCC2CCCCC2)[N+](=O)[O-])CCCCC1,C19H29NO5,54
CN1CC(OC(=O)N2CCCCC2)C(O)C1CN,C12H23N3O3,38
COc1cc2ccc1cc2OCC(=O)O,C11H10O4,25
CC(C)N(CCN1CCCC1)Cc1c2ccc3nc2n(-c2ccccc2Cl)c13,C23H27ClN4,55
CCCCCCCCCCCCCNC(=N)N,C14H31N3,48
CCOC(=O)CCCc1ccc2c(=O)sc(=S)sc2c1,C14H14O3S3,34
O=C(O)CN(CCCCCCCCCCCCCCN(CCO)C(=O)O)C(=O)O,C20H38N2O7,67
O=C(NCC(F)(F)F)C(=CC=C1Sc2nnc1[nH]2)c1ccccc1,C15H11F3N4OS,34
COc1cc(-c2cccc(C)c2)cc(C)c1[N+](=O)[O-],C15H15NO3,34
CN(C(=O)O)C(=O)N1C(=O)N(c2ccc(N(C)C)c(F)c2Br)c2nnc1s2,C14H12BrFN6O4S,39
COC(=O)NC(=O)Nc1ccccc1C(=O)N(C)C(=O)C1=c2cccc(C)c2=C2C=CC=C12,C25H21N3O5,54
O=C(Nc1csc(N2CCN3CCN(c4ccccc4)C(=O)C3C2)n1)c1ccccc1,C23H23N5O2S,53
COc1ccc(C2=C3CCN(C2)c2ccc(NC(=O)N4CCOCC4)cc23)cc1,C23H25N3O3,54
CCCCC(=O)OC(=O)N(CC)C(=O)c1c(C)ccc(C)c1NC,C18H26N2O4,49
CCC(=O)NC(=O)c1ccc(S(=O)(=O)N2CCCCC2)cc1,C15H20N2O4S,42
COc1cccc(-c2cc(C3C(C)C4CCC3(C)C(NC(=O)C(O)C(O)C(=O)O)C4C)ccc2C)c1,C29H37NO6,66
O=C(c1cc2ccc3nc-3n1-2)N(CCN1CCCC1)C1COP2(=O)OCCN2C1,C19H24N5O4P,53
O=C(c1ccccc1)N(CCSc1ccccc1)[N+](=O)[O-],C15H14N2O3S,35
CCN(Cc1ccccc1)C(=O)C1=CC=C(C(=O)c2nnnc(C)n2)N(c2ccccc2)C1,C25H24N6O2,57
COc1ccccc1CN1C(=O)C(C(=O)N2CCCCC2)=C(C(=O)N2CCCCC2)C1=O,C24H29N3O5,61
CCC(=O)OCCOc1ccc(OCCN2C(=O)CCOC2=O)c2cc(C(F)(F)F)ccc12,C22H22F3NO7,55
CC1(C)CCN(C2=NN=C=N2)C1,C8H12N4,24
CC1OC2C(=O)OC(COC(=O)C(C)(C)C)C(OC(=O)c3ccccc3)C2OC1C,C22H28O8,52
NC(=S)Nc1ccccc1C=CC(=CC1(F)C=CC=CC1)[N+](=O)[O-],C17H16FN3O2S,40
CC(=O)N(C(C)=O)C(=O)c1ccc(Cl)cc1,C11H10ClNO3,26
CC(=Cc1ccc(C)cc1)C(=O)N1CCN(CCc2ccccc2)CC1,C23H28N2O,54
