smiles,molecular_formula,num_atoms
CNC(=O)N1CCN(C(=O)c2cc(Cl)cc(S(=O)(=O)Nc3ccc4c5ccc([nH]5)c4c3)c2)C(=O)C1,C23H20ClN5O5S,54
COc1cccnc1-n1c2c(n3c(=O)n(C)c(=O)nc13)CS(=O)(=O)N2C,C14H14N6O5S,40
CCN(c1nc(C)nc(C)n1)c1cccc(=O)n1C(C)(C)C,C16H23N5O,45
COc1ccc(C(=O)C(C)(C)c2ccc(Cl)cc2)c2ccccc12,C21H19ClO2,43
Cc1ccnc(SC(=NN=Cc2ccccc2)c2ccccc2)c1,C20H17N3S,41
CC(C)(C)n1c2nc(c1C(=O)NCC(NS(N)(=O)=O)C1COC3CNC(=O)OC3O1)S2,C16H24N6O7S2,51
Clc1ccc(N(CCOc2ccccc2)c2cc(Sc3ccc4nc3N4)ccc2Cl)cc1,C25H19Cl2N3OS,50
COc1ccccc1C=C(c1ccccc1)S(=O)(=O)N1CCCCC1,C20H23NO3S,48
C=C(C=C(C(=O)c1ccc(F)cc1)c1nnc2ccccc2n1)C(C(=O)O)N(C)C,C22H19FN4O3,48
O=C1N2CCN(CC2)C2CCN1C1OCC3OC2N(c2nc(-c4cccc(C(F)F)n4)cs2)C3C1O,C23H26F2N6O4S,56
CCCN(C(=O)NC(C)(C)C)C(=O)n1nc(C)c2ccc(Cl)cc21,C17H23ClN4O2,47
CCCCN1CC(=O)N(CCCN2C(=O)C(c3cc(F)cc(Cl)c3)=NC2=S)C1=O,C19H20ClFN4O3S,49
CC(C)(C)C(O)C1OC(OCCN2CCCC2)C(C(=O)N2CCN3C(=O)c4ccc2c3c4)O1,C24H33N3O6,62
O=C(O)c1c2ccc(N3CCN(CC=Cc4ccc(-c5ccc([N+](=O)[O-])cc5)s4)C(=O)C3)c1C2=O,C25H19N3O6S,54
Cn1c(N(CCO)C(=O)Nc2ccc(Cl)cc2)nc2c3ccc([N+](=O)[O-])cc3sc21,C19H16ClN5O4S,46
CC(=O)CSc1nc(-c2ccc(F)cc2)n[nH]1,C11H10FN3OS,26
CCN(C(=O)CN1CC(O)C(O)CC1(C)CC(C)O)C(=O)c1ccncc1N(C)C(O)=NC#N,C22H32N6O6,63
OC(OCF)(C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,C7H3F13O2,25
N#CC1=CC2=C(C#N)N=C(S1)N(CCCCCN1CCCC1=O)C2,C17H19N5OS,43
CCCCCOC1OC2OCOC2OC1C,C11H20O5,32
Cc1cccc(=O)n1C(=O)N1CCCC1,C11H14N2O2,29
