smiles,molecular_formula,num_atoms
CC(C)(C)C(=O)NC(=O)OCc1ccc(S(=O)(=O)N2CCCCC2)cc1,C18H26N2O5S,52
CC=C(C)c1cnc(-c2ccccc2)c(-c2ccccc2C#N)n1,C21H17N3,41
O=C(CCCCCCCF)OP(=O)(O)O,C8H16FO5P,31
CCC(OC(=O)C1=CC=C(n2cc3n(c2=O)CCOC3=O)CC1)C1CCCO1,C20H24N2O6,50
CC(C)N1CCN(C(=O)c2cc(C(=O)NCCCCOC3(C)CCCCC3)co2)C1=O,C23H35N3O5,66
Cc1ccccc1Nc1cccnc1,C12H12N2,25
NC(=O)c1ccccc1C=NSc1nc2ccccc2c(=O)[nH]1,C16H12N4O2S,35
Cc1ccccc1N=c1[nH]c(=O)c2ccc1N=C(O)S2,C14H11N3O2S,31
CCN(Cc1ccc(C#N)c(C#N)n1)c1ccc(C(F)(F)F)c(Cl)c1,C17H12ClF3N4,37
COC(=O)C1=CC2=C3C(CCC2C(C)OS(C)(=O)=O)CCC1C3C(C)(C)C,C21H32O5S,54
O=C(C=Cc1ccccc1[N+](=O)[O-])Oc1ccccc1,C15H11NO4,31
COC1=CC=C2SC=C1C(=O)NC(C)C(O)C2O,C12H15NO4S,30
Nc1nc2nc(n1)C1CCCN1C(=O)NC1=CC=C3C1=CC=C3c1ccccc1-2,C22H18N6O,46
CN1CCN(CC(O)C(O)C2Oc3cc(N)c2s3)C1=O,C12H17N3O4S,34
COc1ccc(-c2ccc3c(OC)ccc(C(=O)OCCc4ccc(C)cc4)c3c2)cc1,C28H26O4,58
CCCN(CCC(=O)OC)C1=Nc2nc(c3cc2S3)S1,C13H15N3O2S2,35
COc1ccc2c(c1)C(=O)N1CCC(CC1)N1CCN(CC1)c1nccc(N3CCOC(=O)C3)c1-2,C26H31N5O4,66
COc1cc(Cl)c(-c2c(C)c3ccc2cc3C(=O)OC2C(C)C(C)C3OC(=O)COC32)cc1OC,C27H27ClO7,58
CCCCCCCCCCCN1CCc2ccccc2C1=O,C20H31NO,53
CCCN1CCOc2ccc(-c3nnc(N4CCCC4)s3)cc21,C17H22N4OS,45
O=C1NC(=O)N(C(=O)N2CCCC2)CCO1,C9H13N3O4,28
CN(C(=O)c1c[nH]nc1N)c1ccnc2nc3cc(CC4=CC=C(CNc5nc[nH]n5)C4)ccc3cc12,C26H24N10O,59
CCOc1ccc(Sc2cccn(-c3ccccc3O)c2=O)c(OC)c1,C20H19NO4S,45
Cc1ccccc1NC(=O)CCCn1c(=O)ccc2ccccc21,C20H20N2O2,44
O=C1CN(c2ncc(C3=CNc4ccc([N+](=O)[O-])cc4N3S(=O)(=O)c3ccccc3)s2)C(=O)N1,C20H14N6O6S2,47
CN1C(=O)c2cccc1c2SCCCCN1CCCCC1,C17H24N2OS,45
COc1ccccc1C(=O)N(c1cc2ccc1[nH]2)C(C)C(=O)O,C17H16N2O4,38
O=C1c2c3cccc2C(=N3)N1CC1CCOCC1,C14H14N2O2,32
COC(=O)c1ccc(NC(=O)N2CCN(c3ccc(O)c(C(F)(F)F)c3O)C(C)C2)c2ccccc12,C25H24F3N3O5,59
COc1ccc(C)cc1OCCC1NC(=O)OC1C,C14H19NO4,36
COc1ccc(N(CCCCCCOc2ccccc2)c2nnn(C)c2-c2cc3ccc2c(=O)[nH]3)nc1,C28H30N6O3,67
COc1ccc(C=CC=C(CCCCCc2ccccc2C)Oc2cccc(C)c2)cc1,C30H34O2,66
O=c1[nH]c2sc1=CN=C(SC1=CC=CC(F)=CC=C1)N=2,C13H8FN3OS2,28
CCCCN(C(=O)c1ccc(C(F)(F)Cl)cc1)C(=O)C(C)(C)C,C17H22ClF2NO2,45
COc1ccc(C2=NC=CC2=O)cc1OC,C12H11NO3,27
CCCCN(C(C)=O)C(=O)c1c(OC)ccc2ccc(OC)cc12,C19H23NO4,47
CSCCCn1c(=O)n2c(=O)n(c1=O)CC2,C9H13N3O3S,29
O=C1N(CCCN2C(=O)c3sc4c(C(F)(F)F)c3CCC42)CCN1C(=O)C(F)(F)F,C17H15F6N3O3S,45
CCc1ccc(Cl)cc1Nc1nc2c(C)c(C(=O)O)c1C(N(C)C)=CC=C2Cl,C21H21Cl2N3O2,48
C=C(C)c1ccccc1,C9H10,19
CC1(C)CCCOC(=O)SN=N1,C7H12N2O2S,24
CCCc1ccc2onc1c2=Cc1cc(C(F)(F)F)ccc1S(=O)(=O)N1CCN(C)CC1,C22H24F3N3O3S,56
CCCCN(C(=O)COc1c(S(=O)(=O)N2CCCC2=O)ccc(OC)c1OC)C1=CC=C(C)CC1,C25H34N2O7S,69
Cc1ccc(C(=O)NC(=NC(=N)N2CCN(Cc3ccccc3)CC2)c2ccccc2)cc1,C27H29N5O,62
COc1ccccc1OCCOC(=O)c1oc2c3cccc2c1C3,C19H16O5,40
C1CCC(=C2CCC2)CC1,C10H16,26
O=c1c2ccccc2nc2n1CCCN(c1ccc(Cl)cc1)C(=S)S2,C18H14ClN3OS2,39
CCCN(C(=O)c1csc2ccccc12)C(=O)C(C)(C)C,C17H21NO2S,42
CC(Cc1ccccc1)C(=O)n1c(=O)c2ccc1s2,C15H13NO2S,32
CCN(CC)C(=O)N(C(=O)c1ccc(O)cc1)C1C(=O)N2CCOC1C2,C18H23N3O5,47
