smiles,molecular_formula,num_atoms
CCCCCC(=CC=Cc1ccccc1C#N)N=C1NC(=O)CCS1,C20H23N3OS,48
CCN(CC(NC(=O)c1cccc(NC(=O)c2c3ccn(c2=O)CC3)c1)C(=O)O)C1CCCCC1,C26H32N4O5,66
COc1ccc(NC(=O)c2c(N)nc3c4ccc(c(-n5cc(C)nc5N(C)C)c4N(C)C)n23)cc1F,C25H27FN8O2,63
CCCC1(S(=O)(=O)Nc2nccs2)C=C(Cl)C=C(Cl)C1,C12H14Cl2N2O2S2,34
C=C1N=C(Sc2cccc(Cl)c2Cl)N(C)C(=O)N1,C11H9Cl2N3OS,27
C#CNc1ccc(Cl)c(Sc2ccc(S(=O)(=O)NC)cc2C#N)c1,C16H12ClN3O2S2,36
CC1CCN(C(=O)n2ccnc2SCCCN2C(=O)c3ccc(C#N)c2n3)CC1,C20H22N6O2S,51
COc1cc2ccoc3ccc(O)c(c(Oc4ccccc4[O+]4C(=O)[O+]4OC(=O)OC(=O)c4ccc(O)cc4)c2)c3c1,C30H20O12+2,62
COC(O)(OC)OCCOC(=O)OCCOC(OC)(OC)OC,C12H24O11,47
CCCCCOc1ccc2c(c1)-c1cc(S(=O)(=O)N3C4CCC3C4)cnc1-2,C21H24N2O3S,50
COc1ccc2c(c1)-c1c(N3CC(C(=O)N4CCCCC4)Nc4ccccc43)ccc(OC)c1CC2,C30H33N3O3,68
CCC1CCN(C(=O)c2ccc(S(=O)(=O)N3CCCC3)cc2)CC1,C18H26N2O3S,50
CN1C(=O)NC2CC1CN(C1=CC=COC1(F)F)C2,C12H15F2N3O2,32
Cc1ccc(N(C)C)c(CC2CN3CCN2S3(=O)=O)c1,C14H21N3O2S,41
CCCCCNS(=O)(=O)c1ccc2c(c1)c(C(F)(F)F)cc(=O)n2C(C)C,C18H23F3N2O3S,50
CCCCCCN(CCC1=CC=C(Oc2ccc3ccccc3c2)CC1)C(=O)C(=O)OC,C27H33NO4,65
CC(C)(C)C(C)(C)NC(=O)c1ccc(Cl)cc1-c1cccc(Cl)c1,C20H23Cl2NO,47
CNS(=O)(=O)c1ccc2c(C(=O)N(CCCN3CCCCC3)C(C)=O)c1CC=C2,C21H29N3O4S,58
CSCC1C(=O)N(c2cccc(C)c2)CCC12CN1CCN(C2)S1(=O)=O,C18H25N3O3S2,51
Cc1nc2c3nc(C4CCCCC4C)nc2n13,C13H16N4,32
CC1(C)C(=Cc2ccc(Cl)cc2)NC(=O)N(C2CCCOC2=O)C1CCCOc1ccc(F)cc1,C27H30ClFN2O4,63
C=Cc1ccc(C(=O)N(CCCCCC)C(=O)c2ccc(OCC)cc2)cc1,C24H29NO3,57
CCOc1ccccc1C(=O)N(Cc1ccc(Cl)c(I)c1)C(=O)N1CCCC1,C21H22ClIN2O3,50
COc1ccc(Oc2ccc(C(=Cc3ccccc3)NC(=O)C(N)c3ccc(C)s3)nc2)cc1,C27H25N3O3S,58
NC(=O)N(C(=O)c1ccc(F)cc1)C(=O)c1cccc2ccccc12,C19H13FN2O3,38
CN(CCOc1ccc2ccc(F)cc2c1)CCn1cnc(=N)nc1O,C18H20FN5O2,46
O=[N+]([O-])c1ccc(F)c(-c2ncc3ccc([N+](=O)[O-])cc3n2)c1,C14H7FN4O4,30
C=C(C)N=C(NC(=O)c1ccc(Cl)cc1)NC(N)=S,C12H13ClN4OS,32
CCN1CCCCC1CCOS(=O)(=O)c1ccc2occc2c1,C17H23NO4S,45
CON=c1snc2n1C(=O)N(C(=O)c1ccc(-c3ccccc3)cc1)C2,C18H14N4O3S,40
O=C(c1ccccc1)C(F)(F)F,C8H5F3O,17
Cn1c(=O)ccc2ccccc21,C10H9NO,21
CC1C(=O)C=CC=C(c2cccs2)C(=O)N1C(=O)c1ccccc1OC(F)(F)F,C20H14F3NO4S,42
COc1cc2ccc1nc2CC(=O)N1CCOC1=O,C13H12N2O4,31
O=C(O)C1=CC(c2nc3ccc2cc3)=CC=CC=C1Br,C16H10BrNO2,30
C=CN=C(Nc1ccccc1)c1ccc(C)cc1C(=O)NC(=O)N1CCCCC1,C23H26N4O2,55
COc1cccc(-c2nnnc3c(OCCc4ccc(Cl)cc4S(=O)(=O)N4CCCCC4)ccc(Cl)c23)c1,C27H26Cl2N4O4S,64
CC(C)(C)C(=O)Nc1ncnc2ccc(C(=O)N3CC=C(C(=O)N4CCCCC4)CC3)cc12,C25H31N5O3,64
C=C(F)C=C1C=NN=C1NC(=O)c1ccccc1F,C13H9F2N3O,28
COC1C=CC=C(F)C1CN1CCN(C(=O)c2ccccc2)C2CN(c3ccc(F)cc3Cl)CCC21,C28H30ClF2N3O2,64
COc1ccccc1C(=Cc1ccccc1)C(=O)OCC(=O)O,C18H16O5,39
CC1=CC=C(Cl)C2=CC(=Cc3ccc(Cl)cc3)CNC(=O)NCCN12,C19H19Cl2N3O,44
CC(C)(CCCCCn1c(=O)n2c(=O)n(c1=O)CC2)c1ccccc1,C19H25N3O3,50
CC(Sc1ccccc1C=Cc1ccc2nnsc2c1)C(=O)N1CCCN(C)C1=O,C22H22N4O2S2,52
Cc1ccc(N=C(N)N2CCCC2)c(Nc2cc(Cl)ccc2Cl)c1,C18H20Cl2N4,44
C=C(F)C1=C(C)N2c3nnc(-c4ccc(F)cc4F)n3C1C2CC,C17H15F3N4,37
COC(=O)NC(=O)N1C(=O)OC(C)C1C(=O)N1CCCCC1C,C14H21N3O6,40
O=C(COc1ccc(N2CCCC2)cc1)Nc1ccc(C(=O)N2CC(=O)N3CCc4cccc2c43)cc1,C29H28N4O4,65
O=C1CSc2nnc(-c3ccc(F)cc3)n2CCCC2NC(=O)N1CC2O,C17H18FN5O3S,43
CC(C)(C)CCCCCOC(=O)C=C1CCCCS1,C16H28O2S,47
