smiles,molecular_formula,num_atoms
COc1ccc(N=Nc2cccc(C)c2)c(CCOc2ccc(C)cc2Cl)c1,C23H23ClN2O2,51
CSC1=Nc2ccc3c(c2C(F)(F)Oc2ccccc2C)N1c1ncc-3s1,C19H13F2N3OS2,40
CCN1CCN2C(C1)CN(C(=O)NCCn1ccc3c4ccccc4ccc31)C2c1ccc(OC)c(Cl)c1,C30H34ClN5O2,70
O=C(N=C=Nc1cccs1)N1CCN(CCN(C(=O)O)C(=O)c2ccccc2)CC1,C20H21N5O4S,51
CCCC(=O)OCCN(Cc1nnnc2ncc(OC)cc12)S(C)(=O)=O,C15H21N5O5S,47
Cc1ccccc1,C7H8,15
CCOc1ccccc1-n1cc(C(=O)N(CC)C(=O)c2ccccc2C)c(=O)n(C)c1=O,C24H25N3O5,57
N#CN=C=NC(=CC=c1cccc2c1=CC=CC2)c1ccccc1,C21H15N3,39
Cc1ccc2[nH]c(=O)n(C(=O)N3CCCC3=O)c(=O)c2c1,C14H13N3O4,34
N#Cc1ccccc1OCCCCc1ccc([N+](=O)[O-])cc1,C17H16N2O3,38
Cc1n[nH]c(SC2CC(=O)N(C(=O)N3CCCC3)C2)n1,C12H17N5O2S,36
CCCC(C)C(O)C(OC(C)=O)C(C)(C)C(C)C1CC(C)(c2ccccc2)C(C)OC1=O,C27H42O5,68
O=C1C2CCCN1CC(N1CCN(C(=O)N3COc4ccc3c3ccccc43)C1=O)C2,C23H24N4O4,55
CCN(C)c1nc(C(N)=Nc2ccc(C)cc2)ccc1OCC(=O)NC,C19H25N5O2,51
CC(C)CC(=O)c1cc(C(=O)C(C)(C)C)c2sc3nc2c1s3,C17H19NO2S2,41
CCn1c(-c2ccccc2-c2cc(OC)ccc2O)c(C)[nH]c1=O,C19H20N2O3,43
CC(C)(C)NC(=O)c1ccc(Br)cc1,C11H14BrNO,28
CCN(C(=O)N(C)C(=O)n1nc(-c2ccc(C)cc2)n(CC)c1=O)C(C)(C)C,C20H29N5O3,57
N#Cc1c(F)ccc(NC(=O)Nc2ccc(Cl)cc2)c1Cl,C14H8Cl2FN3O,29
CC(C)(C)C(=O)OC(=O)C(C)(C)C,C10H18O3,31
Cc1ccc(NC(=O)N2CCC(Cn3c(=O)c4ccc3cc4)CC2)cc1,C21H23N3O2,49
COc1ccccc1C(=O)N1CC(=O)N(C(=O)c2ccccc2C(=O)c2ccc(C)n2-c2cccc(I)c2)CC1=O,C31H24IN3O6,65
COC(=O)c1ccc(C(C)Sc2ccc(Br)cc2C#N)cc1,C17H14BrNO2S,36
C[S+]([O-])Cc1c2[nH]c(-c3ccc(Sc4cc(Br)c(Br)c(Br)c4)c(Br)c3)c1N2,C18H12Br4N2OS2,37
COC(=O)c1ccccc1-c1cccnc1-c1ccccc1,C19H15NO2,37
COc1ccc2cc1NS(=O)(=O)N(C=C1C=CN(C)N=C1NC(=O)OCC1CCCCN1C)C2,C22H30N6O5S,63
Cc1ccnc(Cn2c(=O)n(CCCOc3cc4nc-4n3)c3ccccc32)c1,C21H19N5O2,47
Cc1ccc(-c2cccc(-n3c(=O)[nH]c4ccc(NC(=O)c5ccc(C(F)(F)F)cc5)cc43)c2)cn1,C27H19F3N4O2,55
CC1=C(C(=O)OC(C)(C)C)C1,C9H14O2,25
COc1ccc2c3nc(c(-c4c5c6[nH]c4c(N(C)C)c6-5)c2c1)C(=O)N3CCCN(C)C,C24H25N5O2,55
CCOC1=C2NC3=CC=C2OC3=C1NC1CCC(C(=O)O)N(C)C1=O,C17H19N3O5,41
O=C1OC(CCCCCCCC2CCc3ccccc3O2)CN1C(=O)N1CCCC1,C24H34N2O4,64
O=C1CCCCN1c1ccc2cc1-c1cc([N+](=O)[O-])cnc1N2CCN1CCCC1,C22H25N5O3,55
O=C(O)CN(CCCCc1cc2ccccc2o1)c1ccc(Br)c(-c2ccccc2)n1,C25H23BrN2O3,54
COc1ccc(C2=Nc3nc(sc3C(F)(F)F)N2C)c(N2CCCC2)c1,C17H17F3N4OS,43
CCCc1ccc(-c2cc(N)c[nH]2)c(-c2ccc(F)cc2)c1,C19H19FN2,40
CC1CN(CCOc2ccc(S(C)(=O)=O)c(Cl)c2)CCN1C(=O)c1ccc(C#N)s1,C20H22ClN3O4S2,51
CCN1CCN(C(=O)c2ccc(Sn3nnc4cc(OC)ccc43)cc2)CC1,C20H23N5O2S,51
COc1cc(C2=C3N=C(N4CCCOC4=O)C(=CC2=O)C3=O)c2ccc(Cl)cc2c1,C22H15ClN2O5,45
COc1ccc2c(c1)C(OC1C3=CC=C(C4CC4)C1CCO3)C1N(CCCC1(C)C)C2,C27H35NO3,62
Cc1ccc2c(=O)n(CCN(CCOc3ccccc3)c3ccccc3C#N)nnn12,C23H22N6O2,53
C=C(C(=O)Nc1ccccc1F)N1c2cc(ccc2N2CCN(CCC)CC2)S1(=O)=O,C22H25FN4O3S,56
COC(C=NNS(=O)(=O)c1ccc(F)cc1)=Cc1ccc(Cl)cc1,C16H14ClFN2O3S,38
NC(=O)c1ccccc1SC=C(c1ccccc1)c1ccccc1,C21H17NOS,41
O=c1[nH]c2ncc1c(SC1CCC3(CCCC3)C1)n2,C14H17N3OS,34
CCCCCCNC(=O)NC(=O)C1=Cc2nccc(c2[N+]([O-])([O-])OC)[N+]1=O,C16H21N5O6,48
O=C1COC2CCCCC2N1CCCCCCc1cccnc1-c1ccccc1,C25H32N2O2,59
NC1=C(C(F)(F)F)CNC1=O,C5H5F3N2O,15
COC(=O)N(C)CCN(C(=O)CN1CCCCC1)C(=O)c1ccc[nH]c1=O,C18H26N4O5,53
CC(C1CCCCO1)N1Cc2ccc(nc2C#N)S1(=O)=O,C14H17N3O3S,36
