smiles,molecular_formula,num_atoms
CC1(C=CC=CC2=C3N=C2N3)CCC1,C12H14N2,27
Cc1ccc([N+](=O)[N+]([O-])(c2ccc(N(C)C)cc2)c2cc[n+](-n3cnnc3-c3ccccc3)cc2)cc1,C28H27N7O2+2,64
CN(C)CCN1CCN2Nc3nc4ccc3c2c41,C13H17N5,34
CC(Sc1ccc(C)cc1)=C(N(C)c1ccccn1)[N+](=O)c1ccccc1C,C23H24N3OS+,52
O=C1OCCN1CCCCCCCCCc1[nH]c2c3c4c5ccccc5c(c13)=C2C=4,C26H28N2O2,57
CC(C)(C)N(C(=O)N1CCc2c(ccc3c4ccc([nH]4)c23)C1=O)C1CCCCC1,C24H29N3O2,57
Cc1c2ccc(C(=O)OC3CCCCC3C(C)(C)C)c1C(=O)N(C)C2=O,C21H27NO4,51
CCN1CCn2c(C#N)c1n(-c1ccccc1OC)c2=O,C15H16N4O2,37
O=C(NC(=O)N(Cc1ccccc1)C(=O)Nc1ccc2ccccc2c1)c1ccccc1,C26H21N3O3,53
O=C1CCCCN1C(=O)C1CCCCCCC1,C14H23NO2,40
COC(=CC(=O)N(C)C(N)=O)c1cnc2nc1N2,C10H11N5O3,28
N=C(N)NC(=O)OC(C(CC(=O)O)Oc1cc(Cl)ccc1Cl)C(O)C(O)C(=O)O,C15H17Cl2N3O9,42
CC(C)OC(=O)C1=Cc2ccc(cc2)SCC(=O)NC1=O,C15H15NO4S,36
O=C(c1ccccc1Sc1ccc(S(=O)(=O)N2CCCC2)cc1)N1CCN(C2CCCCC2)CC1,C27H35N3O3S2,70
COc1ccc2cccc(C(=O)OCCN3C(=O)C4CCC3C(=O)O4)c2c1,C20H19NO6,45
CC=CC=C1SC(NC(C)=O)=NC1=NN1CC(=O)c2ccc(cc2)Oc2cc(C)ccc2C=C(C(=O)O)C1=O,C28H24N4O6S,63
Cc1ccc(NC(=O)C2CCCN2C(=O)c2ccnc3ccsc23)c(OC2CCCCC2)c1,C26H29N3O3S,61
Cc1csc(OC2C(Oc3ccccc3)C3CCCC3C(C)(C)C2C)n1,C22H29NO2S,50
CC(C)c1cc(S(=O)(=O)Nc2ncc(-c3cc(F)cc(Cl)c3)s2)ccc1F,C18H15ClF2N2O2S2,42
COC1=CC=CN(CCNc2ccc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3c2)C1,C18H18N4O5,45
COc1cc2cc(C(=O)Nc3ccccc3)c1cc2CSCC(=O)N1CCOC1,C22H22N2O4S,51
Clc1ccc(-c2nc3ccccc3[nH]2)c(Cl)c1,C13H8Cl2N2,24
