smiles,molecular_formula,num_atoms
Cc1cc2ccccc2c(N2CCCCC2)n1,C15H18N2,35
CCCCN(C(C)=O)S(=O)(=O)c1ccc(C)cc1,C13H19NO3S,37
COC1=CC(Cl)=CC=CC=C1C1CCN2CCC(C)CN1C2=O,C18H23ClN2O2,46
CCOC(=O)C(=O)NC,C5H9NO3,18
O=C(Nc1cc(C(F)(F)F)ccc1F)Nc1cc(F)ccc1-c1ccoc1,C18H11F5N2O2,38
CCCCCCCCCCCCCC1CC2COC(=O)N2C1=O,C19H33NO3,55
CC(=O)OCCCCCOC(=O)c1ccc(C(=O)c2ccccc2)c2ccccc12,C25H24O5,54
O=C(O)C(=Cc1n[nH]c2ccccc12)c1nncn1-c1cc(Cl)ccc1Br,C18H11BrClN5O2,37
O=c1c2ccc(c(=O)n1CCCC1CCCCC1)S(=O)(=O)O2,C15H19NO5S,41
CN1C(=O)Nc2cnc(NC(CC(C)(C)C)c3cccnc3N)c1c2,C18H24N6O,48
CCN(C#N)CCNC(=O)c1cccs1,C10H13N3OS,28
CN(C)CC(=O)c1ccc2cc1N(C)S2(=O)=O,C11H14N2O3S,31
O=C(NC(C=CC=Cc1cccc(Cl)c1)=NO)c1ccc(Cl)cc1,C18H14Cl2N2O2,38
COc1cc2cc(OCCN(C)C)c1cc2N1CC2CCCN(C2)C1=O,C20H27N3O3,53
COc1ccc(N2C(=O)c3cc(Cl)cc(c3C(=O)N3CCCCC3)C2=O)nc1,C20H18ClN3O4,46
O=C(c1ccccc1SC(=Nc1ccccc1)NC(=O)N1CCn2ccnc21)N1CCCCC1,C25H26N6O2S,60
CN(C)c1ncc(-c2nc(C(=O)N3CCCC3)cc(=O)n2-c2cccc(F)c2)s1,C20H20FN5O2S,49
Cc1c[nH]c(C(=O)N(c2ccccc2)c2cccc(I)c2)n1,C17H14IN3O,35
COc1ccccc1C(=Cc1ccccc1)C(=O)OC1C(=O)N(C)C(=O)C(N(C)C(=O)c2ccccc2)C1OC,C31H30N2O7,67
NS(=O)(=O)c1c(S(=O)(=O)N2CCCC2)ccc2ccc(Br)cc12,C14H15BrN2O4S2,38
CCCCN(C)Cc1csc(Nc2ccc(NC(=O)Nc3cccc(F)c3)cc2)n1,C22H26FN5OS,56
Cc1cccc(N(C)C(=CC=Cc2ccccc2)Sc2ncnc(N)n2)c1,C21H21N5S,48
O=C(c1ccccc1)N1CCN(CCn2c(=O)[nH]c3ncccc3c2=O)CC1,C20H21N5O3,49
COc1ccc2nccc(N=Nc3ccccc3CCN3CCCCC3=O)c2c1,C23H24N4O2,53
C=c1c2nc(sc2-c2c3c(C(F)(F)c4cccc(Cl)c4)cn2nc3NS(=O)(=O)O)n1C,C18H12ClF2N5O3S2,43
COc1ccc(-c2ccccc2-c2ccnc(C)c2)cc1F,C19H16FNO,38
CN(C(=O)C1=CC=C1C(F)(F)C(F)(F)F)C(=O)N1CCCCC1=O,C14H13F5N2O3,37
O=C(O)OC(=O)c1cccc2c1OC(C1OCC(O)C1O)C(Oc1c3ccc(O)c1OCO3)O2,C21H18O13,47
Cc1ccc(NC(=O)Nc2nc(-c3ccc4n3CN(C(C)C)S4(=O)=O)c(N)s2)cc1,C19H22N6O3S2,52
CC1=C(C(=O)N2CCN(C3CN4CCC3N(c3c(C)cc(C)cc3[N+](=O)[O-])C4=S)C2=O)N1,C21H24N6O4S,53
CN(CCCOc1cccc(S(C)(=O)=O)c1)C(=O)C1=C(C(=O)N2CCCCC2)C(=O)N(C)CC1,C24H33N3O6S,67
CNC(=O)Nc1nc(N)ncc1C1=CN(CCOc2ccc(Cl)cc2)C(=O)NC1=Cc1ccccc1OC,C26H26ClN7O4,64
CCOC(=O)c1cc2oc1c(=O)n(CCCCCC(C)(C)C)c2=O,C18H25NO5,49
O=C1c2cccc(c2)CN1c1ccccc1N(CCC1CN2CCN1CC2)C(=O)N1CCCCC1,C28H35N5O2,70
CCC(=O)N(CC)C(=O)N(C)CC,C9H18N2O2,31
O=[N+](CCN1CCN(c2c3c4c(n2N=4)=C3)CC1)c1ccccc1N1CCCCC1,C22H27N6O+,56
O=C(C(=Cc1ccccc1)Nc1ccccc1)N(CCCC1CCCO1)Cc1ccccc1,C29H32N2O2,63
Cc1c(CN(C)CC(NC(=O)c2cccc(F)c2)C(N)=O)sc2nc(-c3ccccc3)cn12,C24H24FN5O2S,56
CCCCCN1CCN(S(=O)(=O)c2ccc(Cl)cc2)C1=O,C14H19ClN2O3S,40
O=C(C1C=C(C2CCCCC2)C(=O)N1C(=O)c1ccc(C(F)(F)F)c(C(F)(F)F)c1)N1CCCCC1,C25H26F6N2O3,60
COP(=O)(O)OC(=O)NC(=O)C1NC(=O)C(C)C(OP(=O)(OC)OP(=O)(O)OC)C1C(O)C(O)C(N)=O,C14H26N3O17P3,58
O=C(c1cnccc1N1CC2CCCN2C1=O)N1CCCC1,C16H20N4O2,41
CCN1CCn2c(nn(C)c2=O)-c2ccc(cc2)C=Cc2ccccc2C1,C22H24N4O,51
COC(=O)NS(=O)(=O)c1cccc(OC=CC=C(F)c2ccccc2)c1,C18H16FNO5S,42
CCCCCCCCCCCCCCCCCCNC(=O)c1ccccc1,C25H43NO,70
CN(C(=O)OCC(OC1CCCCC1)C(C)(C)C)C(=O)N1CCCCC1,C20H36N2O4,60
CCN(C)c1ccc(C#N)c(-n2c3ccc2C(Oc2ccc4ncc(C)cc4c2)=CC=C3)n1,C27H23N5O,56
COc1ccc(NC(=O)N(C)C(=O)n2c(=O)c3ccc2cc3O)cc1,C17H15N3O5,40
O=C1CCN2CCCCCCN(S(=O)(=O)c3cccc4c3=CC=4F)CCCN1C2=O,C21H26FN3O4S,56
COc1c(C)nc2nc(N(C)C(C)C)nc1c2=CC=C1C=C(Cl)C=C1N1CCN(C)C(=O)NC1=O,C24H28ClN7O3,63
