smiles,molecular_formula,num_atoms
Cn1cnnc1-n1c(-c2ccccc2)nnc1-c1ccccc1,C17H14N6,37
CC1(C)CCCN(C2CCN(c3nc(Cl)ccc3CN3CCCC3)CC2)C1,C22H35ClN4,62
CN(C)S(=O)(=O)c1cccc(C2=NC(=O)C(C3=CN=C4NC3=CS4)=N2)c1,C16H13N5O3S2,39
CN(C(=O)c1ccccc1)c1nc2ccccc2s1,C15H12N2OS,31
Cc1nn(C)c2nc(CCCN(C)C(=O)N(C)C)ccc12,C15H23N5O,44
CC1CCc2ccccc2N1CCNC(=O)c1ccc(Cl)c(Cl)c1,C19H20Cl2N2O,44
O=C1c2cccnc2C(=O)N1C(=O)N1CCCCC1,C13H13N3O3,32
CCOC(=O)C1=CC(C(C)(C)C)=C(OC2(C)CCCC2)C1=O,C18H26O4,48
CCOc1cc(CN2C(=O)c3ccccc3COC(=O)CSc3ccccc3C2=O)ccc1OC,C27H25NO6S,60
CCCCCSC(=O)SCC(=O)O,C8H14O3S2,27
CC1=C2CCC(OC2Cc2ccccc2C(C)(C)C)C1OC(=O)N(C)C,C22H31NO3,54
CCCCCNC(=O)c1ccc2c(c1)C=Cc1[nH]c(=O)c(-c3ccccc3C)nc1C(=O)N(CC)C2=O,C29H30N4O4,67
COc1ccccc1SC(=O)N1CCCCC1C1NC(=O)OC1c1ccccc1OC,C23H26N2O5S,54
CC(=O)NC1=Nc2ccc3[nH]c(nc3c2-c2ccccc2Cl)S1,C16H11ClN4OS,33
Cc1cnc(C)n(C2CCN(S(=O)(=O)c3ccc(F)c(Cl)c3)C2)c1=O,C16H17ClFN3O3S,41
Clc1ccc(Sc2ccccc2N2CCOCC2)cc1Cl,C16H15Cl2NOS,36
CNC(=O)N(C(=O)c1ccccc1)C(=O)c1cccc2ccccc12,C20H16N2O3,41
CCN(CCC1=CC=C2C1=NN=C2c1ccccc1)C(=O)c1cccc(Cl)c1,C23H20ClN3O,48
COc1cccc(C(=O)NC(=O)c2ccc(NC(=O)c3c(C)sc(=O)n3C)c3c4ccc(c23)C(C)(C)O4)c1,C28H25N3O6S,63
