smiles,molecular_formula,num_atoms
CC(C)N(C)C(=O)c1ccc(C(=CNc2ccccc2)C2=CC=CN(CCN(C)C)S2(=O)=O)cc1,C27H34N4O3S,68
COc1ccccc1OCCCCN1c2cc(F)ccc2N2CC(NC(=O)C3=CC1CCC3)C2=O,C27H30FN3O4,64
CCOc1cc(OC2CCC3(C)CC(C)CCC3OC(=O)C(C)=CCC2O)cc(C(=O)OC)c1,C27H38O7,69
Nc1ccc(NC(=O)C2=C3NC(=O)CN(C3=O)C2=O)cc1,C13H10N4O4,31
FC1=C(C(F)(F)F)C(F)(F)C1(F)F,C5F8,13
Cc1ccc(NC(=O)C(CN(C)C)n2nc(C)nc2-c2cccc(F)c2)cc1,C21H24FN5O,52
COc1cc(C(=O)NC2=CC=C(OCCC3C(=O)OC4C5CCN3C4C5)C2=O)cc2c(C)ccc(C)c12,C29H30N2O6,64
COC(=O)NC(=O)N1CC(OC)C(OP2(=O)OC3C(OC)C(O)C(O)C3OP(=O)(O)O2)C(NC(=O)OC)C1=O,C17H27N3O17P2,58
NC1=NC2=C(CCOc3ccccc3F)N=C(S1)C2=c1cccc2c1=CC=N2,C21H15FN4OS,43
COc1ccnc2c1-c1ccc(n1-c1ccccc1OCC(=O)NNS(=O)(=O)c1ccccc1)N2,C24H21N5O5S,55
C=CC=C(C(C(=O)OCC)=C(Br)C=CC(=Cc1ccc(C)cc1)C(=O)O)C(C)C,C24H27BrO4,56
O=C(N1CCCCC1)C12C(=O)N(C(CO)CCOc3ccccc3)c3ccc1cc32,C24H26N2O4,55
O=C(C1=CCCCC1)N1CCN(C(=O)N(CCO)C(=O)N2CCCCC2)CC1,C20H32N4O4,60
CN1CCN(C(=O)c2ccccc2-n2ccc(-c3ccccc3)c2C#N)CC1,C23H22N4O,50
CCCN(C(C)=NC)C1=Nc2nnc(s2)S1,C9H13N5S2,29
COc1ccccc1NC(=O)COc1ccnc(C)c1,C15H16N2O3,36
Cc1cc2ccc1cc2C(=O)NS(=O)(=O)O,C10H9NO4S,25
CN1CCN(C(=O)N(C(=O)N2CCCN(CC3CCCCO3)C2=O)S(=O)(=O)c2ccccc2)CC1,C23H33N5O6S,68
CCCCCP(OC)(OCC)(OCC)O[Si](C)=O,C11H27O5PSi,45
COC(=Cc1ccccc1)C(O)OC(=O)c1ccc(O)cc1,C17H16O5,37
CC(=O)c1cc2ccc1c(=O)n2C(=O)c1ccc(-c2ccccc2)o1,C20H13NO4,38
N#CC1=CC=CC2C=CC(c3ncnc(N)n3)=CC(Cl)=CC=C12,C17H12ClN5,35
O=C(Nc1nc2c(s1)SC(=CO)C=C2)c1cccc([N+](=O)[O-])c1,C14H9N3O4S2,32
Cc1nn(CCCn2c(C)ccc(-c3ccccc3)c2=O)c(=O)[nH]1,C18H20N4O2,43
CC(C)(C1CCOCC1)C1CCCCN1Cn1nc(C(=O)O)c2c3ccc(c4ncccc34)c21,C27H32N4O3,64
CCCCCCCCCN1CCN(Cc2nnc3c([N+](=O)[O-])ccc(-c4cc(C#N)cs4)n23)C1=O,C24H29N7O3S,64
O=C(C1=CCc2cccc1c2)N1C(=O)N(c2ccccc2)C2C(O)CCC21,C22H20N2O3,44
Cc1ccccc1C=c1c2cn(C(=O)c3cccc4cc(Br)ccc34)c1ccn2,C25H17BrN2O,46
O=C1C2=CC=C(N3CCCN(c4ccccc4)CC3)C1=CC(Cl)=C2,C20H19ClN2O,43
Cc1ccccc1-c1nn2c(c1C1=C3C(=O)OCC(O)C3N(C)C1=O)CCC2,C21H21N3O4,47
