smiles,molecular_formula,num_atoms
O=C(c1ccccc1)N1CCC(Cn2c3nc(=O)nc2s3)(C(=O)N2CCCCC2)C1,C21H23N5O3S,53
CN1CCN(C(=O)c2cnc(-c3ccccc3)nc2NN=Cc2ccccc2)CC1,C23H24N6O,53
Cc1ccc(C(=O)N2C(=O)CC(C)(C)C2=O)cc1Cl,C14H14ClNO3,33
CN1C(=O)C=C(C(=O)O)C=CC=CC=CC=CC=C2C=C(C(=O)Nc3ccccc3O)NN=C2C1=O,C26H22N4O6,57
Cc1cc(CCOc2ccccc2)oc1C(=O)OC1CCCOC1=O,C19H20O6,44
Oc1ccccc1C(=Nc1cccc2cc(Cl)ccc12)Nc1ccc(Cl)cc1,C23H16Cl2N2O,44
COc1cc(S(=O)(=O)N2CCN3CCCCC3C2)ccc1C(=O)N1CCCCC1,C21H31N3O4S,59
CCCOC(=O)c1cc2ccc(C(=O)OC)cc2sc1=O,C15H14O5S,35
O=C(O)COCCOCCOC(O)(OCCOCCOCCOC(=O)O)OCCOCC(=O)O,C18H32O16,66
CCOC(=O)COc1ccc2c(c1)nc1n2CCN1C(C)(C)C,C17H23N3O3,46
CN(C)C=CN1CCOc2cccc(C(=O)Oc3ccccc3)c21,C19H20N2O3,44
COC(=O)c1ccc(Oc2ccc(C(=O)OC(=O)c3cccc(OC)c3)cc2O)c(COC(=O)c2ccccc2)c1,C31H24O10,65
COc1ccc(CN(c2ccccc2)c2ccccc2)s1,C18H17NOS,38
COc1ccc2c(c1)nc(N1CCCCC1)n2C1=NN=C2N=C(N3CCCC3)C=C21,C22H25N7O,55
CN(C)C(=O)NC(CCCCN(C(=O)C1(C)CCCCC1)C(C)(C)C)C(=O)O,C21H39N3O4,66
CC1(C)CCCCC1C(C)(C)CCC1C2CC3=C(C(=O)OCC31)C(=O)O2,C22H32O4,54
CCn1c2ccc1c(OC)c2NC(=O)C1NC(=O)OC2CCCOC21,C17H21N3O5,44
CC1=NN2C(=O)C(N=CN=C3NC(=O)CN3C(=O)N(CCCC(C)C)CCCC3CCCO3)=C1C2=O,C24H33N7O5,69
