smiles,molecular_formula,num_atoms
CC(C)(C)CCCCCCN(C(=O)C#N)C(=O)SCC(=O)N1CCOC1=O,C18H27N3O5S,54
COC1=CC2=C3C(=CC=C13)C(=O)C(C1CCCN1C(=O)Nc1cccc(OC)c1)=C2,C24H22N2O4,52
CCCCCCN1Cc2c(-c3cccc(F)c3)n3c1nc2c3C(=O)OCC,C21H24FN3O2,51
COc1ccccc1C(=O)N(C)CCc1c2c3c(n4c(=O)c2ccc14)C(=O)N(CC1CCOCC1)C3=O,C28H27N3O6,64
COc1c2cc(C3=CC=C3Br)c(C)c1C1(C)CN2CC(C)(C)C(O)C(N)C1(C)C,C24H33BrN2O2,60
O=C(O)C1CCCC(CCCCCCCCN2CCCCS2(=O)=O)N1C(=O)c1cnccc1Cl,C24H36ClN3O5S,68
CCOc1nc(CN(CC)CC(=O)O)nc(-c2nc3nc(n2)S3)n1,C13H15N7O3S,39
COc1ccc(Cl)c(NC(=O)N(C)C(=O)c2ccc(C)cc2)c1,C17H17ClN2O3,40
CN(CCN1CCN(S(=O)(=O)c2ccc(F)cc2)C1=O)c1ccccc1F,C18H19F2N3O3S,46
COc1ccc2c(c1)C=C(C(=O)Oc1ccccc1)C(CC1CCCCC1=O)C2=O,C25H24O5,52
CC(=O)NC(C(=O)N(C)C)C(O)C(O)C(=O)O,C9H16N2O6,30
Cc1nc(NCCCN2CCCCC2)nc(N(C)C)c1-c1ccccc1C(F)(F)F,C22H30F3N5,60
Oc1cnc(Nc2cccc(Cl)c2)c(O)c1,C11H9ClN2O2,24
COc1cc(C(=O)N2CCOCC2)ccc1-c1ccc(C(F)(F)F)cc1,C19H18F3NO3,44
N#Cc1ccc(OCCN2CCCC(c3cnc4n3CCN(c3ccncc3)C4)C2=O)c(C#N)c1,C26H25N7O2,59
Clc1ccc2c(CN3CC4CCC3CC4)n[nH]c2c1,C15H18ClN3,35
C=C(C=CC=CC1=CC([N+](=O)[O-])=CC(=Cc2cc(Cl)ccc2Cl)S1(=O)=O)C(=O)N(CC)CCC,C24H24Cl2N2O5S,58
COc1ccc(CCCn2c(=O)c3ccc2n(C)c3=O)cc1OC,C18H20N2O4,44
CC(=O)NC1=NC(CCCCOc2cccc(Sc3ccccc3)c2)CCS1,C22H26N2O2S2,54
CCNC(=O)N(Cc1cccc(Br)c1)S(=O)(=O)c1ccccc1,C16H17BrN2O3S,40
COC1C(O)C2NC(=O)N(CC3CCN(C4=CC(Cl)=C4Cl)C3)C21,C15H19Cl2N3O3,38
CC1=NN2CCN1C(c1cccc(Cl)c1)=C2C(=O)N(C(=O)c1cccc(Cl)c1)C(=O)N1CCCC(C)(C)C1,C28H29Cl2N5O3,67
C[Sn](C)(C)CCCCCCF,C9H21FSn,32
Cc1nnc(N=C(N)N2CCCC2)n1C,C9H16N6,31
C#Cc1ccccc1C(=O)Oc1ccc(C#N)c(F)c1F,C16H7F2NO2,28
CCCCCCCCCCCCCCCCOC(=O)CC(=O)OCC,C21H40O4,65
COc1ccc(OCCCCCCc2cc(-c3ccccc3)[nH]c(=O)n2)cc1,C23H26N2O3,53
O=C(Cc1cncc([N+](=O)[O-])c1)OC1CCCN(C(=O)c2ccccc2)C1,C19H19N3O5,46
COC(=O)c1cc(F)c2nc1C(=O)N(CCN(C)C)c1[nH]cc-2c1Cl,C16H16ClFN4O3,40
O=C(OCC1CN(C(=O)C2=C3C=C32)C(=O)N1)N1CCCC(OC2CCCC2)C1,C20H25N3O5,52
O=C(N1CCCCC1)N1CCCC2c3cccnc3-c3c(nnn32)-c2cc(C(F)(F)C(F)(F)F)ccc21,C25H23F5N6O,59
COc1cc([N+](=O)[O-])ccc1Oc1ccccc1C=CC=C1OCCOC1=O,C20H17NO7,45
O=C(c1cc(Cl)c(Cl)c(N2CC3CCCN(C3)C2)n1)N1CCCC1,C17H22Cl2N4O,46
O=C(c1ccccc1)N1C(=O)N(c2cccc(Cl)c2)C(=O)SC1=Cc1ccccc1O,C23H15ClN2O4S,46
CC(C)CCCCN(C)C(=O)Oc1ccc(C(F)(F)F)nc1,C15H21F3N2O2,42
CCN1C(=O)CCN(CCCCCOc2ccc3c4ccc(o4)c3c2)C1=O,C21H24N2O4,51
CC(=NN(C(=O)c1ccccc1)C(=O)c1ccc(Br)cc1)c1ccccc1,C22H17BrN2O2,44
Cc1cc2ccc(C)[n+]-2c2n1C(=O)N(CCCCC(C)(C)C)C2=O,C19H26N3O2+,50
CCN(C(=O)c1cccc(=O)n1C)c1nc(C(=O)NC)nn1-c1cc(Cl)ccc1Cl,C19H18Cl2N6O3,48
C=C(Cl)C=CC(=O)N1CCN(Cc2ccc(C(=O)N3CCCCC3C)cc2)C1=O,C22H26ClN3O3,55
Cc1ccc(-c2cccc3cc(C(=O)N(C)c4ccccc4)cnc23)s1,C22H18N2OS,44
Cc1nnc(N(C)CCOc2ccc(C(F)(F)F)cc2-c2ccc3sccc3c2)s1,C21H18F3N3OS2,48
CCOC(=O)CCCCN(C(C)=O)C(=O)c1cc(OC)cc2c1=c1c3csc1=NC=23,C22H22N2O5S,52
CC(C)N(C)C(CN1CCC(NC(=O)c2ccccc2)CC1)C(=O)NC1CCCOC1,C24H38N4O3,66
CCCCN(C(=O)OCC)C(=O)c1ccc(C)cc1,C15H21NO3,40
O=C(COc1ccccc1)Nc1cccc(NS(=O)(=O)c2ccccc2)n1,C19H17N3O4S,44
CCCn1c(=O)n(C(=S)NC(=O)c2ccccc2)c2ccccc21,C18H17N3O2S,41
CC(C)=CCCOC(=O)C(C(=O)OC1(C)CCCCC1C)C1=CCCCC1,C23H36O4,61
CC(C)=CCN1C(=O)CN(C(=O)c2cc3ccccc3n2Cc2ccccc2)C1=O,C24H23N3O3,53
CCN(C(=O)Nc1ccc(F)cc1)c1nccn1-c1cccc(Cl)c1,C18H16ClFN4O,41
