smiles,molecular_formula,num_atoms
CC(O)C1C(=O)OC2C1=CC=C(C(C)(C)C)C2C(C)C(C)(C)C(=O)O,C20H30O5,50
CCN(C(=O)N=C=O)c1ccccc1Cl,C10H9ClN2O2,24
CN(C)CCn1c2cc(Cl)ccc2n2ccnc12,C13H15ClN4,33
Cc1[nH]c2cc(O)ccc2c1C1=CC=C2OCC(=O)N1C21CC2CCCN2C1=O,C22H21N3O4,48
NC(=O)COC(Cl)=CC=C1C2=NC(=NN1CC1CCCC1)N=C1SCCN12,C17H21ClN6O2S,48
CN(C)CCN1c2nc3ccnc1c3s2,C10H12N4S,27
CCn1c(N(C)C)nc2cc(OC)ccc21,C12H17N3O,33
Cc1ccccc1CSc1nc2ccc3cccc2c3n1,C18H14N2S,35
CCN1CCN(C(=O)Nc2nc3ccc2c2[nH]ncc32)CC1,C15H18N6O,39
CN1CCN(C(=O)Nc2ccccc2)CC1,C12H17N3O,33
Cn1c2c(c3ccccc3c(=O)n2CCC(C)(C)C)n2c3ccc(C(C)(F)F)cc3nc12,C25H26F2N4O,58
COc1ccc2c(c1)c(=O)n1c(=O)n2C(=O)C1(C)C,C13H12N2O4,31
O=C(OCCCOc1ccccc1)c1ccc2c(c1)c1ncccc1c(=O)n2C1CCCC1,C27H26N2O4,59
O=C(C#CCCCC1CN2CCN1S2(=O)=O)N1CCCCC1,C15H23N3O3S,44
CC1=CCC(NCc2ccc(F)cc2)(NC(N)=O)C=C1[N+](=O)[O-],C15H17FN4O3,40
O=C(CN1C(=O)CCC1=O)Nc1cccc(C(=O)Nc2ccc3c(c2)S3)c1,C19H15N3O4S,42
COC(=O)N(C(=O)c1ccc(F)cc1)c1c(-c2ccc(C)s2)nn(C)c1C,C19H18FN3O3S,45
Cc1ccc(-c2nc(C#N)c3n2CCN(CCN2CCCCC2)C3=O)cc1,C21H25N5O,52
CCN1C(=O)C(NC(C)(C)C)CC1C(O)c1cc2ccccc2s1,C19H26N2O2S,47
CN(CC1CCCC1)S(=O)(=O)c1cc(Cl)c2c(C#N)c(Cl)cc(C(F)(F)F)c2c1,C19H17Cl2F3N2O2S,46
COc1ccc(C=CC=CC=C(F)C=Cc2ccccc2Nc2nc(NC(=O)c3ccccc3)nn2C)cc1,C31H28FN5O2,67
Cc1c(C(=O)NC(C)C)n2c(=O)n1CC2,C10H15N3O2,29
CCN1CCN(C(=O)Nc2c3ccccc3cc3ccc4cc(C)ccc4c23)CC1,C26H27N3O,57
COC(=O)C(=CC=CC=Cc1ccc(C(=O)O)cc1)C(=O)OC,C17H16O6,39
CC1(CN2C(=O)C3C4OC(C)(C)C3C42)C=CC=C(I)C1,C16H20INO2,36
Cc1cc(N(Cc2ccc(Cl)cc2)C(C)C)c2ccccc2c1,C21H22ClN,45
CC(=O)OCCOC(=O)OC(=O)COC(=O)C1CCCCC1,C14H20O8,42
CC=CC(Br)=CC(=O)N(C)C(=O)N1CC(=O)N(C(C)C)C1=O,C14H18BrN3O4,40
COC(=O)CCCCC(=O)N1CCCc2cccc(c2)S(=O)(=O)c2ccccc2-c2ccc([nH]c2=O)C1=O,C28H28N2O7S,65
CCN1CCN(C(=O)c2ccc(C)[nH]2)C1=O,C11H15N3O2,30
COc1ccc(C(=O)NC2=Nc3ccccc3CC2)c(OC)c1,C18H18N2O3,41
COc1cccc(C2=CC(=O)C(c3cccc(Cl)c3)=NC2=O)c1,C18H12ClNO3,35
CCc1cc(C)cc2c1C(C)(C)CN(P(=O)(O)O)C2,C14H22NO3P,41
Clc1cccc(-c2csc(=Nn3cnc4ccccc43)[nH]2)c1,C16H11ClN4S,32
CC(C(=O)NC(N)=O)C1NC(=NC2=CC2(F)F)NC1=O,C10H11F2N5O3,29
COc1ccc(F)cc1N1CCN(CCNc2ncccc2C)C1=O,C18H21FN4O2,46
CN(c1ccccc1Cl)c1ccccc1NC(=O)CSc1ccccc1,C21H19ClN2OS,45
CN(C(=Cc1ccccc1Cl)c1ccc(O)cc1)C1CCN(C(=O)c2ccccc2Br)C1c1ccc(Br)c(Cl)c1,C32H26Br2Cl2N2O2,64
CCN(C(=O)Nc1ccccc1)c1cc(=O)[nH]c(=S)s1,C13H13N3O2S2,33
CCN(CC)CCOc1ccc(C(=O)Nc2ncccc2-c2ccccc2Cl)cc1,C24H26ClN3O2,55
Fc1ccc(N(Cc2cccnc2)c2nc3cccnc3s2)cc1Cl,C18H12ClFN4S,37
COc1ccc2c(O)c(O)cc(Oc3ccc(C(=O)N4CCN(C)C4=O)cc3)c2c1OC,C23H22N2O7,54
CCNC(=S)NC(CNC(=O)c1ccc(OC)cn1)COc1ccccc1,C19H24N4O3S,50
COc1cccc(NC(=O)NC(CN2CC2=O)c2cn(C)cn2)c1,C16H19N5O3,42
CCCCN1c2nc(-c3nnc(C)[nH]3)ccc2OC1C,C14H19N5O,37
Cn1nc(SCc2ccccc2CCCCN2CCCC2)[nH]c1=O,C18H26N4OS,49
CC(C)CCCNC(=O)c1cccc(C2=CC=C=NC2=O)c1,C18H20N2O2,42
CC=C1N=NN(CC2OC3COC2C(O)C3OP2(=O)OCCCO2)C(c2ccc(F)c(Cl)c2)=N1,C20H23ClFN4O7P,52
Cc1ccc(N2CCN(Cc3ccccc3)CC2)cc1Cn1c(N)nc2ccccc2c1=O,C27H29N5O,62
COc1ccc2c(NC(=O)C(=O)O)cccc2c1,C13H11NO4,29
