smiles,molecular_formula,num_atoms
O=C(c1nnc(-c2sc3nc2C(=O)N3CCCN2CCCC2)cc1F)N1CCCC1,C20H23FN6O2S,53
NC1=NNC(=O)CN1c1cc(Oc2ccc(C(F)(F)F)cc2F)ccc1Cl,C16H11ClF4N4O2,38
CCN1CCCCCc2nnc(s2)N(CC)S1(=O)=O,C11H20N4O2S2,39
CC1=CCCCCCCCCCCCOC1=O,C15H26O2,43
CC(=O)N1CCN(C(=O)N(C)c2ccc(F)cc2)C1=O,C13H14FN3O3,34
Cc1ccc(C(F)(F)c2ccc(C)cc2OC2CC3CN4CCN3C(C4)C2OC(C)(C)C)cc1,C28H36F2N2O2,66
O=C(C#CS(=O)(=O)c1ccc(C(F)(F)F)c(Cl)c1)N1CCCCC1,C15H13ClF3NO3S,37
COc1ccccc1Sc1ccccc1N1CCCC1,C17H19NOS,39
COc1ccc(C(=O)N2CCC=CC2=O)cc1,C13H13NO3,30
CC1(C)CCCN1C(=O)c1ccc(C(=O)N2C3=CC=NC2=NC=C3)nn1,C18H18N6O2,44
O=C1NCCCCN2CCC(Cl)=C1C2=O,C10H13ClN2O2,28
CN1CC(F)=CC=C1Nc1cccc(NC(=O)c2cc(F)cc(F)c2)c1,C19H16F3N3O,42
CC1(C(O)COC(=O)C2=C3OC4OC(CC2)C3(C)C4C2CCCCC2)CCC(=O)O1,C23H32O7,57
CCCCCCCC1NC(=O)NCC1OC(=O)C(CCC)NC(=O)N(C)C,C19H36N4O4,60
CCN(C)c1ccccc1C1=C2CCN(C2=O)C1=O,C15H16N2O2,35
Cc1ccc(C(=CC=CN2N(C)N=NN2c2ccccc2)c2ccc(S(=O)(=O)NC3CC3)cc2)cc1,C27H28N6O2S,64
CCOc1ccc(Nc2nc(C)c3c(n2)OCCN3c2ccccc2)cc1,C21H22N4O2,49
CCN(CCc1cncc(F)c1)c1nc(-c2ccccc2)nc(-c2ccccc2)n1,C24H22FN5,52
CC(C)(C)N(CCN1C(=O)c2cccnc2C1=O)C(=O)c1sc2nc1N2CC1CCCCC1,C24H29N5O3S,62
NC(=O)Nc1nc2c(N=C(N)S)cccc2[nH]1,C9H10N6OS,26
CN(CCN1CCCCC1)S(=O)(=O)c1c2c(=O)n(c3ncccc13)C(=O)c1ccccc1-2,C23H24N4O4S,56
CC(C)=CCCCCCC(=O)OC(=O)C(Cl)(Cl)Cl,C12H17Cl3O3,35
CC(=CCCc1ccccc1)[n+]1ccccc1,C16H18N+,35
CCC(C)NC(=O)c1ccc2c(n1)c(=O)c1ncnc3c1n2C(c1ccccc1)=NN3C,C23H21N7O2,52
O=C(O)CN1C(=C2SC=CC(Cl)=C2Cl)N2CCC1C2,C12H12Cl2N2O2S,30
CC(C)c1ccc([N+](=O)[O-])n1N=Nc1csc(=S)s1,C10H10N4O2S3,29
CCCCN(C(=O)C#N)C(=O)c1cc(Cl)ccc1C(F)(F)F,C14H12ClF3N2O2,34
NC(=O)NC1=CC(Cl)=CC=CC=C1Oc1ccccc1Cl,C15H12Cl2N2O2,33
CCCCn1ncc(C(=O)N(C)C(=O)NS(=O)(=O)c2ccc(Cl)c(Cl)c2)c1C(=O)c1cccc(Cl)c1,C23H21Cl3N4O5S,57
CN(C)c1nn(C)c(=O)n1C(N)=O,C6H11N5O2,24
CCOC1OC(OC(=O)Oc2ccc(OC)c3c4cc(c(=O)o2)=CC(=CC=3)O4)C(O)C(O)C1O,C22H22O12,51
O=C(O)C(=O)c1ccccc1C(=O)Oc1ccc(F)cc1,C15H9FO5,30
O=C(O)COC(=O)C1=C(O)C2=C(OC3OC(CO)C(O)C3O)C(=O)C1=CC2,C16H16O11,39
O=C(O)CN(C(=Nc1cc(C(F)(F)F)ccc1F)Sc1cccc(F)c1)c1cccc(F)c1,C22H14F6N2O2S,47
CN(C)CCn1c(=O)c(C(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)cc2ccccc21,C26H23ClN2O3,55
Cc1ccc(C(=O)N2CCN(C(=O)c3ccccc3)CC2)c(F)c1,C19H19FN2O2,43
O=C(NC1CC1)c1ccc(-c2ccccc2)c(Cl)c1,C16H14ClNO,33
COc1c(S(C)(=O)=O)ccc2cc(Oc3cc4ccccc4c4c3OCO4)c3ccc(C)cc3c12,C28H22O6S,57
NC(=O)CCCNS(=O)(=O)c1cccc(C(F)(F)F)c1,C11H13F3N2O3S,33
c1cc(Nc2ncc[nH]2)c2c3ccc(cc3)c2c1,C15H11N3,28
CN(C)CCCCCCCN1CCc2nnc(-c3ccccc3)n2C1=O,C20H29N5O,55
COc1c(C(=O)N2CCN(C(=O)OC(C)(C)C)C2=O)c2ccc1o2,C16H18N2O6,42
COc1ccc(NC(=O)C(=CC(=O)O)c2ccccc2)cc1,C17H15NO4,37
O=C(NC(=O)c1n[nH]c(Cc2ccccc2)n1)c1ccccc1,C17H14N4O2,36
CNC(=O)COc1ccc(C#N)cc1-c1ccccc1C#N,C17H13N3O2,35
Cc1nc(NC2C(=O)N(C)CCC2(C)C)oc1C,C13H21N3O2,38
Cc1ccccc1C(=O)N(CC1COC(=O)C1)N=C1C2=CC=C1c1c(F)ccc(F)c12,C24H18F2N2O3,49
O=C1OCC(=O)N(c2ccccc2)C1=Cc1ccccc1,C17H13NO3,34
O=C(O)c1c(C2CCN(C(=O)c3ccc(F)cc3)CC2)sc2cc(Cl)ccc12,C21H17ClFNO3S,45
O=C1Nc2c(O)ccc(c2-c2ccc(CCOc3cccc4c3OCCO4)o2)N=C2CCCN12,C25H23N3O6,57
