smiles,molecular_formula,num_atoms
Nc1cccc(C=Cc2ccccc2C2=NNc3ccccc3C2=Cc2n[nH]c(=O)[nH]2)c1,C25H20N6O,51
FC1=Cc2ccccc2N2C(=C1)c1cnc2n1CCCN1CCCC1,C20H21FN4,46
CN1CCC(=C2Sc3ncc2n3-c2ccccc2)C1=O,C15H13N3OS,33
Cc1sc(N2CCN(C(=O)CCC3CCCCC3)S2(=O)=O)nc1C#N,C16H22N4O3S2,47
CC(O)(c1ccccc1)n1cccc1C(=O)Nc1ccc(F)cc1,C19H17FN2O2,41
O=S(=O)(C=Cc1cccnc1)c1ccc(Cl)cc1,C13H10ClNO2S,28
CN(C)C1CCC(c2ccc3c(c2)C=C3)C1(C)C,C17H23N,39
CC(C)(C)OC(CC[N+](C)(C)C)C(=O)[O-],C11H23NO3,38
COC(=O)c1c(-c2cccc(C(F)(F)F)c2)[nH]c(=O)n1CC(=O)N1CCCCC1,C19H20F3N3O4,49
O=C(O)c1cccc(-c2cccc(-c3ccccc3)c2)c1,C19H14O2,35
COc1ccccc1-c1nc(C)c(C(=O)N2CCC(Nc3ccccn3)CC2)o1,C22H24N4O3,53
CCn1c(C(=O)OC)ccc1C(=O)C1=C2C(=O)C(=Cc3ccccc32)N(C)C1=O,C22H18N2O5,47
COc1cc(F)cc(C(C#N)=c2c3nc4sc3C(C(C)(C)C)n24)c1,C18H16FN3OS,39
COC1=CC=C(c2ccccc2C2c3ccc(cc3)N2c2nnc(C)s2)CO1,C22H19N3O2S,46
CCCCN(CCC)CCC1=CC=C1C#N,C14H22N2,38
O=C(O)CN1N=NC(=C(c2ccccc2O)C(F)(F)F)C1=O,C12H8F3N3O4,30
CCOC(=O)C(NC(=O)c1c(C)c2ccccc2oc1=O)C(C)(C)C,C19H23NO5,47
COc1cccc(CCOC(=O)c2cc3ccc2c2cccc(OC(=O)C4(C)CCCC4)c32)c1,C29H28O5,62
CNC(=O)c1ccccc1NS1(=O)(c2ccc(Cl)cc2)N=Nc2ccccc21,C20H17ClN4O2S,45
CCN(CCCCC(=O)Nc1ccc(SC2=C(c3ccccc3)SCCC2)cc1)C(=O)C(C)C,C28H36N2O2S2,70
CCN1CCN(C(=O)c2ccccc2-c2ccccc2OC)CC1,C20H24N2O2,48
CC12OC([O-])(O)C1([S-])O2,C4H4O4S-2,13
CN(C)c1ccc2c3c1C=CC=C1CCN(CCN2N=NN3)CC1O,C18H24N6O,47
CCCC(Nc1ccccc1)c1c(N)nc2nnc(-c3ccc(F)s3)[nH]c1-2,C19H19FN6S,44
CSC1(N)NN=NS1,C2H6N4S2,14
CC1(C(=O)N2Cc3nnc2s3)CCC1,C9H11N3OS,25
CCCCC(=O)N1C(=O)c2ccc([N+](=O)[O-])cc2C1=O,C13H12N2O5,32
O=C1C2=CC=C2C(=O)N2C(=S)c3cccc(c3)P(=O)(O)OCCCCCCCCCC12,C23H26NO5PS,56
COc1ccc(S(=O)(=O)N2CCC(N3CCCCC3)C2)c(C(C)(C)C)c1,C20H32N2O3S,57
CCOC(=O)c1ccccc1C(=O)n1c(NC(C)=O)nc(C)c1C,C17H19N3O4,43
CC(Cl)=C(Cl)C(=O)O,C4H4Cl2O2,12
COc1ccc2[nH]c3c1c2N(C(=O)NC1CCN2CCCC(C)(C)C12)CC=3Cl,C21H27ClN4O2,52
COc1ccc(CCC2CC3CCCN(C3)C2)cc1,C17H25NO,44
O=C1C2CCCCCC3=Nc4nnc(n41)N32,C10H11N5O,27
NC(=O)N1CCN=C1c1ccccc1,C10H11N3O,25
COc1ccc(C2C=C2C(=Cc2cnc3n(c2=O)C(=S)S3)c2ccco2)cc1,C21H14N2O3S2,42
CCN(C(C)=O)C(=O)c1ccc(C)c2ccccc12,C16H17NO2,36
Cc1cccc(OC2=CC(NC3COC(C)C3)=C2)c1,C16H19NO2,36
CCC1(C(F)(F)F)CN(C(=O)C(C)(C)C)C2CC3C(Nc4nc5ccc(NS(C)(=O)=O)cc5n43)C1C2(C)C,C26H36F3N5O3S,70
O=C(N1CCCCC1)N(c1ccccc1)c1cccnc1-c1c2ccc3c4nc([nH]c24)c13,C26H21N5O,52
CN=C(NC(=O)N1C(=O)CCC1C)NC1=CC=C2C=CC=C1C2=O,C17H18N4O3,41
O=c1c(=CC=C2CCCCC2)sc2nc3ccccc3n12,C17H16N2OS,37
Cc1cc(Nc2ccccc2)ccc1C(=CC=Nc1cncnc1Nc1ccc(Cl)cc1Cl)c1cccs1,C30H23Cl2N5S,61
CC1=CC(Cl)=C(N(C2CCCC2)C2CCNC2=O)NS1(=O)=O,C14H20ClN3O3S,40
COc1cccc(OCCN(CC2CCOC(=O)N2)C(=O)c2ccc(OC)cc2C#N)c1,C23H25N3O6,57
O=C(N1CCCC1)N1CCc2cc(Cl)cnc21,C12H14ClN3O,31
NC(=S)NC(=O)C(=Cc1cccc([N+](=O)[O-])c1)C(=O)Oc1cccc([N+](=O)[O-])c1,C17H12N4O7S,41
CC(C)(C)C(=O)C(=O)C(C)(C)C,C10H18O2,30
CC(=O)OC(C)C(C)C(CC1C2CCC(C)(C(C)C2C(=O)O)C1(C)C)C1=C(C)C(=O)OC(=O)C1,C27H40O7,67
C#CC(=O)N(C#N)c1ccc(Cl)c(Cl)c1,C10H4Cl2N2O,19
