smiles,molecular_formula,num_atoms
CN(C)CCCCOC(=O)N1CCC(=O)c2[nH]ccc21,C14H21N3O3,40
COC(=O)C1=CC=C(C(=O)OCCC(C)(C)C)C1=O,C14H18O5,37
O=C(c1c(F)cccc1OCCC12CCN(CC1)C2)N1C(=O)N2CCC1CC2,C21H26FN3O3,54
C#Cc1ccccc1C1CCCN(CC2CCN3C(=O)C(C)CCC3C2)C1,C24H32N2O,59
Cc1ccc(-c2cc(Cl)ccc2-c2nn(C)c(=O)n2C)c(Cl)c1,C17H15Cl2N3O,38
O=C(CN1CCCCC1)Nc1ccc2c(c1)N1CCN2C(c2cccc3ccccc23)=N1,C26H27N5O,59
O=[N+]([O-])c1cccc(-c2cccc(OCCN3CCC(CCN4CCCCC4)CC3)c2)c1,C26H35N3O3,67
CC(C)(C)Cn1c(=O)c2cn(c1=O)CCCCC2,C14H22N2O2,40
CCC(C)C(C)C1=CC=C(Br)c2nnc1s2,C12H15BrN2S,31
COC(=O)c1ccc(Nc2ccc(COC(C)=O)cc2C)c(COC(C)=O)c1CC(=O)O,C23H25NO8,56
Cc1oc(-c2cc(Oc3ccccc3)ccc2-c2n[nH]c3ccccc23)nc1-c1ccccc1,C29H21N3O2,54
CC1=Nc2nc(-c3ccccc3)nc(n2)N1CCC(C)(C)C,C17H21N5,43
COc1cc2ccc1C=COCCN1CCN(CCCO2)C1=O,C17H22N2O4,45
CCCCCC(=O)N1CCCC1=O,C10H17NO2,30
COC(=O)c1cc2c(C(C)O)ccc(OC)c2cc1COc1ccc(C)cc1C(=O)OC,C25H26O7,58
CSC(=Nc1cc(C)nn2ccnc12)Nc1ccccc1,C15H15N5S,36
CC(C(=O)O)N1CC(=O)OC2OC3=C(Cl)C=C([N+](=O)[O-])C(C3)C21,C13H13ClN2O7,32
COc1nc2nc(N3CCN(c4ccc(S(=O)(=O)N5CCCCC5)cc4)C3=O)c1n2C(C)(C)C,C23H30N6O4S,64
Cc1ccc2cc(C)n(-c3ccccc3N(C)Cc3ccccc3N)c2c1,C24H25N3,52
COc1ccccc1C=C(C)c1ccccc1[N+](=O)[O-],C16H15NO3,35
C=CC=Nc1ncnc(=S)[nH]1,C6H6N4S,16
COP(=O)(O)OC1NC(=O)OC1C(N1CCC(CO)NC1=O)C(C)(C)Oc1cc[nH]c1O,C17H27N4O10P,54
CC(C)(c1cc(Cl)c(Cl)cc1Cl)C(C)(C)c1cc(Cl)ccc1C#N,C19H17Cl4N,41
