smiles,molecular_formula,num_atoms
COCCOC(=O)CN1Cc2c(C(=O)N3CCCCC3)n(c(=O)n(C)c2=O)C1=O,C18H24N4O7,53
COC(C)=CC=C1C=C(c2cccc(F)c2)C(NC(C(=O)NCCc2ccc(F)c(F)c2F)C(C)n2nnc(C)n2)=NO1,C29H29F4N7O3,70
COC(=O)c1ccc(C(=O)N2CCCC2)n1-c1cccc(F)c1,C17H17FN2O3,40
Cc1cccc(NC(=O)C2CCCCN2Cc2ccccc2OCC(=O)O)c1,C22H26N2O4,54
CCCCCCCCCCCCCCCCCC,C18H38,56
[O-][Te]([O-])([O-])(O)(O)O,H3O6Te-3,10
COc1ccc2c(c1)N(CCN1CCCCC1)c1nnc-2s1,C16H20N4OS,42
C=C(CN1C(=O)Nc2c3ccc(OC)c2C1=C3C(C)(C)C)C(C)(C)C,C21H28N2O2,52
CCN(C(N)=Nc1ccccc1N=C=O)c1nc2ccccc2c(=O)n1C,C19H18N6O2,45
CCN(Cc1ccccc1)C(=O)N1CC(=O)c2nc1sc2C,C16H17N3O2S,39
COC(=O)c1ccc(C(C)=CC=C(C)C=CCCC(=O)O)c(C)c1,C20H24O4,48
CN=C1c2c(n3nc2[nH]c3=O)C(=O)N1C1CCC(CCCCCc2cc(C)cc(OC)c2)C1(C)C,C27H35N5O3,67
O=C(c1ccccc1)N1CCC(CCN2C(=O)C3=CC(=C3)C2=O)C1,C19H18N2O3,42
Nc1nc(-c2ccccc2)nc2c(NC(=O)c3ccccc3)ccn12,C19H15N5O,40
Cc1ccc2oc(=O)n(CCCCCCCCN3CCCC3)c2n1,C19H29N3O2,53
CCN(C)CCCCn1c(=O)c2ccc3c4ccc5cc(c1=O)c2c3[se]c4c5OC,C24H24N2O3Se,54
COc1ccccc1C(=CC(=O)O)C(=O)O,C11H10O5,26
CN1C(=O)N2CCOCC2C1COP(=O)(O)O,C8H15N2O6P,30
CC1(C)CC2(C)C3CC1C1(C)C3CC(C3(C)CCC(N4CCCC4)C4OC(=O)C43)C21,C27H41NO2,63
Nc1nnc(N=C2C=CC=C2)s1,C7H6N4S,18
O=C(c1cccc(Cc2cccc(F)c2)c1)N1CCN(C2=CS(=O)(=O)C=C2)CC1,C22H21FN2O3S,50
COc1ccc(CN(Cc2cccc(C)c2)C(=O)N2CCCC2)cc1,C21H26N2O2,51
O=S(=O)(NCCCN1CCCCC1)c1ccc(Cl)cc1,C14H21ClN2O2S,41
Cc1cccc(C(=O)NC(C)(C)C)c1,C12H17NO,31
O=c1oc(-c2ccc(O)cc2Oc2ccc(Cl)c(Br)c2)ccc1Br,C17H9Br2ClO4,33
COC(=O)C1=C(N2CCCC2)c2c3sc(C(=O)N4CCCCC4)c2N=C3N1,C19H22N4O3S,48
CC(C)(C)c1cc(=O)n2c3nc(cs3)c2c1,C12H12N2OS,28
CC1=CC=C1C(C)NC1CCCCC1NC(=N)N,C14H24N4,39
Clc1ccc(N2CCN(c3ncccc3CN3CCCC3)CC2)cc1,C20H25ClN4,50
O=C1Nc2nc(c[nH]2)C=C(c2ccccc2F)C2=CC=C(F)C=CC=C2c2cccc(F)c2N1,C26H17F3N4O,50
Cc1ccc(C(=Nc2cc(Cl)ccc2Cl)N(C)C)cc1,C16H16Cl2N2,36
CN1C(=O)CN(c2ccccc2)C1=O,C10H10N2O2,24
CN(c1ccccc1F)C(c1ccc(S(=O)(=O)Nc2ccccc2)cc1)c1ccc(O)cn1,C25H22FN3O3S,54
Cn1cnnc1N(N=C(N)c1ccccc1)c1ccc(C#N)cc1,C17H15N7,39
C=CC1=CC=C(Cl)C(OC)=CC(Oc2ccccc2)=C2C3=CSC(=C2NC3=O)O1,C22H16ClNO4S,45
CC1(N(CCOC(=O)c2ccccc2)C(=O)c2ccc[nH]c2=O)CCCCC1,C22H26N2O4,53
COc1ccc(C(=O)n2c(N=C=S)nc3ccccc32)c(F)c1,C16H10FN3O2S,33
CN(C(=O)C(Cl)=Cc1cccc(Cl)c1)c1nc2ccccc2s1,C17H12Cl2N2OS,35
CCOCCN(c1nc2c(s1)=CC=2)S(=O)(=O)c1ccc(C)cc1,C16H18N2O3S2,41
COC(=O)c1ccccc1C(F)(F)c1ccc2c(C(=O)O)c1N(C)C2=O,C18H13F2NO5,39
CCOc1cc(Cl)cc(N(CC(=O)NC2=Cc3c[nH]c2c3)C(=O)C(C)(C)CCOC(=O)N2CCOC2=O)c1,C26H29ClN4O7,66
Cn1nnnc1Nc1ccccc1-c1ccccc1,C14H13N5,32
Fc1ccc2c(OC3CCCCC3)ccc(N3CCCC3)c2c1Cl,C20H23ClFNO,46
Cc1ccc(C(=O)N2CC(=O)N(CCCCCCN3CCCC3=O)CC2C)cc1,C23H33N3O3,62
COC(=O)C1=C(C(=O)O)C(=O)N(C(C)=O)CC1=Cc1ccc(OC)cc1C,C19H19NO7,46
O=C(N1CCCC1)N(c1nccs1)c1ccccc1-c1ccccc1Cl,C20H18ClN3OS,44
N#CN1N=CN(c2ccccc2)c2cccc(S(=O)(=O)OCCCNCCOCc3cccc(Cl)c3)c21,C26H26ClN5O4S,63
CCn1cc(C(=O)N2CCN(CCN3CCCCC3)CC2)c(C)nc1=O,C19H31N5O2,57
CC1OC(CO)C(C)(C)C1n1cc(Br)cc(NC(=O)N2CCCC2)c1=O,C18H26BrN3O4,49
CCCCN(CC)c1ccc(C)nc1Nc1nc2ccccc2s1,C19H24N4S,48
