smiles,molecular_formula,num_atoms
CCCCCCOC(=O)c1nc2nc3nc4c1c(C)cc(c24)S3,C17H17N3O2S,40
COc1ccc(NC(=O)N(C)c2c(C)sc3ccc(Cl)c(Cl)c23)cc1Cl,C18H15Cl3N2O2S,41
CN(C(=O)Nc1ccccc1)c1nn(-c2ccccc2)c(=O)n1Cc1ccccc1,C23H21N5O2,51
CC1(c2nc(Cl)ccc2C#N)CCN2CCCC2C1,C15H18ClN3,36
CN(CCN1CCCCC1)C(=O)N(C)C(=O)c1c2c(F)cc3c1sc1ccc-2c(F)c13,C23H23F2N3O2S,54
O=C(C1=CC=C1)N1CCCCC1,C10H13NO,25
O=c1[nH]c(=O)n(C2CCCCC2)c(=O)n1CCCCCC(F)(F)F,C15H22F3N3O3,46
COc1ccc(C(=O)NNC(=O)c2nn(C)c3ccccc23)cc1,C17H16N4O3,40
COc1ccc2c(c1)CCC1CCN(C(=O)N1)S(=O)(=O)c1ccc(c(OC)c1)CCNC2=O,C23H27N3O6S,59
O=C(CCCCCCC1CC(=O)N(CCN2Cc3csc2n3)C1)c1ccccc1,C23H29N3O2S,57
COc1cccc2ccc(N(C(=O)c3ccc(F)cc3)C(C)C)nc12,C20H19FN2O2,44
O=C(c1ccc(CCCCCN(Cc2ccc(Cl)cc2)Cc2ccc(Cl)cn2)cc1)N1CCCC1,C29H33Cl2N3O,68
C=CC=C(C)C(=O)N(CCN(CC)C(=O)Nc1cccc(Cl)c1)S(=O)(=O)c1ccccc1,C23H26ClN3O4S,58
CN1CCOc2ccc3cc(F)ccc3c21,C13H12FNO,28
CCNC(=O)c1c(C)nc(OC)nc1N(C)c1ncccc1-c1ccc2[nH]ccc2c1,C23H24N6O2,54
COc1cnc(N=CNC(=O)N2CCCCC2C(=O)O)c(CN2CCCN(C)S2(=O)=O)c1,C19H28N6O6S,59
CCOC(=O)Nc1cccc(Nc2nccc3cc(C(F)(F)F)c(-c4nc[nH]c4C)nc23)c1,C22H19F3N6O2,51
