smiles,molecular_formula,num_atoms
CCN1C(=O)CCN(S(=O)(=O)C=C2CCCCC2)C1=O,C13H20N2O4S,40
C=Cc1ccc(C(=O)NC(=Nc2nccc(C)c2C#N)c2ccccc2Br)cc1,C23H17BrN4O,46
O=C(Nc1ccccc1)N1Cc2ccc1c(=O)c1ccc(CN3CCCCCC3)cc21,C26H27N3O2,58
CNC(=O)N(CCOC(=O)N(C)c1ccccc1NC(=O)c1ccccc1)C(=O)c1ccccc1,C26H26N4O5,61
COc1ccc2c(c1)-n1c3nc(c1s3)OCCN(C)C(=O)CCNC2=O,C17H18N4O4S,44
COc1ccc2c(c1)c1c3c(C)c4c(=O)n(CCCCCCC(C)(C)C)c(=O)c3c2n41,C26H30N2O3,61
COc1ccc(C(=O)OCCC2=CC=C3CC2=CC=C3C)c(OCCCCOC(C)=O)c1,C26H30O6,62
O=C1N(CCCC2CC3CCC2CC3)CCCN1S(=O)(=O)C1=C(Cl)C=C1Cl,C19H26Cl2N2O3S,53
COc1cc(-c2cc3nn(c2=O)Cc2ccc(S(=O)(=O)O)cc2-3)ccc1[N+](=O)[O-],C18H13N3O7S,42
COc1cccc(C(=O)OC(C(=O)O)C2C3C(=Cc4ccccc4C(=O)c4ccc(O)c(O)c4)C32)c1,C28H22O8,54
CC1(C)CN2C(=O)N3CC2CC1CN1CCc2ccc(cc21)S3(=O)=O,C18H23N3O3S,46
CCOC(=O)c1c2ccc3c(cc(C(C)C(C)OC(C)(C)C(=O)OCC)cc13)O2,C23H28O6,55
OC1C(N=c2n3nnn2CCCC3)=Nc2cccc1c2,C13H14N6O,33
CCn1c(SC)nc(N(CC(C)(C)C)C(C)(C)C)nc1=O,C15H28N4OS,49
Cc1ccc(OCCCN2C(=O)N3CC2CC3=O)cc1Nc1ccccc1F,C21H22FN3O3,48
CN(C)C(=O)C=c1sc(=CC=C(Oc2ccccc2OC(F)(F)F)C(=O)Nc2ccc(Cl)cc2)[nH]c1=O,C24H19ClF3N3O5S,56
CCSc1nc(=O)n(C)c(=O)n1CCCc1ccc(-c2ccccc2F)cc1,C21H22FN3O2S,50
CCOCCOC(=O)N(CCCCC(=O)O)C(=O)OCCOC,C14H25NO8,48
CCCCCCCNc1ncnc(N2CCCCC2)n1,C15H27N5,47
CCCCN1CCN(S(=O)(=O)C2=c3c(c4ccc3c(OC)n4)=C2)S1(=O)=O,C16H19N3O5S2,45
Cc1[nH]nc(SCCC(NC(=O)C2Cc3ccc2cc3)C(=O)O)c1C=Cc1ccccc1,C25H25N3O3S,54
COc1ccccc1Sc1nnc(N2CCN(c3cc4ccc3OC4)CC2)s1,C20H20N4O2S2,48
CCOC1=Cc2ccc(n2-c2ccccc2)C=C1NC(=O)c1ccccc1,C23H20N2O2,47
CC(=O)NC(C)=S,C4H7NOS,14
CCn1c2c(c(=O)n(C)c1=O)=CC=2,C9H10N2O2,23
CCCCC(=O)OC1C(CC)OC(OC)C1O,C12H22O5,35
COc1ccc(C(=O)N2CCN(CC3CCCN3C(=O)c3ccc(C)cc3)CC2)cc1Cl,C25H30ClN3O3,61
COc1ccc(OC)c2cc(NC(=O)c3oc4ccccc4c3C(=O)N(C)C)ccc12,C24H22N2O5,53
O=C1c2ccccc2N(C(=O)c2nc(=O)[nH]c(=O)n2-c2ccccc2)CN1CCCOC1OCCN2CCCC12,C28H30N6O6,69
CCNC(=O)C(N)CCSc1nc2ccc1nc2OC,C13H18N4O2S,37
COc1cc2sc1n(CCN1CC(=O)Nc3cc(Br)cc(c3)S1(=O)=O)c2=O,C16H14BrN3O5S2,41
Cn1c2[n+]([nH]c1=O)N=C2NCc1c[n-]c(NC2C(O)C2O)n1,C11H14N8O3,33
COc1cccc(C2=CC(=C3NC3=O)N=C(N(CCN3CCCC3)c3ccccc3OC)C2=O)c1,C27H28N4O4,62
Cc1cnn(S(=O)(=O)c2cccc(S(=O)(=O)Nc3nnc(CCCCCOc4ccccc4)o3)c2)n1,C22H24N6O6S2,60
Oc1ccccc1Oc1ccc(Cl)cc1,C12H9ClO2,24
CCN(Cc1cc(CN2CCN(CC)C2=O)coc1=O)C(=O)c1ccc(C(F)(F)F)cc1,C22H24F3N3O4,56
