smiles,molecular_formula,num_atoms
COC(=O)c1ccc(C(=Nc2ccccc2C#N)c2cccc(O)c2)c(F)c1,C22H15FN2O3,43
CN=C1C(=O)C(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)=CC=C1S(=O)(=O)OC,C14H12N2O8S2,38
CCCC(=O)C(C)(C)C,C8H16O,25
O=C(OCCC(C(=O)N1CC=Cc2ccccc21)N1CCCCC1)c1c(O)[nH]c2c3ccc(cc3)c12,C29H29N3O4,63
COc1ccc(NC(=O)Nc2ccccc2C(=O)n2c(C)cc(=O)n(C(C)=O)c2=O)cc1,C22H20N4O6,52
CN(C)C(=O)N(CC1CCCCO1)c1ccc(Br)cc1,C15H21BrN2O2,40
CCCC(=O)OCCOC(=O)C1=CC=C(CC)C2C1c1ccc([nH]1)C2C(C)C(C)(C)OC(=O)O,C26H35NO7,64
COc1ccccc1C(=O)C1=NNNC=C1C(=O)Nc1cc(Cl)ccc1Cl,C18H14Cl2N4O3,39
CCc1cc(OC)c(F)cc1C(=O)N1CCC(C(C)(C)C)CC1,C19H28FNO2,51
CC(=O)n1c(-c2cc(C)ccc2C)cc(C)cc1=O,C16H17NO2,36
O=C1C(=C2N=CN(c3ccc([N+](=O)[O-])cc3[N+](=O)[O-])C2=O)c2nc1cs2,C14H5N5O6S,31
O=C(c1ccccc1)N(C(=O)C(CN1CCCC1)Nc1ccncn1)c1ccccn1,C23H24N6O2,54
O=C1OCCCN1CCCc1nc2ccccc2s1,C14H16N2O2S,35
CN1C(=O)N2C(=NC=CC(=O)Cl)NC(=O)NC2C(O)C1O,C10H12ClN5O5,30
CCC(=O)N(C(=O)N1CCCC1)c1ncccc1-c1ccccc1Cl,C19H20ClN3O2,45
CC(C)(C)CCc1ccc(C(C)(C)C)cc1,C16H26,42
CCN(CCN1CCOCC1)S(=O)(=O)c1cccc([N+](=O)[O-])c1,C14H21N3O5S,44
