smiles,molecular_formula,num_atoms
COc1ccc2c(c1)OCCN2CCCc1ccc(Cl)cc1,C18H20ClNO2,42
CCOc1ccc(C#N)c(-c2cc(OC)ccc2C(C)=O)c1,C18H17NO3,39
O=C1CN2C(=CC=C(c3ccc([N+](=O)[O-])c4cc[nH]c34)S2(=O)=O)C(=O)N1O,C15H10N4O7S,36
O=c1[nH]c2ccc(cc2)oc(=O)c2[nH][nH]c1=CC=2,C12H9N3O3,25
O=C1CCCc2ccc3c(c21)C(S(=O)(=O)N1CCCC1)=C3,C16H17NO3S,38
CC1NC(=O)N(C#N)C1C(O)CNC(N)=O,C8H13N5O3,26
CCCN(CCC)C(=O)c1ccc2c(C#N)cccc2c1Cl,C18H19ClN2O,41
O=C1SC(N2CCCCC2)=C2CN1CCN2c1nc2c(Cl)cccc2s1,C18H19ClN4OS2,45
Cc1cccc2ccc(C(=O)N3C(=O)OC4CCCC3C4C3CCCC3(C)C)nc12,C25H30N2O3,56
C#Cc1cccnc1N(CCN1CCCC1)C(=O)c1ccnc2ccccc12,C23H22N4O,50
Cc1nc2ccc1C(CCCc1ccccc1)C2=O,C17H17NO,35
ClCCCCC1CCCCC1,C10H19Cl,30
CCOc1ccc(CCN2C(=O)C=CC2=O)c(NC(=O)c2ccccc2)c1,C21H20N2O4,47
COc1ccccc1S(=O)(=O)Nc1cc(Cl)ccc1SC1CCCCC1,C19H22ClNO3S2,48
O=C(OCCN1Cc2c([N+](=O)[O-])cccc2S1(=O)=O)c1ccccc1,C16H14N2O6S,39
Cc1nnnn1-c1ccccc1C(=O)c1ccc(CN2CCCCC2)cc1,C21H23N5O,50
CC(C)(COc1nc2ccc1c1cc([N+](=O)[O-])ccc21)C1CCCC1,C20H22N2O3,47
CCN(C(=O)c1ccc(F)cc1)c1c2nc(n1CC)SC(n1nn[nH]c1=O)=N2,C16H15FN8O2S,42
Cc1ccc(N(CCCCN2Cc3ccc2cc3C#N)C2Cn3nc2[nH]c3=O)cc1,C23H24N6O,53
O=C(CCCCCCCCN1C(=O)CCC1=O)NC1=C(F)C=C1,C17H23FN2O3,46
CCCCC1CC(C(=O)N2CCCCC2)=CC=C1F,C16H24FNO,43
CCCn1c(=O)n(-c2ncccc2-c2ccc(OC)cc2)c2ccccc21,C22H21N3O2,48
Cc1ccc(-c2c(C(=O)N3C(=O)CCC3=O)cccc2-c2ccccc2)cc1,C24H19NO3,47
CCCCCNS(=O)(=O)c1cncc(NC(=O)Nc2ccccc2)c1,C17H22N4O3S,47
O=C1CSC2=C1CC1(CCN(C(=O)N3CCCCC3)C1=O)CS2,C16H20N2O3S2,43
N#CC(C#N)=Cc1cc2ccccc2cc1OCCCCCCC1CCCCOC1=O,C26H28N2O3,59
CC(=O)OCCCN(CCN1CCOCC1)c1nccs1,C14H23N3O3S,44
CCc1cccc2nc3nnc(c4cccnc4n12)n3CC,C16H16N6,38
C=CC=C1SCCN1S(=O)(=O)c1ccc(NC(=O)c2ccccc2)cc1OC,C20H20N2O4S2,48
O=C1N(CCCOc2cccc(Cl)c2)CCCN1c1ccccc1,C19H21ClN2O2,45
Cc1nnc2c3cccc2c1C(CCCC1CCCN1C(=O)C1(C)CCCC(C)C1(C)C)O3,C28H39N3O2,69
CCC(C)Nc1cc(F)cc(F)c1C#N,C11H12F2N2,26
Cc1cccc(OCCCCCCC2C(=O)OCCN2C(=O)c2c3csc2C(=O)O3)c1,C23H25NO6S,55
COc1cc(-c2nc(=O)n(C)c(=O)[nH]2)ccc1-c1ccc(C(F)(F)F)cc1-c1ccccc1,C24H18F3N3O3,51
COc1ccc(NC(=O)N2Cc3ccc2c([N+](=O)[O-])c3[N+](=O)[O-])c(OC)c1,C16H14N4O7,41
Cn1c(Sc2nc3ccccc3o2)nc2cc(NC(=O)c3ccccc3C=CF)ccc21,C24H17FN4O2S,49
C=NN=C(N)C(=C(C)n1c(=O)oc2ccccc2c1=O)n1ccc(Cl)c1,C17H14ClN5O3,40
CCOC(=O)C(=Cc1ccc(-c2ccc(OC)cc2)cc1)C(=O)Nc1ccc(OCC(C)=O)c(OC)c1,C29H29NO7,66
COc1cccc2cc(Cl)nc(C(=O)NCCCN3CCCCC3)c12,C19H24ClN3O2,49
CCCCCNC(=O)n1c(=O)[nH]c(=O)[nH]c1=O,C9H14N4O4,30
CN1CCN(C(=O)C(O)COP(=O)(O)OC2CNC(=O)C2NC2=NC2=CC=CF)CC1c1ccccc1F,C23H28F2N5O7P,62
COC1=CC(Cl)=CC=CC(C)=Cc2nnc1s2,C12H11ClN2OS,28
COc1cccc(OC)c1C(=O)OC(=O)c1ccccc1,C16H14O5,35
O=C(OCCN1C(=O)c2ccc(C(=O)OCc3ccccc3)cc2C1=O)c1ccc2c(c1)OCC2,C27H21NO7,56
Cc1[nH]nc(-c2ccccc2)c1C(=O)N1CCCCC1CC(C)(C)C,C21H29N3O,52
CNC(=O)N(CCN(C)C)c1nc(-c2ccccc2)cn2c1nn1c(NC(=O)OC)nnc12,C20H24N10O3,57
CCN(C(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1)c1nc2[nH]c(=O)c1s2,C18H20F3N5O2S,49
CN(C)CCN(CCCCN1CCCNC1=O)C(=O)n1c(=O)n2c3nc1c2c1ccccc13,C23H29N7O3,62
Cc1ccc(C(=O)OCc2ccc(F)cc2)c(Cc2ccc(C)cc2C(=O)N2CCCCC2)c1,C29H30FNO3,64
O=C1C=CC2OC(Nc3nc[nH]n3)C(O)C(O)C2O1,C10H12N4O5,26
