smiles,molecular_formula,num_atoms
CCN(CC)c1nnc2sc(NC(=O)c3ccccc3)nn12,C14H16N6OS,38
CCCCCN1CCN(N=C(C)N(CC)c2ccccc2)C(=O)NC1=O,C19H29N5O2,55
COc1ccc(C(C)=C(C)NS(=O)(=O)c2ccc(Br)cc2)cc1,C17H18BrNO3S,41
CCCCCN(C(=O)OCc1cc(N(C)C)ccc1Cl)C(=O)c1ccccc1,C22H27ClN2O3,55
CCOC(C)C1=C2N(C)N=C3N(CC(=O)N32)C(O)=N1,C11H15N5O3,33
COc1ccc(OCCn2c(-c3ccccc3)cccc2=O)cc1,C20H19NO3,43
CCOC(=O)c1ccc(OC)cc1C(=O)OC(=O)c1ccc(C(=O)OC)cc1OC,C21H20O9,50
CCN(CCCCc1c(C)c2nc(Cl)c1c1ccccc21)C(=O)N1CCN(CC)C1=O,C24H29ClN4O2,60
CC(C)(C)C(C#N)C(=O)N1CCCCC1,C12H20N2O,35
COc1cccc(OC)c1C=C(C(=O)OC1CCCCC1)C(=O)N(C)C,C20H27NO5,53
NC(=O)NN(Cc1ccccc1)c1ccccc1,C14H15N3O,33
CCCCCNS(=O)(=O)c1ccc(C(=O)N(C)c2cc[nH]c(=O)n2)cc1,C17H22N4O4S,47
CC1(C(C2CCC3C4CC2N3C(=O)O4)C23CCCC(C2)C(C)(C2C4OCC(O4)C2O)OC3=O)OC(=O)NC1=O,C27H34N2O10,62
CCC(C)C1CC(OC(=O)c2ccc(-c3ccc(C)cc3)oc2=O)C2OCC(O)C2C1(C)C,C27H34O6,61
Cc1sc2ccc(Cl)cc2c1NC(=O)CO,C11H10ClNO2S,26
COC1=CC=C2NC(=O)c3c2n2c(c3=C1)=C1SC3=NN1CCN3CCC2,C18H17N5O2S,43
COc1nc(N)nc2cc(N3c4nc(Cl)c(n4C)C3C)ccc12,C15H15ClN6O,37
N#Cc1c2nc(n1CCN1CCCC1)OC2CCCC1CCCCC1,C20H30N4O,54
Cc1ccc(C(=C2NC(=O)NC3CN(C)C(=S)N=C23)c2ccc(Cl)cc2)cc1,C21H19ClN4OS,46
O=C(O)C1=CC=C1C(=O)O,C6H4O4,14
COc1nc2c3c(=O)n(CCC(C)(C)C)c(c(-c4ccccc4)c3n1)C2=O,C21H21N3O3,48
O=C1CCCN1CCCN1CCC(COc2ccc3cc4ncc5ccc(c3c2)c4c5)CC1,C28H31N3O2,64
O=C(OC1CCCOC1)C1C2CCCCC2C(=O)N1C(=O)O,C15H21NO6,39
CCCSC(=NCC)SCC,C8H17NS2,28
O=C(COc1ccc2c(c1)OCCC2)OCCCc1cc2oc1cc2OC1CC2OC(=O)OC2C2CCCCC12,C31H34O9,69
COC(=O)N(C)CCCn1c(Sc2ccc(OC)cc2)nn(C)c1=O,C16H22N4O4S,47
NC(=O)NC(=O)CCc1c(Cl)cc(Cl)c(Cl)c1Cl,C10H8Cl4N2O2,26
CCC(=O)NCC1COc2ccccc2N1CC1CN=C(NS(C)(=O)=O)O1,C17H24N4O5S,50
CCCCN(C(=O)c1nc2n3c(ccc-2c2[nH]c(=O)c1sc2C)NC(=O)C3)C(C)C,C21H25N5O3S,55
C=NS(=O)(=O)C(Br)=Cc1cccc(NS(=O)(=O)c2cccc(Br)c2)c1,C15H12Br2N2O4S2,37
CN(C(=O)COP(=O)(O)O)C(C)(C)C,C7H16NO5P,30
COc1c2ccc3cc2c2c(C(=O)N(C)C)c4c(=O)n(C5CCCCC5)c(=O)c4cc2c13,C26H24N2O4,56
CCOc1cc2ccc1CCC1CCN(CCO2)C(=O)N1C(=O)c1ccc(OC)c(OC)c1OC,C26H32N2O7,66
CN1CCN(CCN(C)C(=O)Nc2ccc(N=NC3=Cc4ccccc4C3=O)cc2)CC1,C24H28N6O2,60
CC(=O)OC(=O)C(=O)OC(=O)c1ccccc1,C11H8O6,25
CCn1c(=NC(C)=NC#N)n(-c2ccccc2)c2ccccc21,C18H17N5,40
CN(C(=O)Nc1ccc(Cl)c(Cl)c1)c1cc2ccc1o2,C14H10Cl2N2O2,30
Cc1nc2ccccc2n1C=C1c2cnc(n2-c2ccccc2)N1C,C20H17N5,42
CCN(C(=O)Nc1ncccc1-c1ccc(F)cc1)S(C)(=O)=O,C15H16FN3O3S,38
CC1NC(=S)Nc2cc3nnc2n3C(CO)C(O)C1O,C11H15N5O3S,31
O=C1NC2=CC(=CC=Cc3cc4ccccc4n3CCC3CCC4CCCN43)CN1C2,C26H30N4O,58
OC1CCN2CCC12,C6H11NO,17
CC(C)(C)OC(=O)N1CCN(C(=O)C23CCCC2C2CCCC3C2)C1=O,C20H30N2O4,54
O=C(NC(=O)N1CCCCC1)Nc1cc(Cl)cc2ccccc12,C17H18ClN3O2,41
O=C(c1ccccc1)c1cc2cc(C(=O)N3CCN(CC4=CC=C4)C3=O)ccc2o1,C24H18N2O4,48
C=CC(C(=O)NCC)=C1C(C)=NN=C1c1ccccc1,C16H17N3O,37
CCCC(=O)Nc1ncnc(N2CCCCC2)c1-c1cc2c(=O)n(C(C)(C)C)cnc2n1C,C24H33N7O2,66
CCN(C(=O)c1cncc(C)c1)c1nnnn1CC,C12H16N6O,35
CCN1C(=O)CCCN(C(=O)N(C(=O)c2ccc3c(c2)=CC=3)C2CCCCC2)C1=O,C23H27N3O4,56
CCN1CCN(C(=O)c2ccc(C(C)(C)C)nc2)c2cnc(N(C)C)nc21,C20H28N6O,55
