smiles,molecular_formula,num_atoms
Cc1cccc(OCC(=O)N(C)CCOC(=O)N(Cc2ccccc2)c2ccccc2)c1,C26H28N2O4,60
CC(C)(C)c1ccc2nnn(C(=O)c3ccc(F)cc3F)c2c1,C17H15F2N3O,38
O=C1CCCCN2CC(O1)C(Oc1nc3nc(n1)OC(c1cccnc1)=N3)C(O)C2CC1CC1,C23H26N6O5,56
C1=CC=CC(=CC=CC=C2C=NNN=C2c2cccnc2)C=1,C18H14N4,35
CCCCCCCC1C2CC(O)C(OC(=O)C3=C4C=CC=C(C=C3OC)O4)CC2OC(=O)C1(C)C,C28H38O7,68
Cc1ccc(OCCc2ccccc2C#N)cc1,C16H15NO,33
Cc1ccc(-c2sc3nc2N3CC(=O)NCCCCCCN2CCCC2)cc1,C22H30N4OS,58
c1ccc(-c2nnc3[nH]c4ccccc4n23)cc1,C14H10N4,28
CCN(c1nc2ccccc2[nH]1)S(=O)(=O)c1ccccc1,C15H15N3O2S,35
COc1cnccc1OCCCCN1CCN2CCN(CC2)C1=O,C17H26N4O3,50
CN(C(=O)Nc1ccccc1Br)S(=O)(=O)N(C)c1ccccc1,C15H16BrN3O3S,39
COc1ccc(OS(=O)(=O)N2CCCCC2)cc1C(=O)N1CCCCC1,C18H26N2O5S,52
CCOC(OCC)OCC,C7H16O3,26
COc1ccc(C(=O)N(CCOc2ccc(S(N)(=O)=O)cc2Cl)c2cccc(Br)c2)cc1Cl,C22H19BrCl2N2O5S,52
Cc1cccc(CCCCCCC2OCC(=O)N3CC(=O)c4ccccc4C23)c1,C25H29NO3,56
COC(=O)c1ccc(C(=O)CC(C)(C)C)c([N+](=O)[O-])c1,C14H17NO5,37
C=Nc1nnc2n1CCC(C1CCN(CCCN(C)C)C(=O)O1)N2c1ccccc1Cl,C21H28ClN7O2,57
O=P(O)(O)Oc1cc2ccccc2cc1OP(=O)(O)O,C10H10O8P2,30
O=C1CSCCN1c1ccc(Br)c(NS(=O)(=O)Nc2cccc(Cl)c2)c1,C16H15BrClN3O3S2,41
O=C(N1CCCCC1)N1CCN(CC2CCC3(CCCCC3)CC2)C1=O,C21H35N3O2,61
CCCCCN(Cc1cc(S(=O)(=O)NC2=c3cc(C)sc3=C2)ccc1OC)C(=O)OCC,C23H30N2O5S2,62
Cc1ccccc1OCCCCCCC(NC(=O)c1cccc(F)c1)c1ccc(C#N)s1,C26H27FN2O2S,58
COc1ccc(OC)c(C(=O)N2CCCN(C(=O)c3ccc(F)cc3F)C2)c1,C20H20F2N2O4,48
O=C1c2ccccc2N(C(=O)c2ccccc2)CC1CC1CCCCC1,C23H25NO2,50
O=C1C(=Nn2c3nc(c2N2CCCC2)C=C3OCCN2CCCC2)c2cccn1c2=O,C22H24N6O3,55
COc1ccc(N2C(CCCC=CB(O)OC(=O)c3ccccc3)=NC(=C(C)c3cccc(F)c3)S2(=O)=O)cc1,C29H28BFN2O6S,68
CC(C)(C)NC(=O)N(CC(=O)O)C(=O)c1ccc(Sc2cc3ccccc3s2)c(O)c1,C22H22N2O5S2,53
O=C(c1ccc(F)cc1)N1CCCCC1CCCOc1ccccc1,C21H24FNO2,48
CCN(C(=O)N1CCCN(c2cccc3ccccc23)C1=O)C1CCCCC1,C23H29N3O2,56
Cc1cc(NC(=O)COCCCN2CCN(C(=O)c3ccc(F)cc3C#N)C2=O)cs1,C21H21FN4O4S,52
N#CC1CCCC(C#N)(CC(=O)N2CCCOC2=O)C1,C14H17N3O3,37
CCN(C)CCCN1CCN(C(=O)c2ccccc2-c2ccc(C)s2)C1=O,C21H27N3O2S,54
CCCN(C(=O)CC(=O)O)C(=O)C(=CC=C(C)[N+](=O)[O-])c1cccc(C)c1,C19H22N2O6,49
COC1=CC=C2C=Cc3cccc(c3O2)C(CC(=O)N(C)C)=C2C=CC=C(C=C1)O2,C25H23NO4,53
